lat,lon,clima_approach,clima,approach,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
-2.75,-51.75,lowprec_pft,lowprec,pft,2.413082,28.176003,2.413082,0.32934586,0.32872005,0.33585407
-2.75,-51.25,lowprec_pft,lowprec,pft,2.409748,28.16842,2.409748,0.32951256,0.3286316,0.33575054
-2.75,-50.75,lowprec_pft,lowprec,pft,2.409523,28.163696,2.409523,0.3295239,0.32857647,0.3357787
-2.25,-74.75,lowprec_pft,lowprec,pft,2.429234,28.050299,2.429234,0.32853836,0.3272535,0.3377092
-2.25,-74.25,lowprec_pft,lowprec,pft,2.415611,28.039549,2.415611,0.32921944,0.32712807,0.33711765
-2.25,-73.75,lowprec_pft,lowprec,pft,2.412268,28.042728,2.412268,0.3293866,0.32716515,0.336924
-2.25,-73.25,lowprec_pft,lowprec,pft,2.410554,28.050135,2.410554,0.32947224,0.32725155,0.33677658
-2.25,-72.75,lowprec_pft,lowprec,pft,2.408823,28.073135,2.408823,0.32955887,0.3275199,0.3364984
-2.25,-72.25,lowprec_pft,lowprec,pft,2.408591,28.074379,2.408591,0.32957047,0.3275344,0.3364764
-2.25,-71.75,lowprec_pft,lowprec,pft,2.410423,28.066559,2.410423,0.32947887,0.3274432,0.33663315
-2.25,-71.25,lowprec_pft,lowprec,pft,2.416502,28.04414,2.416502,0.3291749,0.32718163,0.33712395
-2.25,-70.75,lowprec_pft,lowprec,pft,2.423082,27.995838,2.423082,0.3288459,0.3266181,0.3378554
-2.25,-70.25,lowprec_pft,lowprec,pft,2.399079,28.13353,2.399079,0.3300461,0.3282245,0.33550785
-2.25,-69.75,lowprec_pft,lowprec,pft,2.399033,28.140339,2.399033,0.33004837,0.32830395,0.3354488
-2.25,-69.25,lowprec_pft,lowprec,pft,2.398876,28.142868,2.398876,0.3300562,0.32833344,0.33541996
-2.25,-68.75,lowprec_pft,lowprec,pft,2.398828,28.144186,2.398828,0.3300586,0.3283488,0.3354065
-2.25,-68.25,lowprec_pft,lowprec,pft,2.398947,28.153757,2.398947,0.33005264,0.3284605,0.33533276
-2.25,-67.75,lowprec_pft,lowprec,pft,2.399166,28.157787,2.399166,0.33004173,0.32850754,0.33531006
-2.25,-67.25,lowprec_pft,lowprec,pft,2.398968,28.155376,2.398968,0.3300516,0.3284794,0.33532024
-2.25,-66.75,lowprec_pft,lowprec,pft,2.398593,28.13739,2.398593,0.3300703,0.32826958,0.3354514
-2.25,-66.25,lowprec_pft,lowprec,pft,2.398821,28.116806,2.398821,0.33005898,0.3280294,0.33563435
-2.25,-65.75,lowprec_pft,lowprec,pft,2.415083,28.027538,2.415083,0.32924583,0.32698795,0.3371913
-2.25,-65.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-2.25,-62.75,lowprec_pft,lowprec,pft,2.926521,27.795637,2.926521,0.30367393,0.3242824,0.36469574
-2.25,-62.25,lowprec_pft,lowprec,pft,2.465806,28.132988,2.465806,0.3267097,0.32821815,0.33884872
-2.25,-61.75,lowprec_pft,lowprec,pft,2.465884,28.097809,2.465884,0.3267058,0.32780777,0.3391458
-2.25,-61.25,lowprec_pft,lowprec,pft,2.899338,26.980127,2.899338,0.30503311,0.31476816,0.3701325
-2.25,-60.25,lowprec_pft,lowprec,pft,2.905551,27.166536,2.905551,0.30472242,0.31694292,0.36888973
-2.25,-59.75,lowprec_pft,lowprec,pft,2.903853,27.11559,2.903853,0.30480734,0.31634855,0.36922943
-2.25,-59.25,lowprec_pft,lowprec,pft,2.909225,27.276743,2.909225,0.30453875,0.31822866,0.36815502
-2.25,-58.75,lowprec_pft,lowprec,pft,2.90636,27.190804,2.90636,0.30468197,0.31722605,0.36872795
-2.25,-58.25,lowprec_pft,lowprec,pft,2.903225,27.096764,2.903225,0.30483871,0.31612892,0.3693549
-2.25,-57.75,lowprec_pft,lowprec,pft,2.921239,27.637165,2.921239,0.30393803,0.3224336,0.3657522
-2.25,-57.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-2.25,-53.75,lowprec_pft,lowprec,pft,2.903999,27.119974,2.903999,0.30480003,0.3163997,0.36920013
-2.25,-53.25,lowprec_pft,lowprec,pft,2.898814,26.964428,2.898814,0.3050593,0.314585,0.37023716
-2.25,-52.75,lowprec_pft,lowprec,pft,2.452181,28.178185,2.452181,0.32739098,0.3287455,0.33779083
-2.25,-52.25,lowprec_pft,lowprec,pft,2.418652,28.18893,2.418652,0.32906742,0.32887085,0.33602486
-2.25,-51.75,lowprec_pft,lowprec,pft,2.410913,28.177612,2.410913,0.3294544,0.32873882,0.33573215
-2.25,-51.25,lowprec_pft,lowprec,pft,2.40925,28.169876,2.40925,0.32953747,0.32864857,0.33571354
-2.25,-50.75,lowprec_pft,lowprec,pft,2.409549,28.163794,2.409549,0.3295226,0.32857758,0.3357792
-2.25,-50.25,lowprec_pft,lowprec,pft,2.410839,28.155544,2.410839,0.32945805,0.32848137,0.3359124
-1.75,-75.75,lowprec_pft,lowprec,pft,2.449272,28.00632,2.449272,0.32753647,0.3267404,0.3390776
-1.75,-75.25,lowprec_pft,lowprec,pft,2.40611,28.059982,2.40611,0.3296945,0.3273665,0.3364723
-1.75,-74.75,lowprec_pft,lowprec,pft,2.40652,28.071259,2.40652,0.329674,0.327498,0.33639885
-1.75,-74.25,lowprec_pft,lowprec,pft,2.409851,28.058998,2.409851,0.3295075,0.32735497,0.33666756
-1.75,-73.75,lowprec_pft,lowprec,pft,2.410545,28.054176,2.410545,0.32947273,0.32729874,0.33674244
-1.75,-73.25,lowprec_pft,lowprec,pft,2.410203,28.058182,2.410203,0.3294899,0.32734543,0.33669197
-1.75,-72.75,lowprec_pft,lowprec,pft,2.409611,28.067753,2.409611,0.3295195,0.32745712,0.3365826
-1.75,-72.25,lowprec_pft,lowprec,pft,2.409641,28.068344,2.409641,0.329518,0.327464,0.33657925
-1.75,-71.75,lowprec_pft,lowprec,pft,2.41898,28.01605,2.41898,0.32905098,0.32685394,0.3374819
-1.75,-71.25,lowprec_pft,lowprec,pft,2.435133,28.031145,2.435133,0.32824333,0.32703003,0.3381638
-1.75,-70.75,lowprec_pft,lowprec,pft,2.416865,28.038906,2.416865,0.32915672,0.3271206,0.33718567
-1.75,-70.25,lowprec_pft,lowprec,pft,2.39906,28.129606,2.39906,0.330047,0.32817875,0.33553963
-1.75,-69.75,lowprec_pft,lowprec,pft,2.399226,28.137348,2.399226,0.33003872,0.32826904,0.33548344
-1.75,-69.25,lowprec_pft,lowprec,pft,2.398806,28.139206,2.398806,0.3300597,0.3282907,0.3354469
-1.75,-68.75,lowprec_pft,lowprec,pft,2.398823,28.145563,2.398823,0.33005886,0.3283649,0.33539482
-1.75,-68.25,lowprec_pft,lowprec,pft,2.398845,28.146938,2.398845,0.3300577,0.32838097,0.33538445
-1.75,-67.75,lowprec_pft,lowprec,pft,2.399067,28.151577,2.399067,0.33004665,0.32843506,0.3353569
-1.75,-67.25,lowprec_pft,lowprec,pft,2.398941,28.148048,2.398941,0.33005295,0.3283939,0.33537994
-1.75,-66.75,lowprec_pft,lowprec,pft,2.398899,28.131865,2.398899,0.33005505,0.3282051,0.33551277
-1.75,-66.25,lowprec_pft,lowprec,pft,2.399495,28.11747,2.399495,0.33002525,0.32803715,0.3356625
-1.75,-65.75,lowprec_pft,lowprec,pft,2.41838,28.018084,2.41838,0.32908104,0.32687763,0.33743504
-1.75,-65.25,lowprec_pft,lowprec,pft,2.933307,27.999218,2.933307,0.30333462,0.32665756,0.36333855
-1.75,-64.75,lowprec_pft,lowprec,pft,2.925417,27.762524,2.925417,0.30372915,0.3238961,0.36491653
-1.75,-64.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-1.75,-62.75,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-1.75,-62.25,lowprec_pft,lowprec,pft,2.92864,27.859184,2.92864,0.30356804,0.3250238,0.3642721
-1.75,-61.75,lowprec_pft,lowprec,pft,2.899329,26.97987,2.899329,0.30503357,0.31476515,0.3701342
-1.75,-61.25,lowprec_pft,lowprec,pft,2.90756,27.22679,2.90756,0.30462204,0.31764587,0.3684881
-1.75,-60.75,lowprec_pft,lowprec,pft,2.904111,27.123325,2.904111,0.30479445,0.31643879,0.3691778
-1.75,-60.25,lowprec_pft,lowprec,pft,2.469056,28.06794,2.469056,0.3265472,0.3274593,0.3395533
-1.75,-59.75,lowprec_pft,lowprec,pft,2.478814,28.055325,2.478814,0.32605927,0.32731213,0.3401463
-1.75,-59.25,lowprec_pft,lowprec,pft,2.901008,27.030249,2.901008,0.30494957,0.31535292,0.3697983
-1.75,-58.75,lowprec_pft,lowprec,pft,2.899654,26.989622,2.899654,0.3050173,0.31487894,0.3700692
-1.75,-58.25,lowprec_pft,lowprec,pft,2.897676,26.93027,2.897676,0.30511621,0.31418648,0.37046486
-1.75,-57.75,lowprec_pft,lowprec,pft,2.919889,27.596685,2.919889,0.30400553,0.32196133,0.3660221
-1.75,-57.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-1.75,-52.75,lowprec_pft,lowprec,pft,2.460404,28.176567,2.460404,0.32697983,0.3287266,0.33821552
-1.75,-52.25,lowprec_pft,lowprec,pft,2.414489,28.17839,2.414489,0.3292755,0.32874786,0.33590454
-1.75,-51.75,lowprec_pft,lowprec,pft,2.410549,28.17218,2.410549,0.32947254,0.32867542,0.33575924
-1.75,-51.25,lowprec_pft,lowprec,pft,2.41002,28.171328,2.41002,0.32949898,0.3286655,0.3357399
-1.75,-50.75,lowprec_pft,lowprec,pft,2.409904,28.164925,2.409904,0.3295048,0.3285908,0.33578747
-1.75,-50.25,lowprec_pft,lowprec,pft,2.411617,28.15688,2.411617,0.3294191,0.32849693,0.33594017
-1.25,-76.75,lowprec_pft,lowprec,pft,2.483795,27.605392,2.483795,0.32581024,0.3220629,0.34414482
-1.25,-76.25,lowprec_pft,lowprec,pft,2.400828,28.070898,2.400828,0.32995857,0.32749382,0.33611725
-1.25,-75.75,lowprec_pft,lowprec,pft,2.400573,28.088087,2.400573,0.32997135,0.32769436,0.33596123
-1.25,-75.25,lowprec_pft,lowprec,pft,2.40507,28.074734,2.40507,0.32974648,0.32753857,0.33629734
-1.25,-74.75,lowprec_pft,lowprec,pft,2.406393,28.077808,2.406393,0.32968037,0.32757442,0.3363379
-1.25,-74.25,lowprec_pft,lowprec,pft,2.406815,28.087679,2.406815,0.32965927,0.3276896,0.33627674
-1.25,-73.75,lowprec_pft,lowprec,pft,2.409415,28.072021,2.409415,0.32952923,0.32750694,0.33653725
-1.25,-73.25,lowprec_pft,lowprec,pft,2.409646,28.070755,2.409646,0.3295177,0.32749214,0.33655933
-1.25,-72.75,lowprec_pft,lowprec,pft,2.410015,28.06679,2.410015,0.32949924,0.32744587,0.33661087
-1.25,-72.25,lowprec_pft,lowprec,pft,2.411446,28.042427,2.411446,0.3294277,0.32716164,0.3368854
-1.25,-71.75,lowprec_pft,lowprec,pft,2.40537,28.085625,2.40537,0.32973156,0.32766563,0.33622166
-1.25,-71.25,lowprec_pft,lowprec,pft,2.409292,28.068253,2.409292,0.32953545,0.32746296,0.3365625
-1.25,-70.75,lowprec_pft,lowprec,pft,2.425877,27.982597,2.425877,0.32870613,0.32646362,0.33810555
-1.25,-70.25,lowprec_pft,lowprec,pft,2.399209,28.124912,2.399209,0.33003952,0.328124,0.33558617
-1.25,-69.75,lowprec_pft,lowprec,pft,2.398907,28.131062,2.398907,0.33005463,0.32819572,0.33551983
-1.25,-69.25,lowprec_pft,lowprec,pft,2.398882,28.131748,2.398882,0.33005585,0.32820374,0.33551285
-1.25,-68.75,lowprec_pft,lowprec,pft,2.398814,28.13891,2.398814,0.33005928,0.32828728,0.3354497
-1.25,-68.25,lowprec_pft,lowprec,pft,2.398819,28.142231,2.398819,0.330059,0.32832603,0.33542236
-1.25,-67.75,lowprec_pft,lowprec,pft,2.398854,28.141964,2.398854,0.33005733,0.3283229,0.3354263
-1.25,-67.25,lowprec_pft,lowprec,pft,2.399004,28.139034,2.399004,0.33004982,0.32828873,0.33545826
-1.25,-66.75,lowprec_pft,lowprec,pft,2.399984,28.122002,2.399984,0.3300008,0.32809006,0.3356491
-1.25,-66.25,lowprec_pft,lowprec,pft,2.401329,28.11063,2.401329,0.3299336,0.3279574,0.3358112
-1.25,-65.75,lowprec_pft,lowprec,pft,2.403295,28.073984,2.403295,0.3298353,0.32752983,0.33621487
-1.25,-65.25,lowprec_pft,lowprec,pft,2.439552,27.94271,2.439552,0.32802242,0.3259983,0.33912167
-1.25,-64.75,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-1.25,-63.75,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-1.25,-62.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-1.25,-61.75,lowprec_pft,lowprec,pft,2.90666,27.199814,2.90666,0.30466696,0.31733116,0.36866787
-1.25,-61.25,lowprec_pft,lowprec,pft,2.896321,26.889645,2.896321,0.30518393,0.31371252,0.3707357
-1.25,-60.75,lowprec_pft,lowprec,pft,2.459843,28.0736,2.459843,0.3270079,0.32752537,0.3390455
-1.25,-60.25,lowprec_pft,lowprec,pft,2.445247,28.092043,2.445247,0.32773766,0.32774048,0.338162
-1.25,-59.75,lowprec_pft,lowprec,pft,2.447685,28.105644,2.447685,0.32761574,0.32789917,0.3381706
-1.25,-59.25,lowprec_pft,lowprec,pft,2.457915,28.12106,2.457915,0.32710423,0.32807907,0.3385536
-1.25,-58.75,lowprec_pft,lowprec,pft,2.899489,26.984655,2.899489,0.3050256,0.31482098,0.3701023
-1.25,-58.25,lowprec_pft,lowprec,pft,2.895236,26.857067,2.895236,0.30523823,0.31333244,0.3709529
-1.25,-57.75,lowprec_pft,lowprec,pft,2.907555,27.226648,2.907555,0.30462225,0.31764421,0.368489
-1.25,-57.25,lowprec_pft,lowprec,pft,2.909011,27.27032,2.909011,0.30454945,0.31815374,0.36819782
-1.25,-56.75,lowprec_pft,lowprec,pft,2.934453,28.033577,2.934453,0.30327738,0.32705837,0.36310947
-1.25,-52.75,lowprec_pft,lowprec,pft,2.469263,28.137043,2.469263,0.3265368,0.3282655,0.33898773
-1.25,-52.25,lowprec_pft,lowprec,pft,2.423643,28.175041,2.423643,0.32881783,0.3287088,0.33639015
-1.25,-51.75,lowprec_pft,lowprec,pft,2.415441,28.162704,2.415441,0.329228,0.32856487,0.33608288
-1.25,-51.25,lowprec_pft,lowprec,pft,2.413079,28.161366,2.413079,0.32934605,0.32854927,0.33597588
-1.25,-50.75,lowprec_pft,lowprec,pft,2.41246,28.15837,2.41246,0.32937702,0.32851433,0.33596992
-1.25,-50.25,lowprec_pft,lowprec,pft,2.415998,28.154556,2.415998,0.32920013,0.32846985,0.33617863
-0.75,-76.75,lowprec_pft,lowprec,pft,2.400471,28.104412,2.400471,0.32997646,0.32788483,0.3358201
-0.75,-76.25,lowprec_pft,lowprec,pft,2.399191,28.094822,2.399191,0.3300404,0.3277729,0.33583603
-0.75,-75.75,lowprec_pft,lowprec,pft,2.400667,28.094002,2.400667,0.32996666,0.32776333,0.33591667
-0.75,-75.25,lowprec_pft,lowprec,pft,2.404005,28.09245,2.404005,0.32979977,0.3277452,0.33609646
-0.75,-74.75,lowprec_pft,lowprec,pft,2.407931,28.081598,2.407931,0.32960346,0.32761864,0.3363833
-0.75,-74.25,lowprec_pft,lowprec,pft,2.407406,28.08813,2.407406,0.3296297,0.32769485,0.33630253
-0.75,-73.75,lowprec_pft,lowprec,pft,2.407769,28.076715,2.407769,0.32961155,0.3275617,0.33641586
-0.75,-73.25,lowprec_pft,lowprec,pft,2.408092,28.068996,2.408092,0.32959538,0.32747166,0.33649628
-0.75,-72.75,lowprec_pft,lowprec,pft,2.408167,28.066893,2.408167,0.32959164,0.3274471,0.33651756
-0.75,-72.25,lowprec_pft,lowprec,pft,2.40257,28.095325,2.40257,0.3298715,0.3277788,0.3360008
-0.75,-71.75,lowprec_pft,lowprec,pft,2.401803,28.102741,2.401803,0.32990986,0.3278653,0.33590065
-0.75,-71.25,lowprec_pft,lowprec,pft,2.400723,28.109348,2.400723,0.32996384,0.3279424,0.33579147
-0.75,-70.75,lowprec_pft,lowprec,pft,2.40012,28.115086,2.40012,0.329994,0.32800934,0.3357136
-0.75,-70.25,lowprec_pft,lowprec,pft,2.399384,28.122412,2.399384,0.33003075,0.3280948,0.3356158
-0.75,-69.75,lowprec_pft,lowprec,pft,2.399222,28.124868,2.399222,0.33003887,0.32812347,0.3355872
-0.75,-69.25,lowprec_pft,lowprec,pft,2.399131,28.127665,2.399131,0.3300434,0.3281561,0.3355593
-0.75,-68.75,lowprec_pft,lowprec,pft,2.398967,28.132153,2.398967,0.3300517,0.32820847,0.33551373
-0.75,-68.25,lowprec_pft,lowprec,pft,2.398903,28.136978,2.398903,0.3300549,0.32826473,0.3354704
-0.75,-67.75,lowprec_pft,lowprec,pft,2.399086,28.13491,2.399086,0.3300457,0.32824062,0.3354967
-0.75,-67.25,lowprec_pft,lowprec,pft,2.401128,28.120264,2.401128,0.3299436,0.32806976,0.3357209
-0.75,-66.75,lowprec_pft,lowprec,pft,2.45332,27.85545,2.45332,0.327334,0.32498024,0.34053722
-0.75,-66.25,lowprec_pft,lowprec,pft,2.443222,28.059723,2.443222,0.3278389,0.32736343,0.33833004
-0.75,-65.75,lowprec_pft,lowprec,pft,2.487315,28.141228,2.487315,0.32563423,0.32831432,0.33985554
-0.75,-65.25,lowprec_pft,lowprec,pft,2.915438,27.463142,2.915438,0.3042281,0.32040333,0.3669124
-0.75,-64.75,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-0.75,-63.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-0.75,-62.75,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-0.75,-62.25,lowprec_pft,lowprec,pft,2.927727,27.8318,2.927727,0.30361364,0.32470432,0.3644546
-0.75,-61.75,lowprec_pft,lowprec,pft,2.903221,27.096636,2.903221,0.30483894,0.31612741,0.36935577
-0.75,-61.25,lowprec_pft,lowprec,pft,2.453629,28.197744,2.453629,0.32731853,0.3289737,0.33770023
-0.75,-60.75,lowprec_pft,lowprec,pft,2.44075,28.088524,2.44075,0.3279625,0.32769943,0.33796646
-0.75,-60.25,lowprec_pft,lowprec,pft,2.439582,28.086548,2.439582,0.32802086,0.3276764,0.33792454
-0.75,-59.75,lowprec_pft,lowprec,pft,2.442774,28.104172,2.442774,0.3278613,0.327882,0.33793724
-0.75,-59.25,lowprec_pft,lowprec,pft,2.446308,28.12154,2.446308,0.3276846,0.32808464,0.33796925
-0.75,-58.75,lowprec_pft,lowprec,pft,2.463275,28.11567,2.463275,0.32683624,0.32801613,0.33886658
-0.75,-58.25,lowprec_pft,lowprec,pft,2.926474,27.794224,2.926474,0.3036763,0.32426594,0.36470516
-0.75,-57.75,lowprec_pft,lowprec,pft,2.915256,27.45768,2.915256,0.30423723,0.3203396,0.3669488
-0.75,-57.25,lowprec_pft,lowprec,pft,2.912257,27.367708,2.912257,0.30438715,0.31928993,0.3675486
-0.75,-56.75,lowprec_pft,lowprec,pft,2.916942,27.508276,2.916942,0.30415285,0.32092987,0.36661144
-0.75,-56.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-0.75,-53.75,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-0.75,-53.25,lowprec_pft,lowprec,pft,2.895374,26.86122,2.895374,0.30523132,0.3133809,0.37092525
-0.75,-52.75,lowprec_pft,lowprec,pft,2.456742,28.160969,2.456742,0.3271629,0.32854465,0.3381623
-0.75,-52.25,lowprec_pft,lowprec,pft,2.445399,28.173836,2.445399,0.3277301,0.32869476,0.337488
-0.75,-51.75,lowprec_pft,lowprec,pft,2.429877,28.172504,2.429877,0.32850616,0.3286792,0.33672302
-0.75,-51.25,lowprec_pft,lowprec,pft,2.42248,28.174416,2.42248,0.328876,0.3287015,0.3363372
-0.75,-50.75,lowprec_pft,lowprec,pft,2.427282,28.174398,2.427282,0.32863586,0.32870132,0.3365774
-0.75,-50.25,lowprec_pft,lowprec,pft,2.434726,28.167614,2.434726,0.32826366,0.32862217,0.3370062
-0.25,-76.75,lowprec_pft,lowprec,pft,2.400697,28.092384,2.400697,0.32996513,0.3277445,0.3359316
-0.25,-76.25,lowprec_pft,lowprec,pft,2.402498,28.083157,2.402498,0.32987514,0.3276368,0.33609863
-0.25,-75.75,lowprec_pft,lowprec,pft,2.418844,27.999027,2.418844,0.3290578,0.3266553,0.33761696
-0.25,-75.25,lowprec_pft,lowprec,pft,2.416487,28.049767,2.416487,0.3291756,0.3272473,0.33707626
-0.25,-74.75,lowprec_pft,lowprec,pft,2.414046,28.050491,2.414046,0.32929775,0.3272557,0.33694824
-0.25,-74.25,lowprec_pft,lowprec,pft,2.401805,28.127293,2.401805,0.3299098,0.32815174,0.3356962
-0.25,-73.75,lowprec_pft,lowprec,pft,2.40013,28.132404,2.40013,0.3299935,0.3282114,0.33556976
-0.25,-73.25,lowprec_pft,lowprec,pft,2.400837,28.117104,2.400837,0.3299582,0.32803288,0.3357327
-0.25,-72.75,lowprec_pft,lowprec,pft,2.40119,28.104385,2.40119,0.3299405,0.3278845,0.33585632
-0.25,-72.25,lowprec_pft,lowprec,pft,2.401071,28.104961,2.401071,0.32994644,0.3278912,0.33584557
-0.25,-71.75,lowprec_pft,lowprec,pft,2.400467,28.110847,2.400467,0.3299767,0.3279599,0.33576633
-0.25,-71.25,lowprec_pft,lowprec,pft,2.400023,28.112988,2.400023,0.32999886,0.32798485,0.33572624
-0.25,-70.75,lowprec_pft,lowprec,pft,2.399778,28.11582,2.399778,0.33001106,0.3280179,0.33569035
-0.25,-70.25,lowprec_pft,lowprec,pft,2.399682,28.11835,2.399682,0.33001587,0.3280474,0.33566452
-0.25,-69.75,lowprec_pft,lowprec,pft,2.399512,28.120014,2.399512,0.3300244,0.32806683,0.3356422
-0.25,-69.25,lowprec_pft,lowprec,pft,2.399309,28.122051,2.399309,0.33003456,0.3280906,0.335615
-0.25,-68.75,lowprec_pft,lowprec,pft,2.399001,28.126677,2.399001,0.33004993,0.32814453,0.3355611
-0.25,-68.25,lowprec_pft,lowprec,pft,2.398962,28.12877,2.398962,0.33005188,0.32816902,0.33554165
-0.25,-67.75,lowprec_pft,lowprec,pft,2.399749,28.125446,2.399749,0.3300126,0.3281302,0.3356087
-0.25,-67.25,lowprec_pft,lowprec,pft,2.453272,28.210773,2.453272,0.32733643,0.32912567,0.33757385
-0.25,-66.75,lowprec_pft,lowprec,pft,2.907713,27.23138,2.907713,0.30461435,0.31769945,0.36845745
-0.25,-64.75,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-0.25,-64.25,lowprec_pft,lowprec,pft,2.924953,27.748577,2.924953,0.30375238,0.3237334,0.3650095
-0.25,-63.75,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-0.25,-63.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-0.25,-62.75,lowprec_pft,lowprec,pft,2.909658,27.289743,2.909658,0.30451708,0.31838036,0.3680684
-0.25,-62.25,lowprec_pft,lowprec,pft,2.451372,28.204287,2.451372,0.3274314,0.32905,0.3375329
-0.25,-61.75,lowprec_pft,lowprec,pft,2.444036,28.179352,2.444036,0.32779816,0.3287591,0.3373739
-0.25,-61.25,lowprec_pft,lowprec,pft,2.454447,28.1993,2.454447,0.32727764,0.32899185,0.33772816
-0.25,-60.75,lowprec_pft,lowprec,pft,2.44804,28.187603,2.44804,0.327598,0.32885536,0.33750534
-0.25,-60.25,lowprec_pft,lowprec,pft,2.441811,28.10714,2.441811,0.32790943,0.32791664,0.3378644
-0.25,-59.75,lowprec_pft,lowprec,pft,2.441282,28.108097,2.441282,0.3279359,0.3279278,0.33782993
-0.25,-59.25,lowprec_pft,lowprec,pft,2.450686,28.149994,2.450686,0.3274657,0.3284166,0.337951
-0.25,-58.75,lowprec_pft,lowprec,pft,2.905825,27.174738,2.905825,0.30470879,0.31703861,0.3688351
-0.25,-58.25,lowprec_pft,lowprec,pft,2.464998,28.317247,2.464998,0.3267501,0.3303679,0.33727287
-0.25,-57.75,lowprec_pft,lowprec,pft,2.450615,28.334919,2.450615,0.32746933,0.33057404,0.33640648
-0.25,-57.25,lowprec_pft,lowprec,pft,2.463516,28.379911,2.463516,0.32682423,0.33109894,0.3366765
-0.25,-56.75,lowprec_pft,lowprec,pft,2.905947,27.17842,2.905947,0.30470263,0.31708157,0.36881054
-0.25,-56.25,lowprec_pft,lowprec,pft,2.91164,27.349216,2.91164,0.30441797,0.3190742,0.3676719
-0.25,-54.25,lowprec_pft,lowprec,pft,2.92463,27.738913,2.92463,0.30376844,0.32362064,0.36507385
-0.25,-53.75,lowprec_pft,lowprec,pft,2.896824,26.904722,2.896824,0.30515882,0.31388842,0.37063522
-0.25,-53.25,lowprec_pft,lowprec,pft,2.461387,28.172192,2.461387,0.32693066,0.32867558,0.3383011
-0.25,-52.75,lowprec_pft,lowprec,pft,2.44818,28.175999,2.44818,0.327591,0.32871998,0.337609
-0.25,-52.25,lowprec_pft,lowprec,pft,2.444951,28.179852,2.444951,0.32775246,0.32876495,0.3374154
-0.25,-51.75,lowprec_pft,lowprec,pft,2.43166,28.175415,2.43166,0.328417,0.32871315,0.3367879
-0.25,-51.25,lowprec_pft,lowprec,pft,2.433914,28.173695,2.433914,0.32830433,0.32869312,0.33691494
-0.25,-50.75,lowprec_pft,lowprec,pft,2.431833,28.17311,2.431833,0.32840836,0.3286863,0.33681572
-0.25,-50.25,lowprec_pft,lowprec,pft,2.412989,28.167229,2.412989,0.32935055,0.32861767,0.33592255
-0.25,-49.75,lowprec_pft,lowprec,pft,2.411332,28.169476,2.411332,0.3294334,0.32864388,0.33582096
0.25,-77.25,lowprec_pft,lowprec,pft,2.890642,26.71925,2.890642,0.30546793,0.31172457,0.3718717
0.25,-76.75,lowprec_pft,lowprec,pft,2.400979,28.101845,2.400979,0.32995106,0.32785484,0.33586693
0.25,-76.25,lowprec_pft,lowprec,pft,2.405418,28.083942,2.405418,0.32972916,0.327646,0.33623806
0.25,-75.75,lowprec_pft,lowprec,pft,2.420847,28.029318,2.420847,0.32895767,0.3270087,0.3374647
0.25,-75.25,lowprec_pft,lowprec,pft,2.418889,28.048925,2.418889,0.32905556,0.32723747,0.33720345
0.25,-74.75,lowprec_pft,lowprec,pft,2.406291,28.101992,2.406291,0.32968544,0.32785656,0.33613125
0.25,-74.25,lowprec_pft,lowprec,pft,2.399248,28.139662,2.399248,0.3300376,0.32829605,0.33546516
0.25,-73.75,lowprec_pft,lowprec,pft,2.399389,28.134754,2.399389,0.3300305,0.3282388,0.3355131
0.25,-73.25,lowprec_pft,lowprec,pft,2.400048,28.116367,2.400048,0.3299976,0.3280243,0.3356993
0.25,-72.75,lowprec_pft,lowprec,pft,2.40043,28.108078,2.40043,0.32997845,0.3279276,0.3357875
0.25,-72.25,lowprec_pft,lowprec,pft,2.400292,28.106869,2.400292,0.32998535,0.32791348,0.33579067
0.25,-71.75,lowprec_pft,lowprec,pft,2.398898,28.113684,2.398898,0.33005512,0.32799297,0.33566425
0.25,-71.25,lowprec_pft,lowprec,pft,2.398803,28.114567,2.398803,0.3300598,0.32800327,0.33565212
0.25,-70.75,lowprec_pft,lowprec,pft,2.399463,28.114307,2.399463,0.3300269,0.32800026,0.33568726
0.25,-70.25,lowprec_pft,lowprec,pft,2.399963,28.113674,2.399963,0.3300019,0.32799286,0.3357175
