ny,nx,lat,lon,clima,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood
184,209,2.25,-75.25,lowprec,1,3088685000,3.898227,2.601741,1.309683,77.71114,3.799935,0.323337,12.573419,1.048438,1.284058,10.240921
184,210,2.25,-74.75,lowprec,1,3088685000,4.404532,2.928815,1.475717,78.04627,3.824114,0.324705,14.650007,1.192606,1.378467,12.078935
184,211,2.25,-74.25,lowprec,1,3088685000,4.451902,2.951526,1.500376,77.78017,3.867208,0.32578,14.769608,1.203966,1.39709,12.168552
184,212,2.25,-73.75,lowprec,1,3088685000,4.477764,2.967401,1.510363,76.73295,3.931991,0.327625,14.63997,1.218723,1.391993,12.029253
184,213,2.25,-73.25,lowprec,1,3088685000,0.924254,1.181411,0.413313,65.06134,4.085686,0.165962,6.383825,0.439724,0.56536,5.378741
184,214,2.25,-72.75,lowprec,1,3088685000,0.862451,1.12444,0.40293,63.10193,4.150774,0.16604,6.335027,0.419946,0.539932,5.375149
184,215,2.25,-72.25,lowprec,1,3088685000,1.786893,1.646069,0.776692,72.90188,4.076025,0.24155,10.793095,0.64877,0.788196,9.356129
184,216,2.25,-71.75,lowprec,1,3088685000,4.629792,3.065832,1.563961,72.7408,4.105543,0.328792,14.921532,1.261881,1.442772,12.21688
184,217,2.25,-71.25,lowprec,1,3088685000,4.722337,3.132007,1.590331,71.734634,4.113664,0.326742,15.275026,1.285625,1.478331,12.511071
184,218,2.25,-70.75,lowprec,1,3088685000,4.730226,3.131571,1.598655,71.418175,4.118443,0.327491,15.30725,1.285105,1.487698,12.534449
184,219,2.25,-70.25,lowprec,1,3088685000,4.758175,3.149402,1.608773,71.230675,4.119104,0.327357,15.44945,1.298535,1.502285,12.64863
184,220,2.25,-69.75,lowprec,1,3088685000,4.777365,3.166615,1.61075,70.68655,4.142522,0.326404,15.434808,1.301446,1.504884,12.628477
184,221,2.25,-69.25,lowprec,1,3088685000,4.790482,3.175308,1.615173,70.53147,4.146723,0.326103,15.479002,1.30618,1.509968,12.662853
184,222,2.25,-68.75,lowprec,1,3088685000,4.794564,3.178212,1.616351,70.598625,4.148884,0.326242,15.488434,1.306447,1.51017,12.671817
184,223,2.25,-68.25,lowprec,1,3088685000,4.786263,3.170279,1.615983,70.496185,4.154991,0.327209,15.431227,1.300446,1.504554,12.626227
184,224,2.25,-67.75,lowprec,1,3088685000,2.002177,1.727616,0.818672,71.231895,4.159325,0.251366,10.981923,0.660634,0.802208,9.519081
184,225,2.25,-67.25,lowprec,1,3088685000,1.510899,1.558911,0.663445,69.849724,4.197861,0.201528,9.039071,0.578309,0.756991,7.703771
184,226,2.25,-66.75,lowprec,1,3088685000,0.942167,1.109184,0.452861,69.8529,4.205876,0.181758,8.137877,0.406304,0.533026,7.198547
184,227,2.25,-66.25,lowprec,1,3088685000,0.49677,0.730661,0.239095,61.31782,4.299299,0.14655,5.692976,0.265463,0.34131,5.086204
184,228,2.25,-65.75,lowprec,1,3088685000,1.97624,1.773399,0.839749,73.382,4.228505,0.237406,10.985923,0.686495,0.818942,9.480487
184,229,2.25,-65.25,lowprec,1,3088685000,4.754577,3.179645,1.574932,74.57168,4.234312,0.32071,14.904016,1.270935,1.465268,12.167813
184,230,2.25,-64.75,lowprec,1,3088685000,4.743121,3.177248,1.565873,75.333694,4.244752,0.319458,14.78108,1.264563,1.457692,12.058826
184,231,2.25,-64.25,lowprec,1,3088685000,4.726684,3.169357,1.557328,76.540535,4.247183,0.31887,14.687664,1.257018,1.449211,11.981434
184,232,2.25,-63.75,lowprec,1,3088685000,3.901253,2.75325,1.298959,77.58047,4.253594,0.295243,13.245853,1.067612,1.272908,10.905333
184,233,2.25,-63.25,lowprec,1,3088685000,1.434219,1.459319,0.65711,78.35434,4.256639,0.218143,9.794265,0.540341,0.658876,8.595049
184,234,2.25,-62.75,lowprec,1,3088685000,1.69856,1.654401,0.763181,79.256386,4.270856,0.227923,10.332541,0.621027,0.744564,8.966949
184,235,2.25,-62.25,lowprec,1,3088685000,1.582036,1.565823,0.714905,80.4445,4.287706,0.221037,10.058265,0.583001,0.702904,8.772359
184,236,2.25,-61.75,lowprec,1,3088685000,1.451135,1.635578,0.677065,79.17895,4.338795,0.193486,8.699991,0.581614,0.759042,7.359335
184,237,2.25,-61.25,lowprec,1,3088685000,1.152535,1.32619,0.537524,79.52649,4.44238,0.179732,8.138978,0.462245,0.602988,7.073745
184,238,2.25,-60.75,lowprec,1,3088685000,1.473953,1.609505,0.661111,84.14865,4.591484,0.207437,8.649106,0.547031,0.71774,7.384335
184,239,2.25,-60.25,lowprec,1,3088685000,1.164253,1.354462,0.549434,85.251465,4.729628,0.195889,8.249796,0.457503,0.602682,7.189612
184,242,2.25,-58.75,lowprec,1,3088685000,0.52033,0.761151,0.238185,66.640236,4.859193,0.14463,5.256223,0.258946,0.332931,4.664347
184,245,2.25,-57.25,lowprec,1,3088685000,1.39153,1.501372,0.673914,83.10157,4.734776,0.214419,8.634624,0.521979,0.63547,7.477175
184,246,2.25,-56.75,lowprec,1,3088685000,2.078323,2.037755,0.959655,86.19784,4.767149,0.238587,10.238678,0.7278,0.850885,8.659994
184,247,2.25,-56.25,lowprec,1,3088685000,1.828874,1.850555,0.865564,89.43287,4.783036,0.22973,9.777237,0.6621,0.782889,8.332249
184,248,2.25,-55.75,lowprec,1,3088685000,1.440769,1.67196,0.70104,93.695526,4.869429,0.196414,7.933089,0.579147,0.756095,6.597847
184,249,2.25,-55.25,lowprec,1,3088685000,1.282481,1.518444,0.634302,94.392334,4.868333,0.190606,7.655651,0.528989,0.690453,6.436209
184,250,2.25,-54.75,lowprec,1,3088685000,1.644841,1.718976,0.807376,95.66358,4.828388,0.220443,9.425446,0.624571,0.74071,8.060163
184,251,2.25,-54.25,lowprec,1,3088685000,1.369811,1.488655,0.683477,92.20663,4.725858,0.211207,8.703832,0.536732,0.648523,7.518577
184,252,2.25,-53.75,lowprec,1,3088685000,0.909891,1.134741,0.45742,86.64956,4.634841,0.175891,6.657516,0.39434,0.513632,5.749545
184,253,2.25,-53.25,lowprec,1,3088685000,0.665286,0.973585,0.332821,74.26478,4.578777,0.147823,4.884158,0.34454,0.44298,4.096638
184,254,2.25,-52.75,lowprec,1,3088685000,1.74937,1.7329,0.820661,86.8443,4.33681,0.229994,9.663744,0.643386,0.759216,8.261142
184,255,2.25,-52.25,lowprec,1,3088685000,2.063797,1.956403,0.938486,87.614174,4.274837,0.244014,10.431289,0.73,0.85089,8.850398
184,256,2.25,-51.75,lowprec,1,3088685000,2.553513,2.239783,1.075562,88.42567,4.278264,0.261368,11.31147,0.831718,0.968447,9.511305
184,257,2.25,-51.25,lowprec,1,3088685000,2.769337,2.383762,1.145047,88.79321,4.363679,0.266637,11.757837,0.883586,1.0306,9.843654
184,258,2.25,-50.75,lowprec,1,3088685000,2.834035,2.440053,1.17744,93.31074,4.502115,0.267425,12.12759,0.905831,1.056227,10.165532
184,259,2.25,-50.25,lowprec,1,3088685000,2.866651,2.479485,1.195577,91.68445,4.602189,0.266269,12.350418,0.919538,1.072454,10.358426
184,260,2.25,-49.75,lowprec,1,3088685000,2.669264,2.383341,1.143806,90.0048,4.687313,0.25854,11.831758,0.875357,1.02173,9.934672
184,261,2.25,-49.25,lowprec,1,3088685000,2.560269,2.338519,1.123528,90.33007,4.781304,0.253807,11.629553,0.854861,0.996301,9.778391
184,262,2.25,-48.75,lowprec,1,3088685000,2.304133,2.185473,1.05894,89.23492,4.834973,0.245504,11.251454,0.803475,0.930858,9.517121
184,263,2.25,-48.25,lowprec,1,3088685000,2.37943,2.225791,1.078887,89.64146,4.85791,0.248304,11.647323,0.819027,0.948294,9.880002
184,264,2.25,-47.75,lowprec,1,3088685000,2.401056,2.232065,1.088577,89.68142,4.831237,0.250523,11.655265,0.825659,0.956352,9.873255
184,265,2.25,-47.25,lowprec,1,3088685000,2.574661,2.3532,1.145976,87.08718,4.785652,0.255022,11.992229,0.878494,1.022729,10.091006
184,266,2.25,-46.75,lowprec,1,3088685000,2.6302,2.398491,1.154888,84.70788,4.753815,0.253471,11.785195,0.902823,1.06186,9.820512
184,267,2.25,-46.25,lowprec,1,3088685000,2.362011,2.22243,1.069164,84.3223,4.811773,0.245793,11.109602,0.826724,0.971128,9.311749
184,268,2.25,-45.75,lowprec,1,3088685000,2.425771,2.330359,1.11083,88.93731,4.966011,0.242904,11.357232,0.866669,1.020322,9.47024
184,269,2.25,-45.25,lowprec,1,3088685000,1.899569,1.960116,0.927228,89.75162,5.080074,0.223049,9.693864,0.722462,0.854953,8.116448
184,270,2.25,-44.75,lowprec,1,3088685000,1.39056,1.548636,0.692401,90.818565,5.225048,0.206062,8.180101,0.55109,0.680051,6.94896
185,205,2.75,-77.25,lowprec,1,3087508500,0.192598,0.839806,0.015442,99.2948,4.450597,0.012722,11.437794,0.308866,0.37793,10.750998
185,206,2.75,-76.75,lowprec,1,3087508500,0.829782,1.091513,0.348203,71.015175,4.026048,0.136637,7.13876,0.435195,0.559536,6.14403
185,207,2.75,-76.25,lowprec,1,3087508500,3.723864,2.540902,1.313482,77.28436,3.802866,0.314363,12.661626,1.053551,1.245739,10.362335
185,208,2.75,-75.75,lowprec,1,3087508500,1.463149,1.427712,0.605812,75.427864,3.816722,0.210029,8.672204,0.543371,0.716441,7.412391
185,209,2.75,-75.25,lowprec,1,3087508500,1.435197,1.450031,0.613748,76.87733,3.82114,0.210221,8.696493,0.549387,0.722293,7.424814
185,210,2.75,-74.75,lowprec,1,3087508500,4.450228,2.95332,1.496908,78.33576,3.861806,0.326198,14.759558,1.208879,1.394722,12.155954
185,211,2.75,-74.25,lowprec,1,3087508500,4.508579,2.992116,1.516464,78.18537,3.916809,0.325713,14.888824,1.223747,1.415009,12.250068
185,212,2.75,-73.75,lowprec,1,3087508500,4.551518,3.019173,1.532345,78.08422,3.958827,0.32641,14.937798,1.23956,1.424974,12.273264
185,213,2.75,-73.25,lowprec,1,3087508500,4.580242,3.035979,1.544262,77.172646,4.037647,0.328246,14.866908,1.243078,1.429517,12.194313
185,214,2.75,-72.75,lowprec,1,3087508500,4.65111,3.084378,1.566732,75.54512,4.087645,0.327841,15.137565,1.263101,1.453584,12.420879
185,215,2.75,-72.25,lowprec,1,3087508500,4.680712,3.092822,1.58789,73.857414,4.115412,0.330652,15.258546,1.275793,1.453646,12.529108
185,216,2.75,-71.75,lowprec,1,3087508500,4.726928,3.134373,1.592555,74.10034,4.135381,0.327506,15.223481,1.284855,1.479327,12.459301
185,217,2.75,-71.25,lowprec,1,3087508500,4.760364,3.155917,1.604447,73.26341,4.153467,0.327142,15.358662,1.294781,1.495136,12.568745
185,218,2.75,-70.75,lowprec,1,3087508500,4.751957,3.148575,1.603383,73.01262,4.157295,0.327619,15.351616,1.292392,1.493986,12.565237
185,219,2.75,-70.25,lowprec,1,3087508500,3.768905,2.621794,1.29004,72.55361,4.159108,0.302046,13.398677,1.041488,1.249419,11.107771
185,220,2.75,-69.75,lowprec,1,3087508500,3.998977,2.773793,1.348137,72.45283,4.165319,0.307532,13.718541,1.096251,1.321275,11.301015
185,221,2.75,-69.25,lowprec,1,3087508500,4.814031,3.190382,1.623649,71.88436,4.175102,0.326464,15.515921,1.312694,1.517765,12.685462
185,222,2.75,-68.75,lowprec,1,3087508500,4.818574,3.19486,1.623714,71.685394,4.17928,0.326006,15.511963,1.31364,1.518528,12.679794
185,223,2.75,-68.25,lowprec,1,3087508500,4.767729,3.159622,1.608107,71.45402,4.184312,0.327864,15.340864,1.294065,1.492128,12.554671
185,224,2.75,-67.75,lowprec,1,3087508500,1.880456,1.822163,0.783,69.72407,4.209644,0.229349,9.561702,0.662756,0.872505,8.026441
185,225,2.75,-67.25,lowprec,1,3087508500,1.043506,1.117837,0.457591,70.277435,4.233775,0.187973,8.147306,0.403614,0.529855,7.213838
185,228,2.75,-65.75,lowprec,1,3087508500,1.983636,1.753881,0.821644,74.07795,4.25236,0.239071,10.82053,0.667026,0.801854,9.35165
185,229,2.75,-65.25,lowprec,1,3087508500,4.815209,3.204128,1.61108,74.49249,4.278728,0.3243,15.38916,1.289903,1.456374,12.642883
185,230,2.75,-64.75,lowprec,1,3087508500,4.713269,3.160767,1.552502,75.80799,4.284581,0.320133,14.673085,1.250336,1.442481,11.980268
185,231,2.75,-64.25,lowprec,1,3087508500,2.157976,1.888642,0.887068,77.10208,4.276693,0.248985,11.003175,0.705721,0.837797,9.459657
185,232,2.75,-63.75,lowprec,1,3087508500,0.752096,0.942938,0.344743,72.24401,4.332252,0.166619,8.198653,0.33647,0.411268,7.450914
185,233,2.75,-63.25,lowprec,1,3087508500,1.152334,1.327706,0.542323,76.122,4.301677,0.187356,8.205507,0.466133,0.607879,7.131495
185,234,2.75,-62.75,lowprec,1,3087508500,1.487599,1.625613,0.674547,77.19033,4.297408,0.199737,8.725625,0.575016,0.750504,7.400105
185,235,2.75,-62.25,lowprec,1,3087508500,1.378568,1.404811,0.630596,80.80099,4.292323,0.213359,9.636548,0.510755,0.622442,8.503351
185,236,2.75,-61.75,lowprec,1,3087508500,1.620734,1.613286,0.755968,79.14936,4.253585,0.215851,8.733559,0.593293,0.780204,7.360061
185,237,2.75,-61.25,lowprec,1,3087508500,1.547887,1.548748,0.700486,82.45117,4.422345,0.229333,9.931383,0.544594,0.66047,8.726319
185,238,2.75,-60.75,lowprec,1,3087508500,1.996521,1.918313,0.897475,86.49741,4.605973,0.240146,11.001847,0.678139,0.801648,9.522059
185,239,2.75,-60.25,lowprec,1,3087508500,1.316719,1.496465,0.608015,87.1569,4.802402,0.20138,8.422833,0.499323,0.656413,7.267098
185,243,2.75,-58.25,lowprec,1,3087508500,0.675277,0.965394,0.319448,70.5725,4.891271,0.151667,5.261329,0.328659,0.422562,4.510108
185,245,2.75,-57.25,lowprec,1,3087508500,0.771043,1.002561,0.365028,79.70035,4.7491,0.171428,7.390222,0.332571,0.43068,6.626972
185,246,2.75,-56.75,lowprec,1,3087508500,1.791834,1.822267,0.838131,85.02547,4.739559,0.23028,9.792496,0.643419,0.764235,8.384841
185,247,2.75,-56.25,lowprec,1,3087508500,1.929439,1.914139,0.898954,86.78434,4.722748,0.235489,10.16377,0.687195,0.809672,8.666903
185,248,2.75,-55.75,lowprec,1,3087508500,1.452531,1.673956,0.701468,90.80575,4.792622,0.198025,7.92522,0.579517,0.756639,6.589065
185,249,2.75,-55.25,lowprec,1,3087508500,1.057024,1.281962,0.530179,90.43097,4.759614,0.183383,7.19329,0.446379,0.582499,6.164412
185,250,2.75,-54.75,lowprec,1,3087508500,1.538136,1.617233,0.764608,89.122314,4.656882,0.219113,9.243137,0.593055,0.708352,7.941731
185,251,2.75,-54.25,lowprec,1,3087508500,1.448752,1.623031,0.714152,83.49887,4.607578,0.204176,7.604596,0.567462,0.744389,6.292744
185,252,2.75,-53.75,lowprec,1,3087508500,1.268167,1.488124,0.619222,82.09359,4.510538,0.192551,7.3968,0.516621,0.672308,6.20787
185,253,2.75,-53.25,lowprec,1,3087508500,1.256841,1.359557,0.618638,84.30809,4.364914,0.212478,8.427113,0.485812,0.591275,7.350026
185,254,2.75,-52.75,lowprec,1,3087508500,2.019291,1.919551,0.927406,83.913734,4.27049,0.244892,10.069872,0.704457,0.821712,8.543704
185,255,2.75,-52.25,lowprec,1,3087508500,2.015572,1.904437,0.918598,85.3574,4.196232,0.246459,9.909583,0.695796,0.811364,8.402423
185,256,2.75,-51.75,lowprec,1,3087508500,2.496237,2.21624,1.063432,86.86436,4.202594,0.260982,10.980502,0.811147,0.946751,9.222605
185,257,2.75,-51.25,lowprec,1,3087508500,2.770939,2.387305,1.144674,87.86382,4.273688,0.269349,11.638194,0.875911,1.022417,9.739864
185,258,2.75,-50.75,lowprec,1,3087508500,2.641637,2.333777,1.12159,92.8901,4.414375,0.262654,11.535728,0.854805,0.997724,9.683199
185,259,2.75,-50.25,lowprec,1,3087508500,2.619823,2.342048,1.123599,93.96051,4.550913,0.259627,11.551514,0.855226,0.998919,9.697369
185,260,2.75,-49.75,lowprec,1,3087508500,2.520856,2.302452,1.100501,94.31073,4.654573,0.253942,11.307014,0.837341,0.979451,9.490222
185,261,2.75,-49.25,lowprec,1,3087508500,2.349435,2.228161,1.060983,94.14344,4.775288,0.24606,10.912576,0.806301,0.945095,9.16118
185,262,2.75,-48.75,lowprec,1,3087508500,2.388321,2.245086,1.079378,90.7308,4.812505,0.247783,11.265326,0.819073,0.955025,9.491228
185,263,2.75,-48.25,lowprec,1,3087508500,2.16579,2.105471,1.013417,88.80707,4.845319,0.24001,10.798725,0.76689,0.890954,9.140882
185,264,2.75,-47.75,lowprec,1,3087508500,1.847965,1.902491,0.913112,87.78479,4.813599,0.22854,9.999817,0.691336,0.809725,8.498755
185,265,2.75,-47.25,lowprec,1,3087508500,1.677365,1.774682,0.850465,85.055374,4.769255,0.222982,9.393649,0.643052,0.755769,7.994829
185,266,2.75,-46.75,lowprec,1,3087508500,1.745594,1.824862,0.874188,82.894295,4.737182,0.225598,9.463893,0.6635,0.779959,8.020434
185,267,2.75,-46.25,lowprec,1,3087508500,2.277505,2.192737,1.064853,82.12641,4.755882,0.243631,11.0985,0.818754,0.958555,9.321192
185,268,2.75,-45.75,lowprec,1,3087508500,2.246077,2.19361,1.052258,88.59954,4.871303,0.239778,10.988462,0.811709,0.949793,9.22696
185,269,2.75,-45.25,lowprec,1,3087508500,2.103923,2.097959,1.002912,92.08289,4.966198,0.232837,10.484781,0.774776,0.909792,8.800214
185,270,2.75,-44.75,lowprec,1,3087508500,2.020773,2.057255,0.976965,95.25359,5.066067,0.230133,10.113186,0.75116,0.886674,8.475351
186,205,3.25,-77.25,lowprec,1,3086096600,0.123229,0.830796,0.003037,90.490135,4.325436,0.002702,11.157703,0.288278,0.352364,10.517062
186,210,3.25,-74.75,lowprec,1,3086096600,4.354749,2.940866,1.413883,79.95791,3.880929,0.322401,13.45246,1.18196,1.394686,10.875814
186,211,3.25,-74.25,lowprec,1,3086096600,4.528879,3.006124,1.522754,79.62573,3.959995,0.326537,14.764924,1.230996,1.411577,12.122353
186,212,3.25,-73.75,lowprec,1,3086096600,4.585664,3.045167,1.540497,79.62629,4.017294,0.326346,14.919213,1.245146,1.429458,12.244609
186,213,3.25,-73.25,lowprec,1,3086096600,4.652237,3.088142,1.564095,78.76934,4.086403,0.326825,15.06706,1.259207,1.454461,12.353392
186,214,3.25,-72.75,lowprec,1,3086096600,4.714506,3.130091,1.584416,77.48643,4.147728,0.326683,15.214457,1.275125,1.47634,12.462992
186,215,3.25,-72.25,lowprec,1,3086096600,4.732191,3.141177,1.591014,76.5055,4.158819,0.326979,15.273079,1.282524,1.481779,12.508776
186,216,3.25,-71.75,lowprec,1,3086096600,4.729916,3.1397,1.590216,75.49133,4.184961,0.32758,15.195644,1.278348,1.476772,12.440524
186,217,3.25,-71.25,lowprec,1,3086096600,4.725277,3.137697,1.58758,75.26407,4.204466,0.32782,15.220674,1.276693,1.471822,12.472158
186,218,3.25,-70.75,lowprec,1,3086096600,4.589393,3.045168,1.544224,74.74159,4.194176,0.328188,14.993713,1.229881,1.435409,12.328425
186,219,3.25,-70.25,lowprec,1,3086096600,2.761956,2.198548,1.095959,73.70864,4.188263,0.278442,12.57772,0.843035,0.989311,10.745374
186,221,3.25,-69.25,lowprec,1,3086096600,1.810414,1.697371,0.72927,71.348854,4.226083,0.233779,9.290362,0.603791,0.798819,7.887753
186,222,3.25,-68.75,lowprec,1,3086096600,4.11658,2.847329,1.390949,72.80144,4.209808,0.308833,14.084308,1.126349,1.350301,11.607656
186,223,3.25,-68.25,lowprec,1,3086096600,2.38132,1.983102,0.962959,72.61447,4.217084,0.265102,11.768543,0.75499,0.898461,10.115093
186,224,3.25,-67.75,lowprec,1,3086096600,1.484587,1.518683,0.643999,70.37585,4.2526,0.216528,8.919941,0.545829,0.720869,7.653242
186,225,3.25,-67.25,lowprec,1,3086096600,1.648739,1.676391,0.711974,70.94571,4.264762,0.220414,9.194565,0.601827,0.790169,7.802568
186,226,3.25,-66.75,lowprec,1,3086096600,1.941243,1.765573,0.839381,73.37676,4.270337,0.245838,11.018615,0.658995,0.788717,9.570902
186,227,3.25,-66.25,lowprec,1,3086096600,1.997492,1.803132,0.857953,73.49204,4.277532,0.246299,11.081261,0.671893,0.801376,9.607993
186,228,3.25,-65.75,lowprec,1,3086096600,2.191367,1.931691,0.920749,74.39538,4.290528,0.251863,11.327426,0.718658,0.850425,9.758343
186,229,3.25,-65.25,lowprec,1,3086096600,1.593418,1.524245,0.690823,75.47585,4.305211,0.229729,10.019342,0.55261,0.675237,8.791495
186,231,3.25,-64.25,lowprec,1,3086096600,0.279871,0.871645,0.035632,74.687416,4.337271,0.028863,10.33731,0.296133,0.362424,9.678753
186,233,3.25,-63.25,lowprec,1,3086096600,0.786172,1.080354,0.361569,67.003334,4.410909,0.150957,5.982553,0.37856,0.486719,5.117275
186,234,3.25,-62.75,lowprec,1,3086096600,1.555994,1.653846,0.686605,77.18482,4.317455,0.204222,8.789439,0.57786,0.755806,7.455774
186,235,3.25,-62.25,lowprec,1,3086096600,1.546426,1.525632,0.696698,80.7659,4.303996,0.223524,9.968602,0.551301,0.66575,8.751553
186,236,3.25,-61.75,lowprec,1,3086096600,1.877939,1.795859,0.840114,81.85349,4.332814,0.240416,10.713189,0.653203,0.774489,9.285498
186,237,3.25,-61.25,lowprec,1,3086096600,1.909744,1.842411,0.86303,81.65839,4.432279,0.239803,10.830491,0.659529,0.779846,9.391117
186,238,3.25,-60.75,lowprec,1,3086096600,1.532831,1.575898,0.711007,83.264244,4.599619,0.224639,9.910611,0.545402,0.662108,8.7031
186,246,3.25,-56.75,lowprec,1,3086096600,1.810412,1.798927,0.835104,81.67634,4.695135,0.233064,10.185284,0.637564,0.758005,8.789715
186,247,3.25,-56.25,lowprec,1,3086096600,1.676194,1.711575,0.791445,83.0306,4.682796,0.227995,9.888464,0.606869,0.725566,8.556029
186,248,3.25,-55.75,lowprec,1,3086096600,0.971565,1.200103,0.484989,85.8641,4.71181,0.181951,7.253718,0.409417,0.531668,6.312634
186,249,3.25,-55.25,lowprec,1,3086096600,0.981418,1.208637,0.493132,84.23058,4.666123,0.18121,7.135742,0.417005,0.541642,6.177094
186,250,3.25,-54.75,lowprec,1,3086096600,1.26427,1.391355,0.638043,81.81573,4.54501,0.209839,8.544771,0.495598,0.602038,7.447135
186,251,3.25,-54.25,lowprec,1,3086096600,1.212288,1.453232,0.607928,77.86594,4.508457,0.191779,7.387625,0.502604,0.652885,6.232136
186,252,3.25,-53.75,lowprec,1,3086096600,1.050106,1.284661,0.532225,77.874535,4.415496,0.187271,7.134429,0.442669,0.573716,6.118044
186,253,3.25,-53.25,lowprec,1,3086096600,1.580724,1.656827,0.791581,81.01516,4.295587,0.22482,9.539238,0.600394,0.70739,8.231454
186,254,3.25,-52.75,lowprec,1,3086096600,2.340256,2.131917,1.042695,81.75692,4.21393,0.255319,11.002028,0.790678,0.917877,9.293474
186,255,3.25,-52.25,lowprec,1,3086096600,2.477868,2.208033,1.072996,83.54725,4.162082,0.261149,11.219615,0.815153,0.949616,9.454845
186,256,3.25,-51.75,lowprec,1,3086096600,2.58501,2.281462,1.099794,85.1661,4.154276,0.264987,11.283362,0.836704,0.978436,9.468223
186,257,3.25,-51.25,lowprec,1,3086096600,2.601642,2.311174,1.110412,86.27258,4.211658,0.264723,11.196467,0.844214,0.989359,9.362894
186,258,3.25,-50.75,lowprec,1,3086096600,2.558448,2.299164,1.104814,89.045876,4.345598,0.260913,11.187487,0.837787,0.980425,9.369274
186,259,3.25,-50.25,lowprec,1,3086096600,2.395421,2.216207,1.059994,95.30918,4.502239,0.251674,10.884247,0.803319,0.940687,9.140242
186,260,3.25,-49.75,lowprec,1,3086096600,2.379946,2.218445,1.058472,99.77645,4.624588,0.249974,10.874197,0.801059,0.938301,9.134836
186,261,3.25,-49.25,lowprec,1,3086096600,2.350002,2.215099,1.056162,98.90817,4.738156,0.247119,10.857639,0.7994,0.937035,9.121204
186,262,3.25,-48.75,lowprec,1,3086096600,2.30735,2.202312,1.053421,92.34208,4.78871,0.24467,10.873008,0.797709,0.934015,9.141283
186,263,3.25,-48.25,lowprec,1,3086096600,1.691283,1.799443,0.858706,89.00489,4.814555,0.220898,9.350203,0.64767,0.759281,7.943252
186,264,3.25,-47.75,lowprec,1,3086096600,1.457829,1.603288,0.761942,88.41157,4.802778,0.211663,8.742085,0.576822,0.683381,7.48188
186,265,3.25,-47.25,lowprec,1,3086096600,1.43629,1.586497,0.755136,85.719574,4.779779,0.210755,8.604604,0.571375,0.677722,7.355506
186,266,3.25,-46.75,lowprec,1,3086096600,1.571316,1.698538,0.813173,83.35627,4.737406,0.216689,8.964284,0.61499,0.725724,7.623569
186,267,3.25,-46.25,lowprec,1,3086096600,2.029715,2.029869,0.983413,82.60481,4.730988,0.235138,10.276396,0.747146,0.877403,8.651846
186,268,3.25,-45.75,lowprec,1,3086096600,1.896054,1.942293,0.92588,88.481026,4.817728,0.228861,9.676063,0.701602,0.825483,8.148977
186,269,3.25,-45.25,lowprec,1,3086096600,1.906987,1.974361,0.934979,96.40252,4.925261,0.226971,9.801099,0.711739,0.837496,8.251863
186,270,3.25,-44.75,lowprec,1,3086096600,1.686013,1.800638,0.84581,101.75946,5.022689,0.217126,9.235434,0.645823,0.763755,7.825856
187,204,3.75,-77.75,lowprec,1,3084449800,0.082704,0.82612,0.000101,80.930046,4.419349,0.0001,11.365034,0.291137,0.355713,10.718184
187,205,3.75,-77.25,lowprec,1,3084449800,0.134818,0.826078,0.004106,78.15411,4.109577,0.003648,10.937923,0.282622,0.34545,10.309853
187,209,3.75,-75.25,lowprec,1,3084449800,1.234657,1.192412,0.456458,79.01869,3.830688,0.200877,6.22162,0.416276,0.593761,5.211583
187,210,3.75,-74.75,lowprec,1,3084449800,4.477696,2.968101,1.509596,80.964264,3.906171,0.327562,14.669259,1.220036,1.392908,12.056314
187,211,3.75,-74.25,lowprec,1,3084449800,4.540981,3.008677,1.532304,80.942245,4.000413,0.328595,14.708858,1.233142,1.402966,12.072748
187,212,3.75,-73.75,lowprec,1,3084449800,4.61539,3.067322,1.548068,81.65713,4.067449,0.32629,14.918254,1.250345,1.436016,12.231893
187,213,3.75,-73.25,lowprec,1,3084449800,4.708366,3.125066,1.583301,79.86718,4.141289,0.327015,15.142553,1.274399,1.471584,12.396569
187,214,3.75,-72.75,lowprec,1,3084449800,4.747825,3.154044,1.593781,79.15179,4.185028,0.326602,15.23973,1.285586,1.484456,12.469687
187,215,3.75,-72.25,lowprec,1,3084449800,4.77196,3.168748,1.603212,78.10444,4.208225,0.327127,15.321843,1.292635,1.493357,12.535852
187,216,3.75,-71.75,lowprec,1,3084449800,4.731128,3.142792,1.588336,76.57467,4.232985,0.327965,15.160954,1.274476,1.47341,12.413071
187,217,3.75,-71.25,lowprec,1,3084449800,4.077029,2.83059,1.386737,77.05614,4.245128,0.310279,14.058317,1.105665,1.317617,11.635035
187,218,3.75,-70.75,lowprec,1,3084449800,3.353834,2.486058,1.248672,76.11207,4.227557,0.293602,13.340405,0.955929,1.11818,11.266295
187,219,3.75,-70.25,lowprec,1,3084449800,4.462926,2.976173,1.495502,74.74344,4.230228,0.320808,14.839726,1.189517,1.40621,12.243999
187,220,3.75,-69.75,lowprec,1,3084449800,2.437483,2.038549,1.003603,75.24122,4.245768,0.264666,12.037345,0.767389,0.906415,10.36354
187,222,3.75,-68.75,lowprec,1,3084449800,0.8985,1.135055,0.353574,63.416443,4.339619,0.168557,5.994298,0.401172,0.520818,5.072308
