ny,nx,lat,lon,clima_approach,gpp,npp,cmass,cleaf,cfroot,cawood,agb
203,236,11.75,-61.75,PFT_nclim,3.44846,1.44285,13.034202,1.088045,1.249138,10.697018,11.785063
203,237,11.75,-61.25,PFT_nclim,3.389482,1.421294,12.907837,1.067261,1.225748,10.614826,11.682087
203,238,11.75,-60.75,PFT_nclim,3.39479,1.429555,13.067104,1.070923,1.229546,10.766635,11.837558
203,239,11.75,-60.25,PFT_nclim,3.430066,1.444656,13.105336,1.085627,1.246362,10.773347,11.858974
203,240,11.75,-59.75,PFT_nclim,3.421822,1.453808,12.981129,1.097541,1.260117,10.62347,11.721011
203,241,11.75,-59.25,PFT_nclim,3.391274,1.452854,12.963457,1.095901,1.258543,10.609014,11.704915
203,242,11.75,-58.75,PFT_nclim,3.242176,1.390378,12.405372,1.038718,1.194148,10.172506,11.211224
203,243,11.75,-58.25,PFT_nclim,3.197409,1.375294,12.2663,1.024926,1.17828,10.063095,11.088021
203,244,11.75,-57.75,PFT_nclim,3.259705,1.401135,12.544112,1.0479,1.203831,10.292382,11.340282
203,245,11.75,-57.25,PFT_nclim,3.270109,1.401203,12.49363,1.049395,1.20526,10.238976,11.288371
203,246,11.75,-56.75,PFT_nclim,3.360476,1.450912,12.953361,1.092788,1.254982,10.605592,11.69838
203,247,11.75,-56.25,PFT_nclim,3.397876,1.466611,13.059677,1.105623,1.269643,10.684412,11.790035
203,248,11.75,-55.75,PFT_nclim,3.333708,1.428521,12.677717,1.074791,1.234197,10.368728,11.443519
203,249,11.75,-55.25,PFT_nclim,3.340314,1.440065,12.754823,1.083634,1.244634,10.426556,11.51019
203,250,11.75,-54.75,PFT_nclim,3.341492,1.435313,12.684228,1.080102,1.240268,10.363859,11.443961
203,251,11.75,-54.25,PFT_nclim,3.315825,1.410434,12.47062,1.060302,1.216967,10.19335,11.253652
203,252,11.75,-53.75,PFT_nclim,3.362179,1.395681,12.435199,1.051281,1.206814,10.177105,11.228386
203,253,11.75,-53.25,PFT_nclim,3.436067,1.415665,12.63635,1.070623,1.228403,10.337324,11.407947
203,254,11.75,-52.75,PFT_nclim,3.305382,1.390542,12.325921,1.049793,1.205043,10.071085,11.120878
203,255,11.75,-52.25,PFT_nclim,3.262634,1.390193,12.278437,1.04738,1.201846,10.02921,11.07659
203,256,11.75,-51.75,PFT_nclim,3.236821,1.389144,12.343436,1.04111,1.196276,10.10605,11.14716
203,257,11.75,-51.25,PFT_nclim,3.117497,1.347493,11.989999,0.994707,1.14559,9.849702,10.844409
203,258,11.75,-50.75,PFT_nclim,2.93662,1.296608,11.429023,0.946365,1.093237,9.389421,10.335786
204,211,12.25,-74.25,PFT_nclim,2.098277,1.149782,11.902185,0.837565,0.99121,10.073412,10.910977
204,212,12.25,-73.75,PFT_nclim,5.274123,1.947216,18.057005,1.557937,1.768813,14.730256,16.288193
204,213,12.25,-73.25,PFT_nclim,5.271489,2.052122,18.131014,1.64023,1.868419,14.622365,16.262595
204,214,12.25,-72.75,PFT_nclim,4.355546,1.677061,15.492285,1.279576,1.485087,12.727622,14.007198
204,215,12.25,-72.25,PFT_nclim,3.754705,1.675769,15.432066,1.247816,1.440046,12.744203,13.992019
204,216,12.25,-71.75,PFT_nclim,5.743552,2.18072,19.315605,1.74345,1.981535,15.59062,17.33407
204,217,12.25,-71.25,PFT_nclim,5.656696,2.019787,18.598974,1.613037,1.825383,15.160553,16.77359
204,218,12.25,-70.75,PFT_nclim,5.768084,2.031484,18.612867,1.622899,1.836031,15.153938,16.776837
204,219,12.25,-70.25,PFT_nclim,5.670285,1.989133,18.320963,1.587382,1.795403,14.938178,16.52556
204,220,12.25,-69.75,PFT_nclim,4.589091,1.693637,15.874487,1.305084,1.492051,13.077354,14.382438
204,221,12.25,-69.25,PFT_nclim,4.278039,1.625687,15.155665,1.245692,1.425615,12.48436,13.730052
204,222,12.25,-68.75,PFT_nclim,4.177472,1.591988,14.839007,1.218987,1.394853,12.225168,13.444155
204,223,12.25,-68.25,PFT_nclim,4.086818,1.568091,14.581649,1.198755,1.371943,12.01095,13.209705
204,224,12.25,-67.75,PFT_nclim,3.951512,1.554794,14.400893,1.182081,1.353644,11.865168,13.047249
204,225,12.25,-67.25,PFT_nclim,3.661616,1.480531,13.425791,1.11027,1.274569,11.040951,12.151221
204,226,12.25,-66.75,PFT_nclim,3.521961,1.438794,12.912712,1.072396,1.232544,10.607773,11.680169
204,227,12.25,-66.25,PFT_nclim,3.492759,1.431659,12.834332,1.064451,1.223987,10.545893,11.610344
204,228,12.25,-65.75,PFT_nclim,3.396173,1.402211,12.572091,1.03716,1.193888,10.341043,11.378203
204,229,12.25,-65.25,PFT_nclim,3.209563,1.355233,12.22527,0.990771,1.143217,10.091283,11.082054
204,230,12.25,-64.75,PFT_nclim,3.075098,1.320497,11.977666,0.959904,1.108651,9.909111,10.869015
204,231,12.25,-64.25,PFT_nclim,2.904819,1.265649,11.343068,0.920789,1.092,9.330281,10.25107
204,232,12.25,-63.75,PFT_nclim,2.899626,1.262679,11.36839,0.919713,1.091149,9.357529,10.277242
204,233,12.25,-63.25,PFT_nclim,2.97998,1.285781,11.520074,0.938877,1.108892,9.472305,10.411182
204,234,12.25,-62.75,PFT_nclim,3.23906,1.375171,12.527106,1.008002,1.161891,10.357213,11.365215
204,235,12.25,-62.25,PFT_nclim,3.472419,1.447493,13.028126,1.086264,1.247533,10.69433,11.780594
204,236,12.25,-61.75,PFT_nclim,3.460239,1.452399,13.123099,1.090894,1.25292,10.779286,11.87018
204,237,12.25,-61.25,PFT_nclim,3.44824,1.454788,13.23131,1.090096,1.252243,10.88897,11.979066
204,238,12.25,-60.75,PFT_nclim,3.455858,1.45093,13.234379,1.087077,1.248099,10.899204,11.986281
204,239,12.25,-60.25,PFT_nclim,3.451275,1.444457,13.097782,1.084059,1.244624,10.769099,11.853158
204,240,12.25,-59.75,PFT_nclim,3.495547,1.478047,13.265193,1.112377,1.277444,10.875372,11.987749
204,241,12.25,-59.25,PFT_nclim,3.405563,1.445334,12.893407,1.087927,1.250065,10.555414,11.643341
204,242,12.25,-58.75,PFT_nclim,3.293337,1.405835,12.503566,1.052085,1.209837,10.241643,11.293728
204,243,12.25,-58.25,PFT_nclim,3.242836,1.400712,12.468556,1.039814,1.196126,10.232616,11.27243
204,244,12.25,-57.75,PFT_nclim,3.295784,1.414404,12.581148,1.054968,1.212371,10.31381,11.368778
204,245,12.25,-57.25,PFT_nclim,3.342138,1.431862,12.708539,1.072742,1.232335,10.403461,11.476203
204,246,12.25,-56.75,PFT_nclim,3.382775,1.451532,12.910212,1.093948,1.256117,10.560146,11.654094
204,247,12.25,-56.25,PFT_nclim,3.419502,1.471285,13.078641,1.109776,1.274251,10.694614,11.80439
204,248,12.25,-55.75,PFT_nclim,3.315918,1.426369,12.556477,1.069725,1.229385,10.257366,11.327091
204,249,12.25,-55.25,PFT_nclim,3.26055,1.429592,12.54248,1.067969,1.229179,10.245331,11.3133
204,250,12.25,-54.75,PFT_nclim,3.215624,1.402445,12.287397,1.04612,1.203776,10.037502,11.083622
204,251,12.25,-54.25,PFT_nclim,3.206616,1.382934,12.11605,1.031659,1.186193,9.898198,10.929857
204,252,12.25,-53.75,PFT_nclim,3.179576,1.366424,11.997585,1.017816,1.169816,9.809953,10.827769
204,253,12.25,-53.25,PFT_nclim,3.13675,1.353212,11.869802,1.005428,1.156237,9.708137,10.713565
204,254,12.25,-52.75,PFT_nclim,3.20792,1.378706,12.109358,1.028951,1.182676,9.897729,10.92668
204,255,12.25,-52.25,PFT_nclim,3.201544,1.371305,12.106845,1.019248,1.17173,9.915867,10.935115
204,256,12.25,-51.75,PFT_nclim,3.141004,1.36317,12.175334,1.005588,1.157154,10.012593,11.018181
204,257,12.25,-51.25,PFT_nclim,3.077637,1.348481,12.030624,0.989871,1.140662,9.900092,10.889963
205,212,12.75,-73.75,PFT_nclim,2.573189,1.354422,13.405107,0.993572,1.177389,11.234146,12.227718
205,213,12.75,-73.25,PFT_nclim,3.159064,1.553526,13.997127,1.149512,1.35639,11.491224,12.640736
205,214,12.75,-72.75,PFT_nclim,3.428062,1.620038,14.823285,1.203042,1.390646,12.229596,13.432638
205,215,12.75,-72.25,PFT_nclim,3.580652,1.790668,14.35858,1.33195,1.547505,11.479125,12.811075
205,216,12.75,-71.75,PFT_nclim,3.112783,1.633312,13.530461,1.196719,1.400166,10.933576,12.130295
205,217,12.75,-71.25,PFT_nclim,5.786455,2.122852,19.22782,1.698129,1.924167,15.605525,17.303654
205,218,12.75,-70.75,PFT_nclim,5.793125,2.09823,19.089104,1.674383,1.896231,15.518492,17.192875
205,219,12.75,-70.25,PFT_nclim,5.528714,1.947725,18.089495,1.551858,1.754906,14.782732,16.33459
205,220,12.75,-69.75,PFT_nclim,5.328775,1.862701,17.499508,1.48226,1.675836,14.341412,15.823672
205,221,12.75,-69.25,PFT_nclim,4.882801,1.686449,15.802276,1.326789,1.516948,12.95854,14.285329
205,222,12.75,-68.75,PFT_nclim,4.399291,1.548241,14.338202,1.204147,1.408084,11.725972,12.930119
205,223,12.75,-68.25,PFT_nclim,4.356204,1.567152,14.538806,1.215947,1.420957,11.901903,13.11785
205,224,12.75,-67.75,PFT_nclim,4.27591,1.574254,14.731509,1.214257,1.425965,12.091288,13.305545
205,225,12.75,-67.25,PFT_nclim,4.092553,1.553349,14.422784,1.18192,1.389887,11.850976,13.032896
205,226,12.75,-66.75,PFT_nclim,3.61558,1.466369,13.315818,1.092414,1.256128,10.967276,12.05969
205,227,12.75,-66.25,PFT_nclim,3.513423,1.441873,12.952605,1.072803,1.234532,10.645271,11.718074
205,228,12.75,-65.75,PFT_nclim,3.45694,1.424404,12.747894,1.056134,1.215819,10.475943,11.532077
205,229,12.75,-65.25,PFT_nclim,3.456602,1.426146,12.751868,1.057307,1.216788,10.477774,11.535081
205,230,12.75,-64.75,PFT_nclim,3.381021,1.404106,12.567505,1.036358,1.193504,10.337644,11.374002
205,231,12.75,-64.25,PFT_nclim,3.130151,1.336369,12.029346,0.974135,1.125453,9.929756,10.903891
205,232,12.75,-63.75,PFT_nclim,3.124762,1.337054,12.054523,0.975657,1.127208,9.951658,10.927315
205,233,12.75,-63.25,PFT_nclim,3.16503,1.348362,12.132398,0.986341,1.138892,10.007164,10.993505
205,234,12.75,-62.75,PFT_nclim,3.246374,1.372793,12.327583,1.01028,1.164777,10.152525,11.162805
205,235,12.75,-62.25,PFT_nclim,3.450288,1.432061,12.874348,1.07241,1.231983,10.569955,11.642365
205,236,12.75,-61.75,PFT_nclim,3.508574,1.458822,13.253699,1.096638,1.259237,10.897824,11.994462
205,237,12.75,-61.25,PFT_nclim,3.554506,1.480917,13.569994,1.116258,1.281475,11.17226,12.288518
205,238,12.75,-60.75,PFT_nclim,3.567994,1.488134,13.650991,1.122625,1.288502,11.239864,12.362489
205,239,12.75,-60.25,PFT_nclim,3.547238,1.484757,13.533861,1.117398,1.28272,11.133744,12.251142
205,240,12.75,-59.75,PFT_nclim,3.590432,1.50898,13.584539,1.137411,1.305708,11.14142,12.278831
205,241,12.75,-59.25,PFT_nclim,3.507232,1.473759,13.160652,1.108084,1.273008,10.779559,11.887643
205,242,12.75,-58.75,PFT_nclim,3.334001,1.425122,12.735709,1.059232,1.21927,10.457209,11.516441
205,243,12.75,-58.25,PFT_nclim,3.240335,1.409881,12.624263,1.039685,1.197635,10.386943,11.426628
205,244,12.75,-57.75,PFT_nclim,3.298911,1.42644,12.697299,1.056311,1.21563,10.425358,11.481669
205,245,12.75,-57.25,PFT_nclim,3.42356,1.465196,12.975816,1.097338,1.260913,10.617564,11.714902
205,246,12.75,-56.75,PFT_nclim,3.443693,1.473107,13.093398,1.108983,1.273508,10.710909,11.819892
205,247,12.75,-56.25,PFT_nclim,3.411654,1.469145,13.035137,1.104376,1.268915,10.661845,11.766221
205,248,12.75,-55.75,PFT_nclim,3.231642,1.402718,12.265635,1.043197,1.200956,10.021483,11.06468
205,249,12.75,-55.25,PFT_nclim,3.211025,1.412739,12.364304,1.0488,1.208176,10.107327,11.156127
205,250,12.75,-54.75,PFT_nclim,3.186446,1.388863,12.131043,1.031887,1.187898,9.91126,10.943147
205,251,12.75,-54.25,PFT_nclim,3.203529,1.38513,12.119438,1.031189,1.185978,9.902271,10.93346
205,252,12.75,-53.75,PFT_nclim,3.186107,1.375395,12.051273,1.022414,1.175569,9.853291,10.875705
205,253,12.75,-53.25,PFT_nclim,3.045557,1.335285,11.654929,0.983821,1.13276,9.538349,10.52217
205,254,12.75,-52.75,PFT_nclim,2.976859,1.322314,11.557235,0.970124,1.118174,9.46894,10.439064
205,255,12.75,-52.25,PFT_nclim,3.038239,1.337442,11.675206,0.98528,1.135363,9.554563,10.539843
205,256,12.75,-51.75,PFT_nclim,3.05711,1.347488,11.768854,0.992418,1.143971,9.632465,10.624883
206,217,13.25,-71.25,PFT_nclim,6.051601,2.531504,18.520245,2.033722,2.328858,14.157662,16.191384
206,218,13.25,-70.75,PFT_nclim,5.933403,2.315466,19.690247,1.852768,2.106966,15.730514,17.583282
206,219,13.25,-70.25,PFT_nclim,5.57923,2.03754,18.709175,1.624555,1.839676,15.244945,16.8695
206,220,13.25,-69.75,PFT_nclim,5.201945,1.859084,17.583355,1.477133,1.670269,14.435953,15.913086
206,221,13.25,-69.25,PFT_nclim,4.944334,1.744589,16.548645,1.382943,1.566497,13.599204,14.982147
206,222,13.25,-68.75,PFT_nclim,4.721918,1.62826,15.190509,1.281068,1.464383,12.445056,13.726124
206,223,13.25,-68.25,PFT_nclim,4.658222,1.587706,14.771242,1.243811,1.458749,12.068682,13.312493
206,224,13.25,-67.75,PFT_nclim,4.645217,1.595069,15.212615,1.239018,1.458475,12.515121,13.754139
206,225,13.25,-67.25,PFT_nclim,4.389659,1.574157,15.117884,1.217558,1.439377,12.460949,13.678507
206,226,13.25,-66.75,PFT_nclim,3.834289,1.515714,14.022672,1.134288,1.302602,11.585781,12.720069
206,227,13.25,-66.25,PFT_nclim,3.550027,1.450251,13.055023,1.080739,1.243857,10.730427,11.811166
206,228,13.25,-65.75,PFT_nclim,3.495904,1.439778,12.91094,1.068942,1.231401,10.610596,11.679538
206,229,13.25,-65.25,PFT_nclim,3.468581,1.434756,12.82873,1.063908,1.225377,10.539443,11.603351
206,230,13.25,-64.75,PFT_nclim,3.321024,1.393915,12.451952,1.026553,1.184484,10.240915,11.267468
206,231,13.25,-64.25,PFT_nclim,3.115521,1.335461,11.967362,0.974739,1.127639,9.864984,10.839723
206,232,13.25,-63.75,PFT_nclim,3.204457,1.36025,12.168913,0.996965,1.151216,10.020733,11.017698
206,233,13.25,-63.25,PFT_nclim,3.229067,1.3728,12.304538,1.007043,1.162287,10.135209,11.142252
206,234,13.25,-62.75,PFT_nclim,3.242449,1.372794,12.306059,1.009128,1.164077,10.132853,11.141981
206,235,13.25,-62.25,PFT_nclim,3.502044,1.446262,13.084653,1.081802,1.242985,10.759867,11.841669
206,236,13.25,-61.75,PFT_nclim,3.595744,1.47601,13.505068,1.114017,1.278085,11.112967,12.226984
206,237,13.25,-61.25,PFT_nclim,3.610214,1.486669,13.630042,1.123933,1.289435,11.216674,12.340607
206,238,13.25,-60.75,PFT_nclim,3.638433,1.509339,13.85018,1.141064,1.309116,11.4,12.541064
206,239,13.25,-60.25,PFT_nclim,3.681411,1.5372,13.92957,1.16208,1.333395,11.434095,12.596175
206,240,13.25,-59.75,PFT_nclim,3.75277,1.582857,14.093681,1.197077,1.373934,11.522671,12.719748
206,241,13.25,-59.25,PFT_nclim,3.63824,1.537195,13.692358,1.155477,1.327632,11.209249,12.364726
206,242,13.25,-58.75,PFT_nclim,3.38424,1.462441,13.134057,1.080164,1.244494,10.809397,11.889561
206,243,13.25,-58.25,PFT_nclim,3.315914,1.449731,13.015331,1.065558,1.228092,10.721682,11.78724
206,244,13.25,-57.75,PFT_nclim,3.425679,1.477736,13.158729,1.092724,1.258025,10.80798,11.900704
206,245,13.25,-57.25,PFT_nclim,3.553714,1.507203,13.336134,1.127082,1.295462,10.91359,12.040672
206,246,13.25,-56.75,PFT_nclim,3.504269,1.487251,13.128163,1.114121,1.28053,10.733514,11.847635
206,247,13.25,-56.25,PFT_nclim,3.338528,1.451182,12.749722,1.076579,1.240072,10.433072,11.509651
206,248,13.25,-55.75,PFT_nclim,3.156128,1.391718,12.147791,1.024765,1.181249,9.941776,10.966541
206,249,13.25,-55.25,PFT_nclim,3.223731,1.422099,12.421463,1.050171,1.210051,10.16124,11.211411
206,250,13.25,-54.75,PFT_nclim,3.23602,1.41665,12.393961,1.050571,1.209549,10.133841,11.184412
206,251,13.25,-54.25,PFT_nclim,3.229075,1.398343,12.255004,1.039806,1.196044,10.019155,11.058961
206,252,13.25,-53.75,PFT_nclim,3.211913,1.391972,12.209653,1.034988,1.190628,9.984036,11.019024
206,253,13.25,-53.25,PFT_nclim,3.073577,1.351538,11.760989,0.996396,1.148135,9.616458,10.612854
206,254,13.25,-52.75,PFT_nclim,3.018885,1.336335,11.593506,0.982377,1.132953,9.478175,10.460552
207,219,13.75,-70.25,PFT_nclim,5.94267,2.465295,18.54306,1.975175,2.257924,14.309962,16.285137
207,220,13.75,-69.75,PFT_nclim,5.511375,2.112897,18.76585,1.681638,1.909277,15.174936,16.856574
207,221,13.75,-69.25,PFT_nclim,3.134842,1.414377,13.215045,1.032523,1.235591,10.946931,11.979454
207,222,13.75,-68.75,PFT_nclim,3.756911,1.459517,13.488328,1.087936,1.286126,11.114265,12.202201
207,223,13.75,-68.25,PFT_nclim,4.29964,1.52239,14.35796,1.166877,1.372615,11.818468,12.985345
207,224,13.75,-67.75,PFT_nclim,4.79732,1.621268,15.216734,1.266667,1.491282,12.458784,13.725451
207,225,13.75,-67.25,PFT_nclim,4.652681,1.57836,15.014894,1.225587,1.443521,12.345785,13.571372
207,226,13.75,-66.75,PFT_nclim,3.960159,1.490547,13.850115,1.128516,1.328014,11.393584,12.5221
207,227,13.75,-66.25,PFT_nclim,3.615794,1.46073,13.236437,1.088856,1.252231,10.89535,11.984206
207,228,13.75,-65.75,PFT_nclim,3.516281,1.440685,12.96104,1.071583,1.2344,10.655059,11.726642
207,229,13.75,-65.25,PFT_nclim,3.438442,1.422054,12.779701,1.052445,1.21384,10.513417,11.565862
207,230,13.75,-64.75,PFT_nclim,3.239249,1.369642,12.285648,1.004536,1.161718,10.119394,11.12393
207,231,13.75,-64.25,PFT_nclim,3.113077,1.337008,11.993297,0.975245,1.128895,9.889157,10.864402
207,232,13.75,-63.75,PFT_nclim,3.176772,1.357369,12.156909,0.99246,1.146978,10.01747,11.00993
207,233,13.75,-63.25,PFT_nclim,3.24592,1.381882,12.380983,1.013356,1.169676,10.197951,11.211307
207,234,13.75,-62.75,PFT_nclim,3.251394,1.37935,12.368423,1.01293,1.168715,10.186779,11.199709
207,235,13.75,-62.25,PFT_nclim,3.555869,1.473754,13.360524,1.101698,1.266029,10.992796,12.094494
207,236,13.75,-61.75,PFT_nclim,3.661489,1.499978,13.717215,1.133552,1.299923,11.283738,12.41729
207,237,13.75,-61.25,PFT_nclim,3.646468,1.499184,13.695167,1.13191,1.29859,11.264667,12.396577
207,238,13.75,-60.75,PFT_nclim,3.639551,1.506799,13.722961,1.135629,1.303775,11.283558,12.419187
207,239,13.75,-60.25,PFT_nclim,3.654661,1.518829,13.658073,1.142695,1.312284,11.203094,12.345789
207,240,13.75,-59.75,PFT_nclim,3.779583,1.598943,14.19005,1.205403,1.38457,11.600078,12.805481
207,241,13.75,-59.25,PFT_nclim,3.635918,1.558782,13.867942,1.161793,1.337114,11.369036,12.530829
207,242,13.75,-58.75,PFT_nclim,3.375393,1.483262,13.329996,1.086659,1.253375,10.989964,12.076623
207,243,13.75,-58.25,PFT_nclim,3.456031,1.507482,13.515793,1.109651,1.278452,11.12769,12.237341
207,244,13.75,-57.75,PFT_nclim,3.654581,1.557398,13.863234,1.160159,1.334538,11.368536,12.528695
207,245,13.75,-57.25,PFT_nclim,3.70144,1.558962,13.806697,1.167837,1.341892,11.296969,12.464806
207,246,13.75,-56.75,PFT_nclim,3.558965,1.504303,13.245523,1.119774,1.288848,10.836901,11.956675
207,247,13.75,-56.25,PFT_nclim,3.372681,1.456066,12.81533,1.07428,1.239052,10.501997,11.576277
207,248,13.75,-55.75,PFT_nclim,3.272893,1.439964,12.662014,1.060168,1.222126,10.379721,11.439889
207,249,13.75,-55.25,PFT_nclim,3.266748,1.440481,12.629384,1.062233,1.22374,10.343411,11.405644
207,250,13.75,-54.75,PFT_nclim,3.327882,1.449405,12.725119,1.07709,1.23972,10.408308,11.485398
207,251,13.75,-54.25,PFT_nclim,3.343791,1.451236,12.735188,1.083534,1.246341,10.405313,11.488847
207,252,13.75,-53.75,PFT_nclim,3.340171,1.448811,12.705098,1.084074,1.246671,10.374353,11.458427
208,221,14.25,-69.25,PFT_nclim,2.140863,1.232051,11.016356,0.884062,1.073964,9.058331,9.942393
208,222,14.25,-68.75,PFT_nclim,2.540866,1.279972,12.866435,0.92822,1.098178,10.840037,11.768257
208,223,14.25,-68.25,PFT_nclim,3.356595,1.439658,14.256348,1.073173,1.271488,11.911687,12.98486
208,224,14.25,-67.75,PFT_nclim,4.845154,1.666752,15.673202,1.32964,1.545089,12.798473,14.128113
208,225,14.25,-67.25,PFT_nclim,4.787409,1.606117,15.041629,1.279294,1.489477,12.272858,13.552152
208,226,14.25,-66.75,PFT_nclim,4.270297,1.475012,13.969937,1.134415,1.331318,11.504205,12.63862
208,227,14.25,-66.25,PFT_nclim,3.746954,1.457494,13.528153,1.091905,1.252379,11.183868,12.275773
208,228,14.25,-65.75,PFT_nclim,3.643806,1.4613,13.332895,1.089206,1.251392,10.992298,12.081504
208,229,14.25,-65.25,PFT_nclim,3.597444,1.459281,13.314722,1.084572,1.247209,10.982943,12.067515
208,230,14.25,-64.75,PFT_nclim,3.604501,1.473008,13.475814,1.092245,1.25623,11.127337,12.219582
208,231,14.25,-64.25,PFT_nclim,3.517088,1.458072,13.281825,1.077863,1.240528,10.963433,12.041296
208,232,14.25,-63.75,PFT_nclim,3.349269,1.412546,12.727938,1.038926,1.198083,10.490931,11.529857
208,233,14.25,-63.25,PFT_nclim,3.228083,1.378259,12.381926,1.009644,1.166248,10.206034,11.215678
208,234,14.25,-62.75,PFT_nclim,3.249408,1.385677,12.460551,1.016984,1.1746,10.268969,11.285953
208,235,14.25,-62.25,PFT_nclim,3.411618,1.432774,12.966718,1.060674,1.221832,10.68421,11.744884
208,236,14.25,-61.75,PFT_nclim,3.583079,1.47983,13.517426,1.106931,1.271389,11.139106,12.246037
208,237,14.25,-61.25,PFT_nclim,3.455776,1.439833,13.03519,1.068068,1.229488,10.737635,11.805703
208,238,14.25,-60.75,PFT_nclim,3.288987,1.41765,12.863582,1.037578,1.199146,10.626857,11.664435
208,239,14.25,-60.25,PFT_nclim,2.895514,1.293206,11.501953,0.935508,1.108732,9.457713,10.393221
208,240,14.25,-59.75,PFT_nclim,2.815697,1.307931,11.58982,0.946547,1.122022,9.521251,10.467798
208,241,14.25,-59.25,PFT_nclim,3.037998,1.411169,12.722484,1.015891,1.177512,10.529079,11.54497
208,242,14.25,-58.75,PFT_nclim,3.358198,1.514295,13.555203,1.102131,1.273175,11.179898,12.282029
208,243,14.25,-58.25,PFT_nclim,3.655856,1.58311,14.107958,1.170173,1.347619,11.590167,12.76034
208,244,14.25,-57.75,PFT_nclim,3.817758,1.612137,14.319059,1.207128,1.38769,11.724241,12.931369
208,245,14.25,-57.25,PFT_nclim,3.771809,1.586144,14.032677,1.187009,1.36482,11.480848,12.667857
208,246,14.25,-56.75,PFT_nclim,3.519202,1.491338,13.175311,1.104087,1.273016,10.798208,11.902295
208,247,14.25,-56.25,PFT_nclim,3.380405,1.446112,12.799768,1.065309,1.230444,10.504015,11.569324
208,248,14.25,-55.75,PFT_nclim,3.315651,1.438248,12.708464,1.057339,1.22031,10.430815,11.488154
208,249,14.25,-55.25,PFT_nclim,3.32282,1.457796,12.838019,1.076933,1.241242,10.519845,11.596778
209,222,14.75,-68.75,PFT_nclim,0.508562,0.300071,5.265046,0.30634,0.393866,4.56484,4.87118
209,223,14.75,-68.25,PFT_nclim,1.832348,0.943236,10.850441,0.699771,0.855989,9.294681,9.994452
209,224,14.75,-67.75,PFT_nclim,4.832471,1.697253,16.040283,1.344453,1.527325,13.168506,14.512959
209,225,14.75,-67.25,PFT_nclim,4.497478,1.534006,14.860259,1.230603,1.430149,12.199506,13.430109
209,226,14.75,-66.75,PFT_nclim,4.473249,1.497642,13.807405,1.183881,1.382891,11.240632,12.424513
209,227,14.75,-66.25,PFT_nclim,4.073246,1.4336,13.330607,1.092308,1.285755,10.952544,12.044852
209,228,14.75,-65.75,PFT_nclim,3.832953,1.461864,13.378704,1.105068,1.291609,10.982027,12.087095
209,229,14.75,-65.25,PFT_nclim,3.771008,1.501974,13.925988,1.119458,1.284962,11.521569,12.641027
209,230,14.75,-64.75,PFT_nclim,3.739627,1.490452,13.604717,1.117004,1.308182,11.179531,12.296535
209,231,14.75,-64.25,PFT_nclim,3.707971,1.491509,13.607166,1.117597,1.309188,11.180382,12.297979
209,232,14.75,-63.75,PFT_nclim,3.487649,1.458263,13.335069,1.076899,1.240504,11.017665,12.094564
209,233,14.75,-63.25,PFT_nclim,3.211224,1.380518,12.513328,1.011566,1.170219,10.331541,11.343107
209,234,14.75,-62.75,PFT_nclim,3.154707,1.367953,12.443797,1.001278,1.159623,10.282896,11.284174
209,235,14.75,-62.25,PFT_nclim,2.818218,1.275447,11.646896,0.914845,1.09307,9.638981,10.553826
209,236,14.75,-61.75,PFT_nclim,2.469567,1.14322,11.100004,0.829281,1.001928,9.268797,10.098078
209,237,14.75,-61.25,PFT_nclim,2.44458,1.136301,10.740166,0.830072,0.999532,8.910563,9.740635
209,238,14.75,-60.75,PFT_nclim,2.139335,1.062781,10.418262,0.7745,0.926739,8.717022,9.491522
209,239,14.75,-60.25,PFT_nclim,1.738423,0.930267,9.544741,0.675352,0.808969,8.060418,8.73577
209,240,14.75,-59.75,PFT_nclim,2.04245,1.042137,10.319048,0.759729,0.910511,8.648808,9.408537
209,241,14.75,-59.25,PFT_nclim,2.649127,1.265268,11.456681,0.916008,1.100383,9.440289,10.356297
209,242,14.75,-58.75,PFT_nclim,3.049882,1.418168,12.698795,1.02235,1.186572,10.489873,11.512223
209,243,14.75,-58.25,PFT_nclim,3.519025,1.525337,13.52867,1.118129,1.290377,11.120165,12.238294
209,244,14.75,-57.75,PFT_nclim,3.729017,1.556434,13.716451,1.157022,1.33116,11.228269,12.385291
209,245,14.75,-57.25,PFT_nclim,3.600099,1.517963,13.406497,1.121152,1.292344,10.993,12.114152
209,246,14.75,-56.75,PFT_nclim,3.121588,1.363857,12.207377,0.988031,1.146936,10.072411,11.060442
209,247,14.75,-56.25,PFT_nclim,2.956932,1.314462,11.916308,0.949361,1.105505,9.861442,10.810803
210,224,15.25,-67.75,PFT_nclim,4.722967,1.689431,15.617366,1.327862,1.526364,12.76314,14.091002
210,225,15.25,-67.25,PFT_nclim,4.298767,1.51091,15.013144,1.217915,1.41511,12.380118,13.598033
210,226,15.25,-66.75,PFT_nclim,4.416431,1.521732,14.413299,1.207717,1.369234,11.836348,13.044065
210,227,15.25,-66.25,PFT_nclim,4.398919,1.484284,13.641128,1.156744,1.360225,11.124159,12.280903
210,228,15.25,-65.75,PFT_nclim,3.980795,1.467862,13.559596,1.112098,1.307613,11.139884,12.251982
210,229,15.25,-65.25,PFT_nclim,3.838502,1.490655,13.704054,1.121683,1.315989,11.266382,12.388065
210,230,15.25,-64.75,PFT_nclim,3.777108,1.499604,13.769544,1.123621,1.319623,11.326301,12.449922
