nx,ny,lat,lon,clima_approach,gpp,npp,cmass,cleaf,cfroot,cawood,agb
214,201,10.75,-72.75,PLS_nclim,2.64682319164276,1.09375998973846,12.3461446762085,0.657249695062637,0.674449503421783,11.0144415855408,11.6716912806034
257,192,6.25,-51.25,PLS_nclim,2.61337237358093,1.07808837890625,12.2772633552551,0.657055395841599,0.658923298120499,10.9612886428833,11.6183440387249
238,170,-4.75,-60.75,PLS_nclim,2.0089203953743,0.926912397146225,10.1777634620667,0.656947898864746,0.753563904762268,8.76725053787231,9.42419843673706
236,191,5.75,-61.75,PLS_nclim,2.69179840087891,1.07972959280014,12.1651612281799,0.656529206037521,0.658593094348907,10.8500364303589,11.5065656363964
235,174,-2.75,-62.25,PLS_nclim,2.04855332374573,0.905507498979569,10.3275818824768,0.656285011768341,0.668861895799637,9.00243167877197,9.65871669054031
231,165,-7.25,-64.25,PLS_nclim,1.92660211324692,0.887164998054504,9.9226583480835,0.656014710664749,0.710971200466156,8.55567665100098,9.21169136166573
213,200,10.25,-73.25,PLS_nclim,2.66076149940491,1.09597889184952,12.3825680732727,0.655767101049423,0.676134997606277,11.050669002533,11.7064361035824
234,177,-1.25,-62.75,PLS_nclim,2.29649841785431,0.94050920009613,10.7495020866394,0.655761504173279,0.675082099437714,9.41865892410278,10.0744204282761
263,183,1.75,-48.25,PLS_nclim,2.72075321674347,1.0980654001236,12.5405780792236,0.655551105737686,0.654372704029083,11.2306512832642,11.8862023890019
260,182,1.25,-49.75,PLS_nclim,2.70584166049957,1.08854730129242,12.4034176826477,0.655256700515747,0.641083800792694,11.1070788383484,11.7623355388641
226,208,14.25,-66.75,PLS_nclim,2.69268820285797,1.09375578165054,12.3112914085388,0.654904502630234,0.672618597745895,10.9837664604187,11.6386709630489
235,166,-6.75,-62.25,PLS_nclim,2.12908000946045,0.938003706932068,10.4920519828796,0.654703092575073,0.732598096132278,9.1047553062439,9.75945839881897
226,194,7.25,-66.75,PLS_nclim,2.65487229824066,1.07031668424606,12.0721687316895,0.654497301578522,0.648629510402679,10.7690421104431,11.4235394120216
224,205,12.75,-67.75,PLS_nclim,2.67545399665833,1.09894139766693,12.4017081260681,0.654420304298401,0.675751996040344,11.0715391159058,11.7259594202042
237,196,8.25,-61.25,PLS_nclim,2.61164977550507,1.0625216126442,12.0394556999207,0.653995198011398,0.644083595275879,10.7413780212402,11.3953732192516
240,197,8.75,-59.75,PLS_nclim,2.60801486968994,1.06018160581589,12.0272977828979,0.653973799943924,0.641382002830505,10.7319415092468,11.3859153091907
257,173,-3.25,-51.25,PLS_nclim,2.47891685962677,1.08589409589767,12.3786166191101,0.653949701786041,0.619431203603744,11.1052368164063,11.7591865181923
235,176,-1.75,-62.25,PLS_nclim,2.17663447856903,0.919620597362518,10.5119813919067,0.652979201078415,0.667294800281525,9.1917067527771,9.84468595385551
228,194,7.25,-65.75,PLS_nclim,2.65732538700104,1.06847221851349,12.0475870132446,0.652860498428345,0.648837900161743,10.7458883285522,11.3987488269805
238,171,-4.25,-60.75,PLS_nclim,1.99847798347473,0.907902401685715,10.1022528648376,0.652437698841095,0.730122804641724,8.71969366073608,9.37213135957718
248,172,-3.75,-55.75,PLS_nclim,2.65548009872437,1.09659157991409,12.4638768196106,0.652325189113617,0.661263799667358,11.1502875328064,11.80261272192
256,173,-3.25,-51.75,PLS_nclim,2.53971588611603,1.08414219617844,12.394481754303,0.652304190397263,0.623301392793655,11.1188810348511,11.7711852252484
245,168,-5.75,-57.25,PLS_nclim,2.74607601165771,1.07468869686127,12.0792609214783,0.652100390195847,0.746251600980759,10.6809097290039,11.3330101191998
247,181,0.75,-56.25,PLS_nclim,2.74775128364563,1.10571539402008,12.5635817527771,0.651890897750855,0.668263298273087,11.2434293746948,11.8953202724457
236,174,-2.75,-61.75,PLS_nclim,2.04914898872376,0.896770703792572,10.2394150733948,0.651884490251541,0.660024499893188,8.92750778198242,9.57939227223396
238,177,-1.25,-60.75,PLS_nclim,2.09332602024078,0.900713902711868,10.2732716560364,0.65178370475769,0.658716803789139,8.9627703666687,9.61455407142639
240,183,1.75,-59.75,PLS_nclim,2.7276118516922,1.09100017547607,12.3628555297852,0.651744496822357,0.669216096401215,11.0418901443481,11.6936346411705
225,166,-6.75,-67.25,PLS_nclim,1.82851891517639,0.811824399232864,9.21192655563354,0.651718991994858,0.592986500263214,7.96721830368042,8.61893729567528
227,194,7.25,-66.25,PLS_nclim,2.65049293041229,1.06691040992737,12.0492342948914,0.651637411117554,0.647101807594299,10.7504965782166,11.4021339893342
225,206,13.25,-67.25,PLS_nclim,2.72839360237122,1.11106289625168,12.5428782463074,0.651363694667816,0.687129300832748,11.2043848991394,11.8557485938072
244,174,-2.75,-57.75,PLS_nclim,2.66490416526794,1.06262269020081,12.0146820068359,0.65123890042305,0.703225708007812,10.6602182388306,11.3114571392536
240,184,2.25,-59.75,PLS_nclim,2.74393274784088,1.09486770629883,12.4004163742065,0.651149213314056,0.668396508693695,11.0808691978455,11.7320184111596
216,201,10.75,-71.75,PLS_nclim,2.64336750507355,1.0898717045784,12.2782461166382,0.650823700428009,0.676617401838303,10.9508060455322,11.6016297459602
215,202,11.25,-72.25,PLS_nclim,2.62893331050873,1.0831239938736,12.1491035461426,0.650801706314087,0.682907503843307,10.8153969764709,11.466198682785
240,188,4.25,-59.75,PLS_nclim,2.75501215457916,1.09737980365753,12.4076341629028,0.650624698400497,0.675336802005768,11.0816675186157,11.7322922170162
257,174,-2.75,-51.25,PLS_nclim,2.41511929035187,1.0649472951889,12.1320055007935,0.650399601459503,0.603074604272842,10.8785343170166,11.5289339184761
257,193,6.75,-51.25,PLS_nclim,2.6054675579071,1.06791538000107,12.1523808479309,0.650379598140717,0.655764096975327,10.8462350845337,11.4966146826744
236,177,-1.25,-61.75,PLS_nclim,2.12595911026001,0.903603607416153,10.3227769851685,0.650367903709412,0.659202402830124,9.013205909729,9.66357381343841
252,172,-3.75,-53.75,PLS_nclim,2.65882000923157,1.09664310216904,12.5019654273987,0.650086206197739,0.658435595035553,11.1934440612793,11.843530267477
253,173,-3.25,-53.25,PLS_nclim,2.63619458675385,1.09472169876099,12.5036464691162,0.649969404935837,0.65317770242691,11.2004964828491,11.8504658877849
250,169,-5.25,-54.75,PLS_nclim,2.765806889534,1.10881707668304,12.4825339317322,0.649488699436188,0.713331192731857,11.1197125434875,11.7692012429237
236,175,-2.25,-61.75,PLS_nclim,2.04978957176208,0.889472901821136,10.1579315185547,0.649170899391174,0.65668979883194,8.8520697593689,9.50124065876008
254,190,5.25,-52.75,PLS_nclim,2.57025849819183,1.04558888673782,11.9167264938354,0.648529297113419,0.62243480682373,10.6457703590393,11.2942996561527
239,176,-1.75,-60.25,PLS_nclim,2.01493381261826,0.888268399238586,10.1022835731506,0.648476600646973,0.666086202859879,8.7877200126648,9.43619661331177
232,165,-7.25,-63.75,PLS_nclim,1.92546651363373,0.869620704650879,9.73018083572388,0.648237591981888,0.697828197479248,8.38411231040955,9.03234990239144
217,197,8.75,-71.25,PLS_nclim,2.65459198951721,1.07777470350266,12.164747428894,0.648190993070602,0.668855506181717,10.8476968765259,11.4958878695965
215,203,11.75,-72.25,PLS_nclim,2.57646820545197,1.07675528526306,12.0559180259705,0.647205799818039,0.686703604459763,10.7220142364502,11.3692200362682
236,176,-1.75,-61.75,PLS_nclim,2.0105593919754,0.88252130150795,10.0634617805481,0.647129994630814,0.65847709774971,8.75785388946533,9.40498388409615
239,170,-4.75,-60.25,PLS_nclim,2.05590531826019,0.919647604227066,10.1195652961731,0.647083204984665,0.758516305685043,8.71396532058716,9.36104852557182
245,178,-0.75,-57.25,PLS_nclim,2.67533624172211,1.07717199325562,12.2056593894958,0.646504205465317,0.682256799936295,10.8768963813782,11.5234005868435
241,189,4.75,-59.25,PLS_nclim,2.72883567810059,1.08846420049667,12.3182175636292,0.646026295423508,0.672947889566421,10.9992447853088,11.6452710807323
254,173,-3.25,-52.75,PLS_nclim,2.56602749824524,1.07634229660034,12.3226937294006,0.645436489582062,0.631907695531845,11.0453481674194,11.6907846570015
256,175,-2.25,-51.75,PLS_nclim,2.38578708171845,1.0511971950531,12.010487651825,0.644954097270966,0.596980804204941,10.7685550689697,11.4135091662407
255,173,-3.25,-52.25,PLS_nclim,2.50352082252502,1.06656819581985,12.2029275894165,0.644908004999161,0.618550401926041,10.9394601821899,11.5843681871891
257,175,-2.25,-51.25,PLS_nclim,2.37380285263062,1.04299437999725,11.8626059532166,0.644764703512192,0.590518200397491,10.6273163795471,11.2720810830593
258,174,-2.75,-50.75,PLS_nclim,2.39897210597992,1.04959869384766,11.8861549377441,0.64450289607048,0.595569396018982,10.6460770606995,11.29057995677
256,174,-2.75,-51.75,PLS_nclim,2.42870292663574,1.05779519081116,12.0915256500244,0.644056099653244,0.606918597221375,10.8405488014221,11.4846049010753
237,174,-2.75,-61.25,PLS_nclim,2.01537630558014,0.878523200750351,10.000316619873,0.644010406732559,0.657187193632126,8.69911594390869,9.34312635064125
214,202,11.25,-72.75,PLS_nclim,2.5868332862854,1.06520949602127,11.9557745933533,0.643933111429214,0.672371995449066,10.6394679069519,11.2834010183811
227,165,-7.25,-66.25,PLS_nclim,1.75222557783127,0.812570905685425,9.10554313659668,0.643873393535614,0.658041596412659,7.80362782478332,8.44750121831893
255,193,6.75,-52.25,PLS_nclim,2.55524380207062,1.04858400821686,11.9453121185303,0.643746900558472,0.637404096126556,10.6641595840454,11.3079064846039
236,172,-3.75,-61.75,PLS_nclim,1.9090812921524,0.872326296567917,9.83411703109741,0.643607097864151,0.679933506250382,8.51058168411255,9.1541887819767
227,209,14.75,-66.25,PLS_nclim,2.6289253950119,1.06069687604904,11.8866471290588,0.643399506807327,0.658361494541168,10.5848846435547,11.228284150362
254,187,3.75,-52.75,PLS_nclim,2.60403549671173,1.04497250318527,11.8587629318237,0.643163394927978,0.622105807065964,10.5934940338135,11.2366574287415
241,187,3.75,-59.25,PLS_nclim,2.72309839725494,1.08443641662598,12.2623467445374,0.642764490842819,0.659652894735336,10.9599216461182,11.602686136961
237,175,-2.25,-61.25,PLS_nclim,1.98582810163498,0.872127598524094,9.90075550079346,0.642614793777466,0.658649402856827,8.59949083328247,9.24210562705994
241,191,5.75,-59.25,PLS_nclim,2.66489262580872,1.06001991033554,11.960290813446,0.642452204227448,0.650397509336472,10.6674389839172,11.3098911881447
218,196,8.25,-70.75,PLS_nclim,2.61769378185272,1.06144490242004,11.9755493164062,0.642284291982651,0.657800793647766,10.6754654884338,11.3177497804165
240,176,-1.75,-59.75,PLS_nclim,1.97349247932434,0.874715799093246,9.89672431945801,0.642046296596527,0.664931100606918,8.58974370956421,9.23179000616074
241,186,3.25,-59.25,PLS_nclim,2.72261378765106,1.08255388736725,12.2408381462097,0.641853308677673,0.660863292217255,10.9381176948547,11.5799710035324
236,195,7.75,-61.75,PLS_nclim,2.56715724468231,1.0392147898674,11.7605200767517,0.641743505001068,0.63048210144043,10.4882969856262,11.1300404906273
235,173,-3.25,-62.25,PLS_nclim,1.92596539258957,0.864843595027924,9.78879041671753,0.641548204421997,0.664583301544189,8.48265891075134,9.12420711517334
254,193,6.75,-52.75,PLS_nclim,2.54383389949799,1.04629048109055,11.9297731399536,0.641520994901657,0.636702299118042,10.6515529632568,11.2930739581585
241,194,7.25,-59.25,PLS_nclim,2.6146959066391,1.05246049165726,11.9245915412903,0.641375905275345,0.643763583898544,10.6394525527954,11.2808284580707
251,168,-5.75,-54.25,PLS_nclim,2.73657529354095,1.09225319623947,12.2858290672302,0.640955001115799,0.698565798997879,10.9463077545166,11.5872627556324
