"","ny","nx","lat","lon","clima","area_m2","gpp","ra","npp","rc","et","cue","cmass","cleaf","cfroot","cawood","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm","PC1","PC2","PC3","PC4","PC5","PC6"
"2565",188,246,4.25,-56.75,"nclim",3082568200,3.941348,2.855335,1.541152,75.85579,4.732113,0.310271,16.412186,1.122258,1.135292,14.154636,2.408925,28.15974,2.408925,32.955368,32.85303,33.57817,-0.708674248804022,0.00696392692175823,-8.54229446360655e-06,8.38177695333675e-07,1.05197942646025e-07,-4.20728405891965e-16
"2566",188,247,4.25,-56.25,"nclim",3082568200,3.653229,2.735381,1.471844,76.53219,4.704738,0.303685,15.685254,1.070101,1.083612,13.531542,2.410374,28.16278,2.410374,32.948135,32.85658,33.582886,-0.694190065603634,-0.000681720814330308,5.11044103453095e-06,1.08764667031136e-06,1.55402324317992e-06,-3.73310134658985e-16
"2567",188,248,4.25,-55.75,"nclim",3082568200,3.651924,2.729971,1.470387,76.720726,4.669697,0.304266,15.63861,1.066871,1.080041,13.491696,2.410034,28.16507,2.410034,32.949833,32.85925,33.57928,-0.699171637426592,-0.00241136612113539,3.63080491734558e-06,-4.51320231853458e-07,7.3571682616784e-07,-4.32781331741054e-16
"2568",188,249,4.25,-55.25,"nclim",3082568200,3.544557,2.682203,1.456329,76.21219,4.590994,0.303367,15.490523,1.054921,1.067931,13.367672,2.410222,28.170433,2.410222,32.94889,32.865505,33.57575,-0.6999097714342,-0.00923601831253332,1.80350278322639e-07,-4.40109732269267e-07,-9.97362668885352e-08,-4.60043412376928e-16
"2569",188,250,4.25,-54.75,"nclim",3082568200,3.334479,2.580749,1.413589,75.05541,4.513418,0.299236,14.905612,1.016574,1.029601,12.859436,2.410777,28.172306,2.410777,32.946114,32.867687,33.57696,-0.69473372254474,-0.0129976193291766,-2.4297843885801e-06,2.32579348896644e-06,-1.50453397647007e-06,-4.60472391299289e-16
"2570",188,251,4.25,-54.25,"nclim",3082568200,3.299738,2.552186,1.398896,75.03253,4.433148,0.299143,14.669912,1.006451,1.019454,12.644006,2.41053,28.162174,2.41053,32.947353,32.855873,33.58417,-0.692136974577288,-0.000410587791166345,2.81387132229638e-06,1.08408807739102e-06,1.57803369502888e-06,-4.04825288567123e-16
"2571",188,252,4.25,-53.75,"nclim",3082568200,3.661962,2.668579,1.457443,76.03748,4.365423,0.309937,15.422469,1.060102,1.072668,13.2897,2.408785,28.150059,2.408785,32.956078,32.841736,33.585537,-0.70513077488639,0.0187238284033324,1.33921752916433e-06,3.87479455041251e-06,3.20461256938728e-07,-4.46353971354278e-16
"2572",188,253,4.25,-53.25,"nclim",3082568200,4.15176,2.782591,1.524354,76.59955,4.282242,0.323671,16.15804,1.130939,1.145701,13.881399,2.407631,28.08757,2.407631,32.96184,32.768833,33.631847,-0.684989898836964,0.09531983067771,-4.78902775376266e-06,-1.90967358104643e-06,6.26541056783676e-07,-4.6900686808984e-16
"2573",188,254,4.25,-52.75,"nclim",3082568200,4.595589,2.96423,1.631376,77.02957,4.227353,0.341324,17.208828,1.250441,1.262911,14.695477,2.403638,28.041958,2.403638,32.981808,32.71562,33.649895,-0.705288084839909,0.160103667152266,-7.79454971525095e-07,-2.97263280268911e-06,1.03158320833782e-06,-4.53735490087426e-16
"2574",188,255,4.25,-52.25,"nclim",3082568200,4.828443,3.105439,1.723003,77.54037,4.199071,0.345822,18.340563,1.339429,1.345001,15.656132,2.399385,28.082645,2.399385,33.00308,32.76309,33.594715,-0.773987051362066,0.124322801766459,3.64648218564856e-06,3.84605495756807e-06,2.03916780399001e-06,-4.75765301776644e-16
"2575",188,256,4.25,-51.75,"nclim",3082568200,4.39908,2.864434,1.577901,81.087074,4.214519,0.33305,16.673807,1.198224,1.209674,14.265909,2.403636,28.06018,2.403636,32.98182,32.736877,33.634697,-0.71492100971917,0.138721578561567,8.60698920468472e-08,-2.63478846546095e-07,1.43653835287319e-07,-4.88887889135664e-16
"2576",188,257,4.25,-51.25,"nclim",3082568200,3.633369,2.651153,1.464348,84.288,4.255997,0.313501,15.390034,1.074153,1.085365,13.230516,2.406836,28.134604,2.406836,32.965828,32.823704,33.58868,-0.718628027965353,0.0423573707235655,8.858178233484e-06,5.34902991344843e-07,-4.02633892313681e-07,-5.0296933662145e-16
"2577",188,258,4.25,-50.75,"nclim",3082568200,3.355528,2.566739,1.412297,85.23974,4.321591,0.304988,14.635759,1.019525,1.031702,12.584532,2.408213,28.13641,2.408213,32.95893,32.825813,33.59406,-0.704278564613588,0.0363552171865826,-3.88504081244578e-06,-3.61505958559882e-06,5.7146573338631e-07,-4.57893044615448e-16
"2578",188,259,4.25,-50.25,"nclim",3082568200,3.279251,2.545479,1.386753,87.42191,4.415611,0.299012,14.282453,0.996382,1.008889,12.277184,2.408717,28.1334,2.408717,32.956413,32.8223,33.59909,-0.697094771426251,0.0384707224590143,-5.40037192700571e-07,-3.41692050137565e-06,-9.24805819207605e-08,-4.52120847554312e-16
"2579",188,260,4.25,-49.75,"nclim",3082568200,3.295782,2.574881,1.386847,89.54898,4.525362,0.297063,14.244479,0.996459,1.009037,12.238983,2.408571,28.128012,2.408571,32.957146,32.816013,33.602844,-0.695879052424976,0.0452056747545493,5.31597408523488e-07,1.06796895166239e-06,-4.59490352015465e-07,-4.4050759440572e-16
"2580",188,261,4.25,-49.25,"nclim",3082568200,3.26515,2.580382,1.386289,90.253815,4.645129,0.295394,14.275208,0.993844,1.006463,12.274902,2.408938,28.136715,2.408938,32.955307,32.826164,33.597427,-0.696389152724869,0.0339569278201401,-3.58964819564822e-06,1.7895775664134e-07,-1.62903622765234e-06,-5.5716275007777e-16
"2581",188,262,4.25,-48.75,"nclim",3082568200,3.208566,2.577675,1.386878,87.15421,4.74544,0.29261,14.237913,0.9892,1.0023,12.246412,2.409693,28.141327,2.409693,32.951538,32.831547,33.59736,-0.690439104837147,0.0264184433779307,3.06061146718162e-06,6.33636843383467e-07,-5.76881234786927e-07,-4.6584733740792e-16
"2582",188,263,4.25,-48.25,"nclim",3082568200,2.706605,2.345087,1.266207,86.33494,4.809613,0.274518,12.742283,0.895554,0.91063,10.936099,2.413409,28.119429,2.413409,32.932957,32.806,33.634186,-0.637620012221835,0.0416552929901685,1.4352986897892e-06,1.52979997053437e-06,-2.18671066444347e-07,-4.10113590468364e-16
"2583",188,264,4.25,-47.75,"nclim",3082568200,2.57745,2.304245,1.248659,87.202934,4.888374,0.270229,12.417871,0.882862,0.898744,10.636266,2.41405,28.097351,2.41405,32.92975,32.780247,33.655792,-0.618857019210344,0.0657626887950923,7.69749388840335e-07,-1.5652460907678e-06,1.92518079306873e-06,-3.56377562605778e-16
"2584",188,265,4.25,-47.25,"nclim",3082568200,2.777074,2.376015,1.289391,87.0899,4.898335,0.275669,12.80105,0.906637,0.922092,10.972322,2.413195,28.109858,2.413195,32.93402,32.79483,33.64109,-0.63494582875716,0.0534910813009382,-6.53212654862234e-06,1.39687925362897e-06,-1.96181062323691e-06,-4.7320185015668e-16
"2585",188,266,4.25,-46.75,"nclim",3082568200,2.934972,2.454392,1.333878,86.15449,4.895218,0.281453,13.285915,0.939925,0.955203,11.390787,2.412115,28.10971,2.412115,32.939426,32.794662,33.635815,-0.646866623890163,0.0567065447099298,4.81284013434391e-07,1.15884434276348e-06,1.77741531773128e-07,-4.34502556443286e-16
"2586",188,267,4.25,-46.25,"nclim",3082568200,3.204752,2.593229,1.419568,85.52893,4.865417,0.293535,14.134316,1.010797,1.025605,12.097914,2.409583,28.091976,2.409583,32.952087,32.77397,33.63794,-0.66563545040204,0.0846556643309275,3.22538370116365e-06,-1.84161952848649e-06,-1.04107750713636e-06,-5.59769848974994e-16
"2587",188,268,4.25,-45.75,"nclim",3082568200,3.300723,2.648522,1.438856,88.43774,4.874383,0.296521,14.30842,1.032176,1.046293,12.22995,2.408098,28.079098,2.408098,32.95951,32.758945,33.641243,-0.675338097543711,0.103952062243428,4.98701958201453e-08,-1.85186850604202e-07,-1.28060157556561e-06,-5.19807193711369e-16
"2588",189,201,4.75,-79.25,"nclim",3080451800,1.260583,1.210037,0.84429,63.758045,5.498634,0.213861,10.352934,0.607021,0.674012,9.071901,2.500145,28.098927,2.500145,32.499275,32.78208,34.084953,0.33653972319432,-0.178544488384614,-6.14617470320877e-08,2.66395923723128e-08,-7.1610529371862e-07,2.26685836601025e-16
"2589",189,202,4.75,-78.75,"nclim",3080451800,3.598593,2.715834,1.749214,68.90959,5.295336,0.310288,19.137615,1.335615,1.38113,16.42087,2.431314,28.011269,2.431314,32.84343,32.679813,33.813847,-0.381719397140356,0.11818568660804,2.08740566803867e-07,-4.88867292272599e-07,-4.1767117318816e-07,-2.88450852760664e-16
"2590",189,203,4.75,-78.25,"nclim",3080451800,5.834225,3.648122,2.186104,76.55282,4.922151,0.364349,22.57257,1.705576,1.715343,19.151653,2.400008,28.034576,2.400008,32.99996,32.70701,33.637894,-0.741715057570523,0.178989989387946,6.74463156047356e-07,-1.38756582027111e-06,2.16835223794572e-06,-5.29134349602671e-16
"2591",189,204,4.75,-77.75,"nclim",3080451800,5.531794,3.487698,2.044096,75.24689,4.649935,0.359182,21.368282,1.59122,1.597967,18.179096,2.399219,28.063873,2.399219,33.00391,32.741188,33.60953,-0.765931395333027,0.146825111332882,3.9987711983186e-06,3.1861210884887e-06,1.38368618154104e-06,-5.25617393119049e-16
"2592",189,205,4.75,-77.25,"nclim",3080451800,5.215106,3.334323,1.880783,74.93689,4.436879,0.350174,19.823746,1.463084,1.467395,16.893267,2.398188,28.08126,2.398188,33.00906,32.76147,33.589886,-0.786547207735066,0.129320220874492,-1.25826479981106e-06,2.27269772606897e-06,6.68199563172087e-08,-5.5008294410071e-16
"2593",189,206,4.75,-76.75,"nclim",3080451800,4.900818,3.141632,1.759186,77.047646,4.150425,0.348967,18.761639,1.366739,1.36965,16.02525,2.398092,28.104961,2.398092,33.00954,32.789124,33.569656,-0.800111201427406,0.101770382051941,-6.8811175911454e-07,1.18778948535181e-06,1.37940650888659e-06,-4.79003179044261e-16
"2594",189,207,4.75,-76.25,"nclim",3080451800,4.811986,3.09076,1.721226,77.63174,4.085283,0.3479,18.39859,1.337204,1.339797,15.721588,2.398021,28.108925,2.398021,33.00989,32.793747,33.565998,-0.802986616480025,0.0973169085770965,-5.76332501811549e-06,-7.2251030158732e-08,6.06293500203525e-07,-5.15865233714508e-16
"2595",189,208,4.75,-75.75,"nclim",3080451800,4.729256,3.039584,1.689672,79.1716,4.016747,0.347967,18.110441,1.310452,1.312976,15.487013,2.398251,28.11554,2.398251,33.008743,32.80146,33.561634,-0.803922170087836,0.0889070035173291,-3.72958113843691e-06,2.60943160979021e-06,-1.48365701808234e-06,-6.18567918392914e-16
"2596",189,209,4.75,-75.25,"nclim",3080451800,4.690627,3.020109,1.670517,81.66802,4.004825,0.346777,17.911177,1.296383,1.298569,15.316224,2.397955,28.116055,2.397955,33.01022,32.802063,33.55973,-0.807477861037448,0.0891358335046203,-4.92099742138707e-06,-1.65336612359401e-06,-5.54578956562211e-07,-5.65882263602517e-16
"2597",189,210,4.75,-74.75,"nclim",3080451800,4.786353,3.082117,1.704236,80.30064,4.096811,0.346677,18.198677,1.322435,1.32468,15.551563,2.397692,28.110384,2.397692,33.01154,32.79545,33.563137,-0.807413317746097,0.0965319389554283,-7.31811854046138e-07,1.27289007911813e-06,9.85776244889769e-07,-5.15863828786608e-16
"2598",189,211,4.75,-74.25,"nclim",3080451800,4.816708,3.100464,1.716244,80.72602,4.124266,0.346856,18.306162,1.330775,1.333073,15.642313,2.397704,28.110012,2.397704,33.01148,32.795013,33.563515,-0.80708080091698,0.0969382261134496,1.34162505521784e-06,-2.62799792608015e-06,-5.67079698685947e-07,-5.58609641741569e-16
"2599",189,212,4.75,-73.75,"nclim",3080451800,4.888015,3.142578,1.745437,80.57844,4.182597,0.347794,18.576588,1.352308,1.354833,15.869448,2.397782,28.107868,2.397782,33.01109,32.792515,33.565685,-0.805086581288154,0.099231899752431,-2.92351183317496e-07,4.42937593297943e-07,1.11752824508409e-06,-5.3382359088307e-16
"2600",189,213,4.75,-73.25,"nclim",3080451800,4.963361,3.187185,1.776176,78.78376,4.236205,0.348679,18.86205,1.376221,1.379036,16.106792,2.397832,28.10374,2.397832,33.01084,32.787697,33.569374,-0.802354658298641,0.103936898845121,-8.19009711328089e-07,1.44290737291719e-06,1.98548612596189e-07,-5.27366878496689e-16
"2601",189,214,4.75,-72.75,"nclim",3080451800,5.044216,3.23571,1.808506,77.368904,4.299934,0.349235,19.151398,1.400427,1.403561,16.34741,2.397902,28.09985,2.397902,33.010494,32.783157,33.57298,-0.799523324442421,0.108311487172851,7.30395743175904e-06,-5.20213733382069e-06,-8.56966419640962e-07,-6.1121389264674e-16
"2602",189,215,4.75,-72.25,"nclim",3080451800,5.072297,3.251066,1.821231,76.572044,4.3165,0.349953,19.275425,1.410489,1.413796,16.451141,2.397976,28.098309,2.397976,33.010117,32.78136,33.57462,-0.79788946623431,0.109905598329114,-3.85534358723905e-06,6.69820827414735e-07,-1.86587215098705e-07,-5.57032453987385e-16
"2603",189,216,4.75,-71.75,"nclim",3080451800,5.087583,3.2623,1.825283,75.60395,4.332422,0.349577,19.302668,1.4148,1.418184,16.469685,2.397922,28.0952,2.397922,33.010395,32.777733,33.576942,-0.796854434253337,0.113709396212155,4.49578035553733e-06,2.25879725435085e-06,-1.52491139445744e-07,-5.67527499006084e-16
"2604",189,217,4.75,-71.25,"nclim",3080451800,5.116336,3.276209,1.840127,75.321724,4.343628,0.3502,19.456678,1.427436,1.431029,16.598213,2.39801,28.09317,2.39801,33.009953,32.775364,33.57907,-0.79480656307002,0.115842988544802,1.32034211841603e-06,3.91510211183999e-06,-3.91978743814053e-07,-5.9573061761121e-16
"2605",189,218,4.75,-70.75,"nclim",3080451800,5.143888,3.287232,1.856656,74.548904,4.344322,0.351081,19.634893,1.441494,1.445362,16.74804,2.398166,28.091259,2.398166,33.00917,32.773136,33.581444,-0.792063996082871,0.117645690035832,-1.05130546558529e-06,1.88061824812902e-06,2.91971454753799e-07,-5.30013309074734e-16
"2606",189,219,4.75,-70.25,"nclim",3080451800,5.151934,3.290458,1.861476,73.87258,4.342562,0.351416,19.685263,1.445303,1.449283,16.790676,2.398237,28.090775,2.398237,33.00882,32.772568,33.582207,-0.791021373453098,0.118017891453345,4.96779249535562e-06,1.37680977529975e-06,-1.37004441423932e-06,-6.08069526902764e-16
"2607",189,220,4.75,-69.75,"nclim",3080451800,5.148884,3.287424,1.86146,73.56517,4.331515,0.351157,19.69296,1.446887,1.450924,16.795149,2.398236,28.089134,2.398236,33.00882,32.770657,33.583565,-0.790165957667077,0.119942776067936,-9.82275994362847e-07,1.74989193590935e-06,3.67026522351405e-07,-5.4911331249687e-16
"2608",189,221,4.75,-69.25,"nclim",3080451800,5.146703,3.289972,1.85673,72.69297,4.342929,0.350687,19.631302,1.442915,1.446911,16.741476,2.398168,28.088417,2.398168,33.00916,32.76982,33.583824,-0.790542558808687,0.120976482746441,-5.86469099270182e-07,1.00499664476561e-06,1.05156322818649e-07,-5.40653466043466e-16
"2609",189,222,4.75,-68.75,"nclim",3080451800,5.140367,3.289924,1.850443,71.760254,4.349656,0.35014,19.552835,1.436561,1.440498,16.675777,2.398141,28.089172,2.398141,33.009293,32.770702,33.583054,-0.791241446868924,0.120163670970819,-4.20850834857711e-06,3.49758166048875e-06,7.64663060179999e-07,-5.2463110037475e-16
"2610",189,223,4.75,-68.25,"nclim",3080451800,5.126337,3.283822,1.842515,71.369576,4.341992,0.349456,19.46621,1.43051,1.434253,16.601446,2.398016,28.089544,2.398016,33.00992,32.771133,33.58213,-0.792823070502041,0.120083896884735,7.64334663880262e-07,-1.53677575365219e-06,-8.48914921000414e-07,-5.82339395184601e-16
"2611",189,224,4.75,-67.75,"nclim",3080451800,5.12774,3.288257,1.839483,71.066696,4.355319,0.349032,19.415699,1.427113,1.430798,16.557789,2.397956,28.089472,2.397956,33.010216,32.77105,33.581886,-0.793450491455985,0.120334735929823,-4.31904615184886e-06,-6.22559929580602e-07,-2.95522891560762e-07,-5.22387762322728e-16
"2612",189,225,4.75,-67.25,"nclim",3080451800,5.116518,3.284199,1.832318,71.13083,4.361636,0.348676,19.335552,1.420619,1.424581,16.49035,2.398109,28.088114,2.398109,33.00946,32.769466,33.583782,-0.791040977328324,0.121500031961306,4.4958442679266e-06,2.25874449652497e-06,-1.52482923777147e-07,-5.85136855485566e-16
"2613",189,226,4.75,-66.75,"nclim",3080451800,5.108061,3.281614,1.826447,71.34942,4.372809,0.348545,19.267279,1.414756,1.419025,16.433498,2.398287,28.086952,2.398287,33.00857,32.768112,33.585644,-0.788450159944513,0.122363011003671,5.78879403359545e-06,-1.85396466512167e-07,5.61332657936404e-07,-5.61025361178979e-16
"2614",189,227,4.75,-66.25,"nclim",3080451800,5.099333,3.284145,1.815188,71.82136,4.396538,0.346881,19.111372,1.40407,1.408004,16.299297,2.398015,28.0876,2.398015,33.009926,32.768867,33.58374,-0.791811649705021,0.122366580876231,4.80116242318473e-07,1.16032702798807e-06,1.77379882466272e-07,-5.14591823267739e-16
"2615",189,228,4.75,-65.75,"nclim",3080451800,5.108921,3.292182,1.816738,71.99916,4.410498,0.346393,19.111444,1.40608,1.40976,16.295603,2.397786,28.086765,2.397786,33.01107,32.76789,33.583294,-0.793912758820206,0.123993322523632,1.1786870156294e-07,-3.14704526410692e-07,-1.20582487239933e-06,-6.10779805414364e-16
"2616",189,229,4.75,-65.25,"nclim",3080451800,5.101715,3.28998,1.811735,72.471085,4.410054,0.346033,19.048933,1.401654,1.405041,16.242239,2.397597,28.08815,2.397597,33.012012,32.76951,33.581196,-0.79674038679249,0.122897726624497,-2.05394186775232e-06,-2.7349380227748e-06,7.34018541876866e-07,-5.60000531636159e-16
"2617",189,230,4.75,-64.75,"nclim",3080451800,5.103,3.291113,1.811887,72.46388,4.41241,0.346124,19.04683,1.401612,1.405089,16.240128,2.397643,28.087467,2.397643,33.011787,32.76871,33.58199,-0.795873919254652,0.123571099406822,1.01998642682011e-06,2.31567894734552e-06,-6.69385516920487e-07,-5.85416215226163e-16
"2618",189,231,4.75,-64.25,"nclim",3080451800,5.07073,3.271802,1.798928,73.791664,4.40257,0.346145,18.927658,1.39041,1.394502,16.142744,2.398072,28.085976,2.398072,33.00964,32.76697,33.58538,-0.790320779411157,0.124113369892782,-2.77908008369798e-07,4.30159557140986e-07,-9.43948222661625e-07,-5.98447076227668e-16
"2619",189,232,4.75,-63.75,"nclim",3080451800,5.043556,3.253937,1.789619,74.37354,4.399759,0.346782,18.841288,1.381516,1.386467,16.073305,2.398631,28.083248,2.398631,33.006844,32.76379,33.590446,-0.782674116158019,0.125739131858593,-1.67836804335075e-06,8.95282170038092e-07,3.51508674746419e-07,-5.54079021908307e-16
"2620",189,233,4.75,-63.25,"nclim",3080451800,5.037793,3.248514,1.789278,74.34734,4.38542,0.346893,18.858065,1.382359,1.387287,16.088419,2.398645,28.083685,2.398645,33.006775,32.764297,33.59016,-0.782746563400252,0.125190474981755,1.46165796367781e-06,-2.85028554608546e-06,-1.12912037000465e-06,-5.80338276852929e-16
"2621",189,234,4.75,-62.75,"nclim",3080451800,5.015378,3.234403,1.780976,75.671,4.363136,0.346761,18.794333,1.376575,1.381279,16.036478,2.398573,28.085917,2.398573,33.007133,32.7669,33.58794,-0.784721844279955,0.122773250128256,-6.46170088214326e-07,-3.20657875615971e-06,-1.59214270082069e-06,-6.48442736321878e-16
"2622",189,235,4.75,-62.25,"nclim",3080451800,5.013821,3.233544,1.780277,76.41153,4.357106,0.346232,18.791214,1.377888,1.382236,16.03109,2.398325,28.086159,2.398325,33.008377,32.767185,33.5865,-0.787606098782505,0.123188126630987,4.14687241910572e-06,-3.58527622071336e-06,-3.84257622373062e-07,-5.56322804275467e-16
"2623",189,236,4.75,-61.75,"nclim",3080451800,5.032543,3.24716,1.785382,76.913536,4.36913,0.345354,18.819427,1.383704,1.387269,16.048454,2.397744,28.086718,2.397744,33.01128,32.767838,33.583122,-0.794355148699124,0.124165300528758,8.5347101816402e-08,-2.62698831215991e-07,1.43486133210267e-07,-5.70374140878807e-16
"2624",189,237,4.75,-61.25,"nclim",3080451800,5.088866,3.285008,1.803858,76.4621,4.438143,0.345265,18.962437,1.397968,1.401881,16.16259,2.397782,28.081142,2.397782,33.011093,32.76133,33.58796,-0.790993960446448,0.130605460504917,3.17966991648932e-06,4.1263920974588e-07,-1.13924519699535e-06,-5.83250040006927e-16
"2625",189,238,4.75,-60.75,"nclim",3080451800,5.145187,3.325203,1.819984,77.11386,4.55024,0.345505,19.069801,1.40788,1.413467,16.248455,2.398585,28.069618,2.398585,33.00708,32.747887,33.601578,-0.776000142212861,0.141870268864241,5.26224527411245e-06,8.14486269956616e-07,-3.57634316113832e-07,-5.14115987521716e-16
"2626",189,239,4.75,-60.25,"nclim",3080451800,5.125387,3.3171,1.808286,81.311714,4.662054,0.346099,18.910982,1.390079,1.399307,16.121597,2.400733,28.055006,2.400733,32.996338,32.73084,33.624496,-0.744436329255141,0.152971758943168,3.70680649901256e-06,-5.87802961915518e-07,-2.20172388458971e-07,-5.2294947298252e-16
"2627",189,240,4.75,-59.75,"nclim",3080451800,4.946544,3.21095,1.735594,88.23313,4.794319,0.340703,18.252607,1.310852,1.328985,15.612771,2.407002,28.036306,2.407002,32.96499,32.709023,33.67142,-0.664947622443536,0.157264488404297,-6.28931789647957e-07,1.08880328930638e-06,-2.882037342649e-07,-5.1633169175573e-16
"2628",189,241,4.75,-59.25,"nclim",3080451800,4.508326,3.025903,1.636182,83.018585,4.790801,0.320738,17.4054,1.210727,1.228532,14.966141,2.409943,28.09024,2.409943,32.950287,32.77195,33.641182,-0.660723808054758,0.0856760312429463,2.41953908453052e-06,-3.39220961487197e-07,1.54416453124542e-06,-4.28619389289686e-16
"2629",189,242,4.75,-58.75,"nclim",3080451800,4.199479,2.964864,1.606949,80.38683,4.810212,0.31534,17.072332,1.180129,1.193942,14.698261,2.4087,28.14086,2.4087,32.956497,32.831,33.59279,-0.701215767447038,0.029763878029329,-1.41076420501207e-06,-3.93129860667973e-06,-1.68248428387714e-06,-5.58902397822537e-16
"2630",189,243,4.75,-58.25,"nclim",3080451800,4.082825,2.918567,1.579878,79.74767,4.803223,0.313521,16.714336,1.150708,1.164519,14.399108,2.408854,28.145313,2.408854,32.955727,32.836197,33.589848,-0.701854041825051,0.0241023678491138,-1.55593334320858e-06,-3.66355439349042e-06,-8.01839633476388e-07,-4.98700979440718e-16
"2631",189,244,4.75,-57.75,"nclim",3080451800,3.969779,2.870018,1.550333,78.93409,4.797208,0.312219,16.389198,1.123339,1.137244,14.128616,2.409222,28.149948,2.409222,32.953888,32.841606,33.58782,-0.700213554290055,0.0176237757285531,-2.04718759755362e-06,-5.74336715214452e-07,-6.94858007938004e-10,-4.09500802878254e-16
"2632",189,245,4.75,-57.25,"nclim",3080451800,3.926568,2.839276,1.536881,76.86179,4.763954,0.312199,16.294804,1.11217,1.126454,14.056179,2.40975,28.152557,2.40975,32.951256,32.84465,33.588284,-0.695730642087631,0.0130761579942561,5.39969971567744e-06,2.72013979604746e-06,8.84819596289749e-08,-4.53793023694156e-16
"2633",189,246,4.75,-56.75,"nclim",3080451800,3.782176,2.76476,1.492675,75.87253,4.722453,0.306927,15.923544,1.077172,1.091426,13.754946,2.410778,28.167274,2.410778,32.946117,32.86182,33.58116,-0.692073993874431,-0.00709284367453193,6.46629307311797e-06,2.87540735299796e-06,1.60729473303728e-07,-4.22194475850651e-16
"2634",189,247,4.75,-56.25,"nclim",3080451800,3.831474,2.750098,1.480945,76.34081,4.691425,0.306338,15.850426,1.072256,1.0869,13.691271,2.410942,28.158497,2.410942,32.94529,32.851578,33.589294,-0.68561977154023,0.0027462542963624,-8.1101213941781e-07,1.43535849742027e-06,-8.31878106600202e-07,-4.60430798330332e-16
"2635",189,248,4.75,-55.75,"nclim",3080451800,3.996556,2.774256,1.50308,75.848724,4.641285,0.312371,16.081675,1.09243,1.109706,13.879539,2.411774,28.128414,2.411774,32.941128,32.816483,33.618526,-0.660513950373997,0.035712895809878,-1.74539088086678e-06,-1.14323283559314e-06,-1.8973585399866e-08,-4.59011195194796e-16
"2636",189,249,4.75,-55.25,"nclim",3080451800,3.517617,2.646418,1.444005,75.30789,4.586195,0.302776,15.45124,1.036949,1.050324,13.363966,2.411152,28.188358,2.411152,32.94424,32.886417,33.56546,-0.699033413620128,-0.0328952115310838,-6.29543307539837e-07,1.08901959647301e-06,-2.88164727582467e-07,-4.68043918709886e-16
"2637",189,250,4.75,-54.75,"nclim",3080451800,3.254598,2.541823,1.391475,75.07914,4.511827,0.296515,14.721844,0.992901,1.005634,12.723309,2.411251,28.191475,2.411251,32.94374,32.890057,33.563354,-0.699575922821469,-0.0368364156969231,-6.27821595350353e-06,8.935986353098e-07,1.43055062750558e-06,-3.88681440493382e-16
"2638",189,251,4.75,-54.25,"nclim",3080451800,3.240487,2.52353,1.380328,75.4891,4.44205,0.296929,14.692002,0.986075,0.998597,12.70733,2.411268,28.196888,2.411268,32.943657,32.89637,33.55893,-0.702241827322446,-0.0432359057680451,-3.97452543002275e-06,8.90835716721439e-07,3.75795381733074e-07,-4.24952338332198e-16
"2639",189,252,4.75,-53.75,"nclim",3080451800,3.748266,2.687386,1.480845,75.246414,4.363628,0.31452,15.667573,1.083121,1.095647,13.488806,2.408068,28.138382,2.408068,32.95966,32.82811,33.591686,-0.706933595916569,0.0344502110094025,-1.01817473709132e-06,1.82771750351085e-06,-1.05710130254844e-06,-4.86459252033227e-16
"2640",189,253,4.75,-53.25,"nclim",3080451800,3.931767,2.761789,1.529171,75.24121,4.317508,0.32234,16.111658,1.136625,1.148306,13.826727,2.405952,28.107756,2.405952,32.97024,32.79238,33.606632,-0.714284440782283,0.0763579021566937,3.2551829948213e-07,-7.07653293102739e-07,-9.80462502969334e-07,-5.07086264015561e-16
"2641",189,254,4.75,-52.75,"nclim",3080451800,4.368582,2.876301,1.592125,76.26754,4.269851,0.331646,16.83045,1.20579,1.217524,14.407135,2.404629,28.07771,2.404629,32.976852,32.757328,33.625057,-0.713132732945416,0.115349453695257,-1.97707332880159e-06,-2.87280633370912e-06,-2.21486040018898e-07,-4.80254973354525e-16
"2642",189,255,4.75,-52.25,"nclim",3080451800,4.562851,2.941679,1.629019,76.38645,4.265984,0.337591,17.236849,1.24477,1.25812,14.73396,2.404647,28.046806,2.404647,32.97677,32.72127,33.650898,-0.69664231892982,0.151575576382587,4.92505066922166e-06,1.46092487571248e-06,-1.7634721783304e-06,-5.96619611836254e-16
"2643",189,256,4.75,-51.75,"nclim",3080451800,3.938453,2.763869,1.531501,77.21334,4.273531,0.323957,16.159908,1.145491,1.156085,13.858331,2.405026,28.106314,2.405026,32.97486,32.7907,33.6032,-0.723804082192099,0.0806534788195921,-1.04927912406988e-05,-1.9866595103446e-06,2.08631354831068e-07,-4.65350701255126e-16
"2644",189,257,4.75,-51.25,"nclim",3080451800,3.528907,2.621605,1.460478,77.95705,4.288784,0.310887,15.301293,1.065897,1.077733,13.157663,2.407723,28.13871,2.407723,32.961384,32.828495,33.58969,-0.710937154588411,0.0350362307451359,-1.04966819089447e-06,-2.88193132275127e-07,-3.55421004866879e-09,-4.68155241999385e-16
"2645",189,258,4.75,-50.75,"nclim",3080451800,3.330983,2.569279,1.437917,79.403786,4.350782,0.306251,14.89319,1.036246,1.049181,12.807764,2.408991,28.139065,2.408991,32.955048,32.828907,33.595737,-0.697042408090116,0.0310514114205764,3.5507602188789e-06,-2.87580709662505e-07,-1.08228016814423e-06,-5.03782889733709e-16
