,X,nx,ny,lat,lon,clima,gpp,ra,npp,rc,et,wue,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm,PC1,PC2,PC3,PC4,PC5,PC6
3898,2054,252,193,6.75,-53.75,nclim,2.31807379722595,1.474695789814,0.971288299560547,126.35724029541,4.15796928405762,0.00865999981761,0.354537397623062,11.0761506080627,0.60569629073143,0.593942308425903,9.87651205062866,2.33801603317261,26.3142534255981,2.23748140335083,0.323053601384163,0.35930939912796,0.317637503147125,1.21709604767667,-0.065698799090884,-0.086043114582565,0.037527256197144,0.0444195353153,-5.20704549611395E-06
3739,1895,248,196,8.25,-55.75,nclim,2.08922810554504,1.43211870193481,0.945900309085846,131.620419311523,4.26293168067932,0.007982899993658,0.342137998342514,10.723166847229,0.605454796552658,0.5870964884758,9.53061561584473,2.37484126091003,26.301309967041,2.2619353055954,0.325290301442146,0.356197801232338,0.318511602282524,1.18044800706507,0.024481745863927,-0.017378401879944,0.060894625785346,0.034499226295409,3.30895683936516E-06
4070,2226,257,183,1.75,-51.25,nclim,2.33007831573486,1.50693100690842,0.956313502788544,137.120454406738,4.05300393104553,0.007814000360668,0.351933994889259,10.8996034622192,0.605372703075409,0.580222505331039,9.71400928497314,2.33046219348907,26.4425188064575,2.22372829914093,0.328014299273491,0.355145099759102,0.316840201616287,1.27839449525945,0.105388431577703,0.008661586835653,0.066295726720349,-0.025714780297495,4.40400894907711E-06
2983,1139,232,212,16.25,-63.75,nclim,2.44071173667908,1.48018378019333,1.00785240530968,167.908644104004,4.40618052482605,0.005537000019103,0.370125699043274,11.2518740653992,0.605300897359848,0.644461798667908,10.0021122932434,2.3079362154007,25.9085126876831,2.3075795173645,0.316730001568794,0.360854399204254,0.322415605187416,1.05739063882837,-0.231190407146091,-0.256365240974844,-0.063719517897064,0.078397970644011,4.42147657375713E-08
3842,1998,251,177,-1.25,-54.25,nclim,2.11338112354279,1.47174419164658,0.945923489332199,151.465567016602,4.50820589065552,0.006475000176579,0.341030004620552,10.7569376945496,0.604971396923065,0.607628089189529,9.54433708190918,2.36599659919739,26.2357715606689,2.29580011367798,0.32200580239296,0.357453498244286,0.320540502667427,1.11796353066316,-0.084364926723483,-0.073116447547379,0.017843864283236,0.046448824892814,2.24527902181748E-06
2616,772,225,197,8.75,-67.25,nclim,2.26321151256561,1.50452617406845,0.955843389034271,126.390911865234,4.23648314476013,0.008240999653935,0.34746989607811,10.7943531990051,0.604864799976349,0.599861299991608,9.58962774276733,2.33610908985138,26.3630714416504,2.28158140182495,0.328507402539253,0.352364200353622,0.319128400087357,1.20891732418528,0.145288782374342,0.031710764298271,0.033143274611347,-0.048475874309909,1.14404866358164E-07
3897,2053,252,192,6.25,-53.75,nclim,2.34831302165985,1.46911778450012,0.972424602508545,124.260575866699,4.09221758842468,0.008786000311375,0.35709280371666,11.0907550811768,0.604684102535248,0.593177884817123,9.89289026260376,2.33717000484467,26.3242361068726,2.23407597541809,0.322961297631264,0.359537202119827,0.317501303553581,1.22182889126251,-0.071225827733316,-0.08766513736946,0.03891678439729,0.045512591468546,2.24586894631562E-06
3802,1958,250,177,-1.25,-54.75,nclim,2.1093338727951,1.47008428573608,0.945518308877945,153.045770263672,4.5337583065033,0.006329999770969,0.340811097621918,10.7236064910889,0.604679000377655,0.611574894189835,9.50735063552856,2.36849844455719,26.1757843017578,2.30511207580566,0.321445405483246,0.357469400763512,0.321085199713707,1.09471143971342,-0.095397271753582,-0.088324325417563,0.01029366938744,0.054609828633947,8.70252870877053E-08
3568,1724,244,196,8.25,-57.75,nclim,2.2964644908905,1.49252179861069,0.964561402797699,138.02642364502,4.21572103500366,0.007521999999881,0.3479326993227,10.9525897979736,0.604660499095917,0.590210902690887,9.75771980285645,2.34095952510834,26.3210229873657,2.24367027282715,0.324855294823647,0.35735160112381,0.317793098092079,1.21976829688351,0.003677468696004,-0.050777904625706,0.044109596019432,0.022059084811825,2.1757676949008E-07
4264,2420,267,182,1.25,-46.25,nclim,2.03869421482086,1.48840903043747,0.914588898420334,139.446423339844,4.54811253547668,0.007155900029466,0.324794402718544,10.2283635139465,0.604641199111938,0.574514704942703,9.04920167922974,2.39128940105438,26.3203956604004,2.27571280002594,0.332035598158836,0.348879399895668,0.319085198640823,1.19100867161323,0.28469139070172,0.112352389901147,0.097695718480345,-0.045502047417276,-1.91535158006184E-06
