nx,ny,lat,lon,approach,clima,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
232,187,3.75,-63.75,plsnclim,nclim,2.1639791727066,26.3560438156128,2.10342979431152,0.33292730152607,0.355329996347427,0.311742898821831
232,188,4.25,-63.75,plsnclim,nclim,2.16536340713501,26.3554298400879,2.11022559404373,0.332017201185226,0.355845499038696,0.312137201428413
232,189,4.75,-63.75,plsnclim,nclim,2.16672792434692,26.3690656661987,2.10890702009201,0.331893700361252,0.355976101756096,0.31213039457798
232,190,5.25,-63.75,plsnclim,nclim,2.16734457015991,26.3640920639038,2.10785475969315,0.33181300163269,0.356090503931046,0.312096703052521
232,191,5.75,-63.75,plsnclim,nclim,2.17586612701416,26.3257385253906,2.12890870571136,0.331998002529144,0.3549595952034,0.31304250061512
232,192,6.25,-63.75,plsnclim,nclim,2.20111739635468,26.2944341659546,2.17227311134338,0.330988398194313,0.353807401657105,0.315204605460167
232,193,6.75,-63.75,plsnclim,nclim,2.22285578250885,26.3060869216919,2.19608857631683,0.329393896460533,0.354153600335121,0.316452392935753
232,194,7.25,-63.75,plsnclim,nclim,2.2746080160141,26.3330547332764,2.22731969356537,0.327132895588875,0.354856297373772,0.318010598421097
232,195,7.75,-63.75,plsnclim,nclim,2.32040026187897,26.33034324646,2.24969947338104,0.32557780444622,0.356219401955605,0.318202704191208
232,196,8.25,-63.75,plsnclim,nclim,2.33597939014435,26.3252893447876,2.25059139728546,0.32465940117836,0.357176193594933,0.318164399266243
232,197,8.75,-63.75,plsnclim,nclim,2.34295899868011,26.321409034729,2.25399136543274,0.324532002210617,0.35707899928093,0.318389302492142
232,198,9.25,-63.75,plsnclim,nclim,2.36196825504303,26.332818031311,2.26908814907074,0.324023601412773,0.357061102986336,0.318915200233459
232,199,9.75,-63.75,plsnclim,nclim,2.38384397029877,26.3417490005493,2.30059657096863,0.323959499597549,0.355889901518822,0.320150297880173
232,200,10.25,-63.75,plsnclim,nclim,2.38361172676086,26.3165498733521,2.30881061553955,0.32365719974041,0.355776000022888,0.320566901564598
232,201,10.75,-63.75,plsnclim,nclim,2.40189049243927,26.1982429504395,2.35121810436249,0.320888197422028,0.356064799427986,0.323047202825546
232,202,11.25,-63.75,plsnclim,nclim,2.46790390014648,25.9325721740723,2.45859529972076,0.317921501398087,0.35378780066967,0.328290700912476
232,203,11.75,-63.75,plsnclim,nclim,2.56464738845825,25.8822603225708,2.56370849609375,0.318002501130104,0.348888200521469,0.333109602332115
232,204,12.25,-63.75,plsnclim,nclim,2.57324991226196,25.9097040176392,2.57674062252045,0.318923500180244,0.347724199295044,0.333352598547935
232,205,12.75,-63.75,plsnclim,nclim,2.53310432434082,25.9862636566162,2.538538813591,0.32041520178318,0.348086899518967,0.331497898697853
232,206,13.25,-63.75,plsnclim,nclim,2.51568109989166,25.9982213973999,2.52693128585815,0.320476898550987,0.348504802584648,0.331018796563148
232,207,13.75,-63.75,plsnclim,nclim,2.51954543590546,25.9670677185059,2.53921182155609,0.31988710463047,0.34845979809761,0.331653198599815
232,208,14.25,-63.75,plsnclim,nclim,2.47795252799988,25.9918975830078,2.49135429859161,0.319714504480362,0.350792300701141,0.329493197798729
232,209,14.75,-63.75,plsnclim,nclim,2.43888351917267,25.9835580825806,2.45824728012085,0.31807689666748,0.353685700893402,0.328237798810005
232,210,15.25,-63.75,plsnclim,nclim,2.45292150974274,25.9163307189941,2.48972988128662,0.317552301287651,0.352546301484108,0.329901495575905
232,211,15.75,-63.75,plsnclim,nclim,2.46143836975098,25.8714548110962,2.506574010849,0.317240804433823,0.352017298340797,0.330742105841637
232,212,16.25,-63.75,plsnclim,nclim,2.3079362154007,25.9085126876831,2.3075795173645,0.316730001568794,0.360854399204254,0.322415605187416
232,213,16.75,-63.75,plsnclim,nclim,2.14914243221283,26.2466962814331,2.12863228321075,0.325119897723198,0.360801801085472,0.314078602194786
232,214,17.25,-63.75,plsnclim,nclim,2.15220031738281,26.2571760177612,2.13113400936127,0.324829405546188,0.361042097210884,0.314128997921944
232,215,17.75,-63.75,plsnclim,nclim,2.95032513141632,24.0325073242187,3.32755587100983,0.303394001722336,0.313072404265404,0.383533596992493
233,163,-8.25,-63.25,plsnclim,nclim,5.440736134847,17.3072683413823,5.20309853553772,0.227443501353264,0.155209499100844,0.617347160975138
233,164,-7.75,-63.25,plsnclim,nclim,3.05726931095123,23.6992357254028,3.51074976921082,0.302049300074577,0.299427303671837,0.398523303866386
233,165,-7.25,-63.25,plsnclim,nclim,2.45468170642853,25.3860637664795,2.54229609966278,0.317396900057793,0.347746303677559,0.334856700897217
233,166,-6.75,-63.25,plsnclim,nclim,2.38519268035889,25.8230871200562,2.35817708969116,0.32483249604702,0.350797697901726,0.324370196461678
233,167,-6.25,-63.25,plsnclim,nclim,2.32230188846588,25.9681686401367,2.2486852645874,0.325372499227524,0.355543494224548,0.31908410191536
233,168,-5.75,-63.25,plsnclim,nclim,2.19551808834076,26.1687772750854,2.12514462471008,0.323787796497345,0.362284404039383,0.313927301764488
233,169,-5.25,-63.25,plsnclim,nclim,2.17533631324768,26.3056358337402,2.0860342502594,0.32890929877758,0.359786596894264,0.311304402351379
233,170,-4.75,-63.25,plsnclim,nclim,2.16054210662842,26.3226396560669,2.05967427492142,0.33045109808445,0.359603300690651,0.309945398569107
233,171,-4.25,-63.25,plsnclim,nclim,2.14722878932953,26.2912748336792,2.04880077838898,0.3286661028862,0.361484402418137,0.309849402308464
233,172,-3.75,-63.25,plsnclim,nclim,2.14446730613709,26.3165733337402,2.05256309509277,0.330702102184296,0.359503000974655,0.30979460477829
233,173,-3.25,-63.25,plsnclim,nclim,2.14638979434967,26.3107936859131,2.05922601222992,0.330794498324394,0.359195002913475,0.310010501742363
