ny,nx,lat,lon,approach,clima,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
187,257,3.75,-51.25,pftnclim,nclim,2.461368,24.72403,2.561347,0.337145,0.274973,0.38377
187,258,3.75,-50.75,pftnclim,nclim,2.441363,25.342854,2.526548,0.336321,0.284395,0.375032
187,259,3.75,-50.25,pftnclim,nclim,2.441818,25.337965,2.527039,0.33631,0.284328,0.375104
187,260,3.75,-49.75,pftnclim,nclim,2.441697,25.335499,2.526914,0.336313,0.284301,0.375117
187,261,3.75,-49.25,pftnclim,nclim,2.441908,25.335075,2.527126,0.336308,0.284293,0.375133
187,262,3.75,-48.75,pftnclim,nclim,2.442284,25.331612,2.527474,0.336298,0.284248,0.37518
187,263,3.75,-48.25,pftnclim,nclim,2.444777,25.302711,2.530058,0.336249,0.283854,0.375583
187,264,3.75,-47.75,pftnclim,nclim,2.445467,25.29506,2.530771,0.336236,0.283749,0.375691
187,265,3.75,-47.25,pftnclim,nclim,2.445217,25.301004,2.530508,0.336235,0.283828,0.375623
187,266,3.75,-46.75,pftnclim,nclim,2.444745,25.307274,2.529932,0.336245,0.283917,0.375529
187,267,3.75,-46.25,pftnclim,nclim,2.442853,25.304556,2.527939,0.336291,0.283925,0.375427
187,268,3.75,-45.75,pftnclim,nclim,2.442616,25.309824,2.527665,0.336295,0.283994,0.375364
187,269,3.75,-45.25,pftnclim,nclim,2.442804,25.316742,2.527835,0.336288,0.284074,0.375314
188,201,4.25,-79.25,pftnclim,nclim,2.710047,23.534473,2.833849,0.328093,0.257252,0.41042
188,202,4.25,-78.75,pftnclim,nclim,2.467885,25.151606,2.556979,0.335661,0.281459,0.378695
188,203,4.25,-78.25,pftnclim,nclim,2.436787,25.28762,2.521227,0.336451,0.283866,0.375131
188,204,4.25,-77.75,pftnclim,nclim,2.435277,25.34659,2.519769,0.33648,0.284581,0.374556
188,205,4.25,-77.25,pftnclim,nclim,2.454617,24.811085,2.552967,0.337164,0.276309,0.382383
188,206,4.25,-76.75,pftnclim,nclim,2.457822,24.77063,2.557611,0.337206,0.275607,0.38314
188,207,4.25,-76.25,pftnclim,nclim,2.458046,24.785505,2.557893,0.337198,0.275774,0.383036
188,208,4.25,-75.75,pftnclim,nclim,2.455035,24.844112,2.553542,0.337149,0.27668,0.382152
188,209,4.25,-75.25,pftnclim,nclim,2.457561,24.775248,2.557324,0.337209,0.275669,0.383082
188,210,4.25,-74.75,pftnclim,nclim,2.45734,24.764479,2.55705,0.337216,0.27555,0.383152
188,211,4.25,-74.25,pftnclim,nclim,2.454311,24.816608,2.552631,0.337168,0.276383,0.382314
188,212,4.25,-73.75,pftnclim,nclim,2.454279,24.810448,2.55257,0.337169,0.276314,0.38236
188,213,4.25,-73.25,pftnclim,nclim,2.454261,24.804712,2.552527,0.337171,0.276248,0.382404
188,214,4.25,-72.75,pftnclim,nclim,2.454242,24.799461,2.552479,0.337172,0.276189,0.382443
188,215,4.25,-72.25,pftnclim,nclim,2.45218,24.850277,2.54912,0.337111,0.276977,0.381689
188,216,4.25,-71.75,pftnclim,nclim,2.452112,24.847336,2.54904,0.337113,0.276944,0.381708
188,217,4.25,-71.25,pftnclim,nclim,2.452112,24.845776,2.54904,0.337114,0.276926,0.381721
188,218,4.25,-70.75,pftnclim,nclim,2.452175,24.844131,2.549104,0.337113,0.276905,0.381739
188,219,4.25,-70.25,pftnclim,nclim,2.452231,24.84349,2.549163,0.337112,0.276896,0.381748
188,220,4.25,-69.75,pftnclim,nclim,2.452199,24.841747,2.549129,0.337114,0.276876,0.381761
188,221,4.25,-69.25,pftnclim,nclim,2.452173,24.841204,2.549101,0.337114,0.27687,0.381763
188,222,4.25,-68.75,pftnclim,nclim,2.452167,24.840055,2.549095,0.337114,0.276857,0.381772
188,223,4.25,-68.25,pftnclim,nclim,2.452141,24.839668,2.549064,0.337114,0.276854,0.381774
188,224,4.25,-67.75,pftnclim,nclim,2.434347,25.358604,2.518775,0.336499,0.284744,0.374392
188,225,4.25,-67.25,pftnclim,nclim,2.434329,25.359043,2.518763,0.336499,0.284749,0.374387
188,226,4.25,-66.75,pftnclim,nclim,2.434336,25.3584,2.518782,0.336499,0.284741,0.374395
188,227,4.25,-66.25,pftnclim,nclim,2.434062,25.358267,2.518467,0.336506,0.284747,0.374374
188,228,4.25,-65.75,pftnclim,nclim,2.433961,25.359707,2.518347,0.336508,0.284767,0.374354
188,229,4.25,-65.25,pftnclim,nclim,2.433939,25.359276,2.518332,0.336508,0.284762,0.374357
188,230,4.25,-64.75,pftnclim,nclim,2.434078,25.356861,2.518518,0.336505,0.284728,0.374392
188,231,4.25,-64.25,pftnclim,nclim,2.434266,25.354338,2.518756,0.336501,0.284692,0.37443
188,232,4.25,-63.75,pftnclim,nclim,2.434558,25.351133,2.519128,0.336494,0.284644,0.374485
188,233,4.25,-63.25,pftnclim,nclim,2.434668,25.348917,2.519273,0.336492,0.284614,0.374515
188,234,4.25,-62.75,pftnclim,nclim,2.452159,24.835196,2.549156,0.337114,0.276796,0.381822
188,235,4.25,-62.25,pftnclim,nclim,2.434116,25.357529,2.518578,0.336505,0.284733,0.374392
188,236,4.25,-61.75,pftnclim,nclim,2.433901,25.357595,2.518317,0.336511,0.28474,0.374372
188,237,4.25,-61.25,pftnclim,nclim,2.433811,25.35255,2.518203,0.336513,0.284684,0.374406
188,238,4.25,-60.75,pftnclim,nclim,2.433996,25.341328,2.518434,0.33651,0.284546,0.374517
188,239,4.25,-60.25,pftnclim,nclim,2.437271,25.3026,2.522559,0.336423,0.283987,0.375143
188,240,4.25,-59.75,pftnclim,nclim,2.458373,24.761229,2.557683,0.337077,0.275597,0.383148
188,241,4.25,-59.25,pftnclim,nclim,2.461502,24.729025,2.56179,0.337129,0.275016,0.383773
188,242,4.25,-58.75,pftnclim,nclim,2.461673,24.73848,2.561813,0.337128,0.275132,0.383686
188,243,4.25,-58.25,pftnclim,nclim,2.461992,24.736183,2.562137,0.337124,0.275097,0.383725
188,244,4.25,-57.75,pftnclim,nclim,2.461617,24.738317,2.561743,0.337131,0.275131,0.383682
188,245,4.25,-57.25,pftnclim,nclim,2.461431,24.74335,2.56155,0.337133,0.275195,0.383628
188,246,4.25,-56.75,pftnclim,nclim,2.462285,24.758587,2.562456,0.337112,0.275355,0.383558
188,247,4.25,-56.25,pftnclim,nclim,2.460158,24.822165,2.559057,0.337039,0.2763,0.382692
188,248,4.25,-55.75,pftnclim,nclim,2.46286,24.756735,2.563018,0.337102,0.275321,0.383606
188,249,4.25,-55.25,pftnclim,nclim,2.460229,24.825241,2.559074,0.337038,0.276339,0.382663
188,250,4.25,-54.75,pftnclim,nclim,2.463418,24.747055,2.563494,0.337097,0.275199,0.383711
188,251,4.25,-54.25,pftnclim,nclim,2.463277,24.733658,2.563326,0.337104,0.275044,0.383812
188,252,4.25,-53.75,pftnclim,nclim,2.462311,24.743015,2.562463,0.337118,0.275169,0.383689
188,253,4.25,-53.25,pftnclim,nclim,2.460859,24.709263,2.561223,0.33715,0.274788,0.383912
188,254,4.25,-52.75,pftnclim,nclim,2.455822,24.737719,2.554618,0.337148,0.275394,0.383129
188,255,4.25,-52.25,pftnclim,nclim,2.454589,24.784971,2.552998,0.337169,0.275999,0.382609
188,256,4.25,-51.75,pftnclim,nclim,2.456017,24.753036,2.554893,0.337143,0.275565,0.383024
188,257,4.25,-51.25,pftnclim,nclim,2.461473,24.726067,2.561485,0.337142,0.274993,0.383763
188,258,4.25,-50.75,pftnclim,nclim,2.457316,24.82681,2.554695,0.337006,0.276573,0.38225
188,259,4.25,-50.25,pftnclim,nclim,2.442215,25.337837,2.52743,0.3363,0.28432,0.375128
188,260,4.25,-49.75,pftnclim,nclim,2.442076,25.333353,2.527291,0.336305,0.284269,0.375157
188,261,4.25,-49.25,pftnclim,nclim,2.442382,25.339563,2.527604,0.336295,0.284337,0.375124
188,262,4.25,-48.75,pftnclim,nclim,2.442981,25.339516,2.528192,0.336279,0.284328,0.375157
188,263,4.25,-48.25,pftnclim,nclim,2.445858,25.30118,2.531132,0.336219,0.283821,0.375657
188,264,4.25,-47.75,pftnclim,nclim,2.446406,25.276583,2.531675,0.336216,0.283518,0.375897
188,265,4.25,-47.25,pftnclim,nclim,2.445705,25.290634,2.530878,0.336223,0.283707,0.375722
188,266,4.25,-46.75,pftnclim,nclim,2.444808,25.295637,2.530001,0.336244,0.28378,0.37563
188,267,4.25,-46.25,pftnclim,nclim,2.442892,25.291449,2.527974,0.336295,0.283769,0.37554
188,268,4.25,-45.75,pftnclim,nclim,2.441767,25.286774,2.52677,0.336325,0.283737,0.375503
189,201,4.75,-79.25,pftnclim,nclim,2.495659,25.037449,2.587441,0.335031,0.279442,0.381646
189,202,4.75,-78.75,pftnclim,nclim,2.463269,24.842152,2.559788,0.336673,0.276833,0.382294
189,203,4.75,-78.25,pftnclim,nclim,2.435896,25.301088,2.520291,0.33647,0.284043,0.37496
189,204,4.75,-77.75,pftnclim,nclim,2.435339,25.33002,2.519758,0.336479,0.284391,0.374688
189,205,4.75,-77.25,pftnclim,nclim,2.434555,25.349014,2.518998,0.336497,0.284626,0.374487
189,206,4.75,-76.75,pftnclim,nclim,2.454445,24.804722,2.552767,0.337169,0.27624,0.382423
189,207,4.75,-76.25,pftnclim,nclim,2.454502,24.810202,2.55286,0.337167,0.276301,0.382385
189,208,4.75,-75.75,pftnclim,nclim,2.454762,24.817093,2.553191,0.33716,0.276372,0.382352
189,209,4.75,-75.25,pftnclim,nclim,2.454527,24.819368,2.552924,0.337164,0.276406,0.382315
189,210,4.75,-74.75,pftnclim,nclim,2.454186,24.812212,2.552494,0.337172,0.276335,0.382342
189,211,4.75,-74.25,pftnclim,nclim,2.454175,24.810621,2.552471,0.337172,0.276317,0.382353
189,212,4.75,-73.75,pftnclim,nclim,2.454182,24.806183,2.552458,0.337172,0.276266,0.382388
189,213,4.75,-73.25,pftnclim,nclim,2.454135,24.80054,2.552379,0.337174,0.276203,0.382428
189,214,4.75,-72.75,pftnclim,nclim,2.45208,24.84838,2.549016,0.337114,0.276957,0.381698
189,215,4.75,-72.25,pftnclim,nclim,2.4521,24.846436,2.54903,0.337114,0.276934,0.381715
189,216,4.75,-71.75,pftnclim,nclim,2.452051,24.843252,2.54897,0.337115,0.276898,0.381737
189,217,4.75,-71.25,pftnclim,nclim,2.45208,24.841349,2.548994,0.337115,0.276875,0.381754
189,218,4.75,-70.75,pftnclim,nclim,2.452153,24.839684,2.549069,0.337114,0.276854,0.381773
189,219,4.75,-70.25,pftnclim,nclim,2.452188,24.83908,2.549108,0.337114,0.276846,0.381781
189,220,4.75,-69.75,pftnclim,nclim,2.452183,24.838266,2.549103,0.337114,0.276836,0.381787
189,221,4.75,-69.25,pftnclim,nclim,2.452136,24.837234,2.549052,0.337115,0.276825,0.381793
189,222,4.75,-68.75,pftnclim,nclim,2.452124,24.83714,2.549041,0.337115,0.276824,0.381793
189,223,4.75,-68.25,pftnclim,nclim,2.434396,25.35708,2.518831,0.336499,0.284724,0.374408
189,224,4.75,-67.75,pftnclim,nclim,2.434342,25.357006,2.518772,0.3365,0.284725,0.374405
189,225,4.75,-67.25,pftnclim,nclim,2.434422,25.35516,2.518886,0.336498,0.2847,0.37443
189,226,4.75,-66.75,pftnclim,nclim,2.434524,25.35332,2.519025,0.336495,0.284674,0.374456
189,227,4.75,-66.25,pftnclim,nclim,2.434303,25.354507,2.518771,0.3365,0.284695,0.374428
189,228,4.75,-65.75,pftnclim,nclim,2.43414,25.354631,2.518574,0.336504,0.284701,0.374413
189,229,4.75,-65.25,pftnclim,nclim,2.434004,25.356426,2.518411,0.336507,0.284726,0.374387
189,230,4.75,-64.75,pftnclim,nclim,2.434033,25.355606,2.518448,0.336507,0.284716,0.374396
189,231,4.75,-64.25,pftnclim,nclim,2.434316,25.3526,2.518815,0.3365,0.28467,0.374449
189,232,4.75,-63.75,pftnclim,nclim,2.434677,25.348072,2.519275,0.336491,0.284604,0.374521
189,233,4.75,-63.25,pftnclim,nclim,2.434698,25.348637,2.5193,0.336491,0.28461,0.374519
189,234,4.75,-62.75,pftnclim,nclim,2.45225,24.832363,2.54927,0.337113,0.276759,0.381854
189,235,4.75,-62.25,pftnclim,nclim,2.45215,24.83326,2.549145,0.337115,0.276773,0.381837
189,236,4.75,-61.75,pftnclim,nclim,2.434116,25.35491,2.51858,0.336506,0.284702,0.374414
189,237,4.75,-61.25,pftnclim,nclim,2.434115,25.349731,2.518578,0.336507,0.284641,0.374457
189,238,4.75,-60.75,pftnclim,nclim,2.434591,25.336397,2.519182,0.336496,0.284468,0.374614
189,239,4.75,-60.25,pftnclim,nclim,2.435907,25.315586,2.520847,0.336462,0.284181,0.37491
189,240,4.75,-59.75,pftnclim,nclim,2.45515,24.778885,2.552969,0.337046,0.27603,0.382577
189,241,4.75,-59.25,pftnclim,nclim,2.458567,24.775356,2.557784,0.337073,0.275764,0.38303
189,242,4.75,-58.75,pftnclim,nclim,2.461965,24.743956,2.562129,0.337121,0.275189,0.38366
189,243,4.75,-58.25,pftnclim,nclim,2.462076,24.741623,2.562259,0.337119,0.275158,0.383689
189,244,4.75,-57.75,pftnclim,nclim,2.462275,24.742958,2.562488,0.337115,0.275168,0.383694
189,245,4.75,-57.25,pftnclim,nclim,2.46248,24.747604,2.562736,0.33711,0.275216,0.383673
189,246,4.75,-56.75,pftnclim,nclim,2.460212,24.827295,2.559232,0.337034,0.276354,0.382667
189,247,4.75,-56.25,pftnclim,nclim,2.460074,24.825457,2.559187,0.337038,0.276329,0.382687
189,248,4.75,-55.75,pftnclim,nclim,2.459944,24.804552,2.559221,0.337041,0.276076,0.382876
189,249,4.75,-55.25,pftnclim,nclim,2.460665,24.843765,2.559641,0.337023,0.276542,0.382551
189,250,4.75,-54.75,pftnclim,nclim,2.463823,24.762913,2.563946,0.337084,0.275376,0.383608
189,251,4.75,-54.25,pftnclim,nclim,2.461028,24.841328,2.55991,0.337018,0.27651,0.382581
189,252,4.75,-53.75,pftnclim,nclim,2.461984,24.735558,2.562153,0.337128,0.275085,0.383735
189,253,4.75,-53.25,pftnclim,nclim,2.460785,24.713173,2.560858,0.337159,0.27485,0.383839
189,254,4.75,-52.75,pftnclim,nclim,2.4568,24.763342,2.55555,0.337124,0.27568,0.382967
189,255,4.75,-52.25,pftnclim,nclim,2.456217,24.744015,2.55511,0.337137,0.275455,0.383112
189,256,4.75,-51.75,pftnclim,nclim,2.460334,24.715878,2.560342,0.337168,0.274895,0.38378
189,257,4.75,-51.25,pftnclim,nclim,2.46197,24.722054,2.56197,0.337134,0.274935,0.383826
189,258,4.75,-50.75,pftnclim,nclim,2.457742,24.826012,2.555117,0.336997,0.276556,0.382282
189,259,4.75,-50.25,pftnclim,nclim,2.443159,25.343239,2.528396,0.336274,0.284367,0.37514
189,260,4.75,-49.75,pftnclim,nclim,2.458348,24.832533,2.555752,0.336982,0.27662,0.382266
189,261,4.75,-49.25,pftnclim,nclim,2.457013,24.876602,2.553251,0.336907,0.277306,0.38163
189,262,4.75,-48.75,pftnclim,nclim,2.457623,24.873611,2.553902,0.336893,0.277257,0.381696
189,263,4.75,-48.25,pftnclim,nclim,2.447079,25.323498,2.532465,0.336179,0.284059,0.375554
189,264,4.75,-47.75,pftnclim,nclim,2.447111,25.2922,2.53244,0.336187,0.283692,0.375812
189,265,4.75,-47.25,pftnclim,nclim,2.446812,25.287516,2.532063,0.336195,0.283647,0.375823
189,266,4.75,-46.75,pftnclim,nclim,2.446589,25.285473,2.53196,0.336201,0.283619,0.375843
189,267,4.75,-46.25,pftnclim,nclim,2.44555,25.283276,2.530916,0.336228,0.28361,0.375801
190,202,5.25,-78.75,pftnclim,nclim,2.69269,23.364017,2.827462,0.329403,0.254237,0.412583
190,203,5.25,-78.25,pftnclim,nclim,2.459092,24.695162,2.556299,0.336767,0.275149,0.383363
190,204,5.25,-77.75,pftnclim,nclim,2.45788,24.720686,2.554576,0.336527,0.275681,0.382921
190,205,5.25,-77.25,pftnclim,nclim,2.436647,25.310024,2.521306,0.336445,0.284122,0.374962
190,206,5.25,-76.75,pftnclim,nclim,2.434564,25.336945,2.519017,0.336497,0.284484,0.374589
190,207,5.25,-76.25,pftnclim,nclim,2.434183,25.348267,2.518639,0.336506,0.284623,0.374473
190,208,5.25,-75.75,pftnclim,nclim,2.450576,24.885084,2.54639,0.33705,0.277553,0.381121
190,209,5.25,-75.25,pftnclim,nclim,2.452281,24.84357,2.549333,0.337112,0.276888,0.381767
190,210,5.25,-74.75,pftnclim,nclim,2.454104,24.80328,2.552395,0.337175,0.276232,0.38241
190,211,5.25,-74.25,pftnclim,nclim,2.454105,24.804836,2.55238,0.337174,0.276252,0.382395
190,212,5.25,-73.75,pftnclim,nclim,2.454131,24.802122,2.552391,0.337174,0.27622,0.382417
190,213,5.25,-73.25,pftnclim,nclim,2.454047,24.795898,2.552272,0.337177,0.276151,0.38246
190,214,5.25,-72.75,pftnclim,nclim,2.452015,24.844767,2.548937,0.337116,0.276916,0.381723
190,215,5.25,-72.25,pftnclim,nclim,2.452047,24.844162,2.548965,0.337115,0.276909,0.381729
190,216,5.25,-71.75,pftnclim,nclim,2.452081,24.840418,2.548999,0.337115,0.276864,0.381763
190,217,5.25,-71.25,pftnclim,nclim,2.452104,24.837984,2.549016,0.337115,0.276835,0.381784
190,218,5.25,-70.75,pftnclim,nclim,2.434527,25.355753,2.518971,0.336496,0.284706,0.374428
190,219,5.25,-70.25,pftnclim,nclim,2.43457,25.354643,2.519017,0.336495,0.284692,0.37444
190,220,5.25,-69.75,pftnclim,nclim,2.434596,25.354242,2.519046,0.336494,0.284687,0.374446
190,221,5.25,-69.25,pftnclim,nclim,2.452181,24.835388,2.549102,0.337115,0.276802,0.381811
190,222,5.25,-68.75,pftnclim,nclim,2.434493,25.35259,2.518953,0.336498,0.284668,0.374455
190,223,5.25,-68.25,pftnclim,nclim,2.434576,25.351345,2.519071,0.336496,0.28465,0.374475
190,224,5.25,-67.75,pftnclim,nclim,2.450547,24.882359,2.546314,0.33705,0.277525,0.381136
190,225,5.25,-67.25,pftnclim,nclim,2.434593,25.35156,2.519107,0.336494,0.284651,0.374476
190,226,5.25,-66.75,pftnclim,nclim,2.434496,25.350794,2.519012,0.336496,0.284644,0.374477
190,227,5.25,-66.25,pftnclim,nclim,2.434533,25.350302,2.519055,0.336495,0.284637,0.374484
190,228,5.25,-65.75,pftnclim,nclim,2.434376,25.349953,2.518866,0.336499,0.284638,0.374474
190,229,5.25,-65.25,pftnclim,nclim,2.434086,25.352043,2.518506,0.336506,0.284672,0.37443
190,230,5.25,-64.75,pftnclim,nclim,2.434071,25.352737,2.518489,0.336506,0.284681,0.374423
190,231,5.25,-64.25,pftnclim,nclim,2.434307,25.350283,2.518798,0.336501,0.284643,0.374467
190,232,5.25,-63.75,pftnclim,nclim,2.434696,25.343422,2.519299,0.336492,0.284548,0.374562
190,233,5.25,-63.25,pftnclim,nclim,2.434789,25.34627,2.519406,0.336489,0.28458,0.374546
190,234,5.25,-62.75,pftnclim,nclim,2.434923,25.343618,2.519588,0.336486,0.284543,0.374582
190,235,5.25,-62.25,pftnclim,nclim,2.435411,25.327274,2.520243,0.336477,0.284331,0.37477
190,236,5.25,-61.75,pftnclim,nclim,2.43614,25.303106,2.521217,0.336461,0.284019,0.375047
190,237,5.25,-61.25,pftnclim,nclim,2.435601,25.314386,2.520515,0.336474,0.284171,0.3749
190,238,5.25,-60.75,pftnclim,nclim,2.435627,25.315828,2.520524,0.336472,0.284189,0.374887
190,239,5.25,-60.25,pftnclim,nclim,2.436042,25.310059,2.521039,0.336461,0.284109,0.374972
190,240,5.25,-59.75,pftnclim,nclim,2.437724,25.293627,2.523146,0.336414,0.283864,0.375262
190,241,5.25,-59.25,pftnclim,nclim,2.460768,24.670155,2.561407,0.337148,0.274318,0.384268
190,242,5.25,-58.75,pftnclim,nclim,2.459533,24.81017,2.558665,0.337049,0.27616,0.382785
190,243,5.25,-58.25,pftnclim,nclim,2.460375,24.839567,2.559342,0.337027,0.2765,0.382567
190,244,5.25,-57.75,pftnclim,nclim,2.460684,24.848476,2.559694,0.337019,0.276596,0.382516
190,245,5.25,-57.25,pftnclim,nclim,2.460389,24.82932,2.559507,0.337029,0.276369,0.382674
190,246,5.25,-56.75,pftnclim,nclim,2.460153,24.81919,2.559285,0.337036,0.276252,0.382747
190,247,5.25,-56.25,pftnclim,nclim,2.460155,24.82314,2.559331,0.337035,0.276296,0.382719
190,248,5.25,-55.75,pftnclim,nclim,2.460006,24.82677,2.559095,0.33704,0.276346,0.382669
190,249,5.25,-55.25,pftnclim,nclim,2.460628,24.843658,2.559603,0.337025,0.27654,0.38255
190,250,5.25,-54.75,pftnclim,nclim,2.461162,24.833084,2.560072,0.337016,0.276409,0.382662
190,251,5.25,-54.25,pftnclim,nclim,2.461129,24.843897,2.560103,0.337015,0.276533,0.382578
190,252,5.25,-53.75,pftnclim,nclim,2.461807,24.733797,2.561937,0.337134,0.275069,0.383734
190,253,5.25,-53.25,pftnclim,nclim,2.461156,24.723057,2.561224,0.33715,0.274959,0.383777
190,254,5.25,-52.75,pftnclim,nclim,2.460452,24.714115,2.560561,0.337163,0.274867,0.383815
190,255,5.25,-52.25,pftnclim,nclim,2.460258,24.708443,2.560475,0.337166,0.274798,0.383864
190,256,5.25,-51.75,pftnclim,nclim,2.461463,24.722614,2.561516,0.337144,0.274949,0.383798
190,257,5.25,-51.25,pftnclim,nclim,2.45958,24.774448,2.558229,0.337067,0.275761,0.383027
190,258,5.25,-50.75,pftnclim,nclim,2.460558,24.78237,2.55929,0.337044,0.275831,0.38303
190,259,5.25,-50.25,pftnclim,nclim,2.463705,24.72483,2.563837,0.337098,0.274925,0.383924
190,260,5.25,-49.75,pftnclim,nclim,2.461028,24.778393,2.559791,0.337035,0.275773,0.383095
190,261,5.25,-49.25,pftnclim,nclim,2.444414,25.335823,2.529781,0.33624,0.284253,0.375291
190,262,5.25,-48.75,pftnclim,nclim,2.44522,25.33667,2.53062,0.336219,0.284248,0.375335
190,263,5.25,-48.25,pftnclim,nclim,2.447822,25.32582,2.533358,0.336158,0.284066,0.375597
190,264,5.25,-47.75,pftnclim,nclim,2.447569,25.306072,2.533085,0.336168,0.283839,0.375746
190,265,5.25,-47.25,pftnclim,nclim,2.447505,25.295738,2.532971,0.336174,0.28372,0.375823
190,266,5.25,-46.75,pftnclim,nclim,2.449062,25.286856,2.53475,0.336136,0.283575,0.376017
190,267,5.25,-46.25,pftnclim,nclim,2.462158,24.856203,2.55792,0.336706,0.277062,0.382013
191,205,5.75,-77.25,pftnclim,nclim,3,20,3,0.35,0.2,0.45
191,206,5.75,-76.75,pftnclim,nclim,2.71333,23.806927,2.842268,0.328086,0.259983,0.409051
191,207,5.75,-76.25,pftnclim,nclim,2.435296,25.309011,2.520022,0.33648,0.284127,0.374901
191,208,5.75,-75.75,pftnclim,nclim,2.434461,25.331158,2.51902,0.3365,0.284411,0.374646
191,209,5.75,-75.25,pftnclim,nclim,2.43407,25.350368,2.518555,0.336508,0.284648,0.374452
191,210,5.75,-74.75,pftnclim,nclim,2.451953,24.8441,2.54892,0.337118,0.276906,0.381731
191,211,5.75,-74.25,pftnclim,nclim,2.454185,24.800905,2.552464,0.337173,0.276204,0.382433
191,212,5.75,-73.75,pftnclim,nclim,2.454186,24.799408,2.552446,0.337173,0.276187,0.382443
191,213,5.75,-73.25,pftnclim,nclim,2.452066,24.848389,2.549013,0.337114,0.276956,0.381699
191,214,5.75,-72.75,pftnclim,nclim,2.452074,24.844141,2.549002,0.337115,0.276908,0.381732
191,215,5.75,-72.25,pftnclim,nclim,2.452055,24.84063,2.548973,0.337116,0.276867,0.381759
191,216,5.75,-71.75,pftnclim,nclim,2.43444,25.357155,2.518887,0.336497,0.284724,0.374412
191,217,5.75,-71.25,pftnclim,nclim,2.434602,25.353027,2.519089,0.336494,0.28467,0.374461
191,218,5.75,-70.75,pftnclim,nclim,2.434814,25.349762,2.519337,0.336489,0.284626,0.374506
191,219,5.75,-70.25,pftnclim,nclim,2.43506,25.342686,2.519658,0.336484,0.284533,0.374589
191,220,5.75,-69.75,pftnclim,nclim,2.434857,25.34682,2.5194,0.33649,0.284588,0.374536
191,221,5.75,-69.25,pftnclim,nclim,2.434655,25.348938,2.519144,0.336495,0.28462,0.374499
191,222,5.75,-68.75,pftnclim,nclim,2.434695,25.349918,2.519203,0.336493,0.28463,0.374496
191,223,5.75,-68.25,pftnclim,nclim,2.434924,25.338135,2.519527,0.336489,0.284481,0.374621
191,224,5.75,-67.75,pftnclim,nclim,2.435047,25.329369,2.519728,0.336487,0.284371,0.374712
191,225,5.75,-67.25,pftnclim,nclim,2.434888,25.33958,2.519506,0.336489,0.284498,0.374608
191,226,5.75,-66.75,pftnclim,nclim,2.434694,25.349472,2.519235,0.336492,0.284624,0.374503
191,227,5.75,-66.25,pftnclim,nclim,2.434581,25.348465,2.519107,0.336495,0.284615,0.374503
191,228,5.75,-65.75,pftnclim,nclim,2.434198,25.349447,2.518641,0.336504,0.284638,0.374462
191,229,5.75,-65.25,pftnclim,nclim,2.434072,25.350761,2.518477,0.336507,0.284658,0.374438
191,230,5.75,-64.75,pftnclim,nclim,2.434172,25.34908,2.518614,0.336505,0.284634,0.374463
191,231,5.75,-64.25,pftnclim,nclim,2.434504,25.338013,2.519061,0.336498,0.284491,0.37459
191,232,5.75,-63.75,pftnclim,nclim,2.435117,25.322487,2.519865,0.336485,0.284285,0.374782
191,233,5.75,-63.25,pftnclim,nclim,2.435129,25.335388,2.519843,0.336482,0.28444,0.37467
191,234,5.75,-62.75,pftnclim,nclim,2.435739,25.32186,2.520643,0.336468,0.284258,0.374844
191,235,5.75,-62.25,pftnclim,nclim,2.4379,25.281965,2.523426,0.336414,0.283715,0.375385
191,236,5.75,-61.75,pftnclim,nclim,2.439775,25.257538,2.525818,0.336363,0.283368,0.375765
191,237,5.75,-61.25,pftnclim,nclim,2.436662,25.293839,2.521878,0.336448,0.283893,0.375174
191,238,5.75,-60.75,pftnclim,nclim,2.43629,25.300892,2.521396,0.336457,0.283989,0.375078
191,239,5.75,-60.25,pftnclim,nclim,2.4367,25.292883,2.521922,0.336447,0.283881,0.375184
191,240,5.75,-59.75,pftnclim,nclim,2.438176,25.274086,2.52379,0.336406,0.283613,0.375478
191,241,5.75,-59.25,pftnclim,nclim,2.458127,24.725502,2.557417,0.337093,0.275179,0.383432
191,242,5.75,-58.75,pftnclim,nclim,2.462431,24.746098,2.562606,0.337113,0.275203,0.383672
191,243,5.75,-58.25,pftnclim,nclim,2.463249,24.768356,2.56344,0.33709,0.27545,0.383536
191,244,5.75,-57.75,pftnclim,nclim,2.460547,24.831295,2.559562,0.337024,0.276397,0.382652
191,245,5.75,-57.25,pftnclim,nclim,2.460536,24.817251,2.559768,0.337024,0.276219,0.382797
191,246,5.75,-56.75,pftnclim,nclim,2.45835,24.885056,2.556323,0.336964,0.277207,0.381899
191,247,5.75,-56.25,pftnclim,nclim,2.460557,24.83521,2.559472,0.337029,0.276445,0.382609
191,248,5.75,-55.75,pftnclim,nclim,2.462887,24.738056,2.563123,0.337109,0.275093,0.383776
191,249,5.75,-55.25,pftnclim,nclim,2.463429,24.753262,2.563657,0.337094,0.275263,0.38368
191,250,5.75,-54.75,pftnclim,nclim,2.46103,24.830946,2.559979,0.337021,0.276383,0.382678
191,251,5.75,-54.25,pftnclim,nclim,2.462519,24.740284,2.562701,0.337118,0.275129,0.383729
191,252,5.75,-53.75,pftnclim,nclim,2.462092,24.739307,2.562224,0.337127,0.275129,0.383705
191,253,5.75,-53.25,pftnclim,nclim,2.461479,24.729156,2.56157,0.337141,0.275024,0.383748
