ny,nx,lat,lon,approach,clima,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
189,211,4.75,-74.25,pftnclim,nclim,3080451800,4.591081,3.071346,1.519734,84.613266,4.092386,0.320676,14.691697,1.231182,1.426887,12.033629,2.454175,24.810621,2.552471,0.337172,0.276317,0.382353
189,212,4.75,-73.75,pftnclim,nclim,3080451800,4.659567,3.112556,1.547011,84.449554,4.150231,0.321851,14.86681,1.251171,1.450148,12.165491,2.454182,24.806183,2.552458,0.337172,0.276266,0.382388
189,213,4.75,-73.25,pftnclim,nclim,3080451800,4.732071,3.157067,1.575004,82.55918,4.203981,0.322814,15.050279,1.273659,1.476257,12.300362,2.454135,24.80054,2.552379,0.337174,0.276203,0.382428
189,214,4.75,-72.75,pftnclim,nclim,3080451800,4.814789,3.209585,1.605204,80.991394,4.268344,0.323628,15.249566,1.299587,1.501424,12.448556,2.45208,24.84838,2.549016,0.337114,0.276957,0.381698
189,215,4.75,-72.25,pftnclim,nclim,3080451800,4.842072,3.22521,1.616862,80.152885,4.285001,0.324356,15.337996,1.309147,1.512582,12.516268,2.4521,24.846436,2.54903,0.337114,0.276934,0.381715
189,216,4.75,-71.75,pftnclim,nclim,3080451800,4.856768,3.236158,1.62061,79.13871,4.30119,0.324019,15.341445,1.313219,1.517254,12.510972,2.452051,24.843252,2.54897,0.337115,0.276898,0.381737
189,217,4.75,-71.25,pftnclim,nclim,3080451800,4.88451,3.250404,1.634106,78.838615,4.31232,0.324611,15.459926,1.325223,1.531215,12.603488,2.45208,24.841349,2.548994,0.337115,0.276875,0.381754
189,218,4.75,-70.75,pftnclim,nclim,3080451800,4.911308,3.262017,1.649291,78.02435,4.313144,0.325447,15.604991,1.338659,1.54691,12.719421,2.452153,24.839684,2.549069,0.337114,0.276854,0.381773
189,219,4.75,-70.25,pftnclim,nclim,3080451800,4.919334,3.265491,1.653843,77.314674,4.311584,0.32578,15.645412,1.342356,1.551281,12.751776,2.452188,24.83908,2.549108,0.337114,0.276846,0.381781
189,220,4.75,-69.75,pftnclim,nclim,3080451800,4.916374,3.262545,1.653829,76.993004,4.300683,0.325487,15.657125,1.343931,1.553072,12.760123,2.452183,24.838266,2.549103,0.337114,0.276836,0.381787
189,221,4.75,-69.25,pftnclim,nclim,3080451800,4.914481,3.264865,1.649616,76.08155,4.312435,0.325063,15.596366,1.340182,1.548712,12.707472,2.452136,24.837234,2.549052,0.337115,0.276825,0.381793
189,222,4.75,-68.75,pftnclim,nclim,3080451800,4.908772,3.264651,1.644121,75.107185,4.319548,0.324567,15.524412,1.334192,1.541831,12.648389,2.452124,24.83714,2.549041,0.337115,0.276824,0.381793
189,223,4.75,-68.25,pftnclim,nclim,3080451800,4.937137,3.264803,1.672333,74.090836,4.317608,0.328316,16.001535,1.345981,1.519282,13.136274,2.434396,25.35708,2.518831,0.336499,0.284724,0.374408
189,224,4.75,-67.75,pftnclim,nclim,3080451800,4.938573,3.269053,1.66952,73.77674,4.331001,0.327922,15.9542,1.342682,1.515538,13.095981,2.434342,25.357006,2.518772,0.3365,0.284725,0.374405
189,225,4.75,-67.25,pftnclim,nclim,3080451800,4.929517,3.26603,1.663487,73.84348,4.33731,0.327541,15.889828,1.33705,1.509608,13.043169,2.434422,25.35516,2.518886,0.336498,0.2847,0.37443
189,226,4.75,-66.75,pftnclim,nclim,3080451800,4.923253,3.264583,1.65867,74.07032,4.348418,0.327394,15.834993,1.332058,1.50445,12.998485,2.434524,25.35332,2.519025,0.336495,0.284674,0.374456
189,227,4.75,-66.25,pftnclim,nclim,3080451800,4.914164,3.266124,1.648041,74.56248,4.372076,0.325794,15.693534,1.321508,1.492219,12.879807,2.434303,25.354507,2.518771,0.3365,0.284695,0.374428
189,228,4.75,-65.75,pftnclim,nclim,3080451800,4.922152,3.273125,1.649027,74.74735,4.385971,0.32535,15.685807,1.322965,1.493481,12.869363,2.43414,25.354631,2.518574,0.336504,0.284701,0.374413
189,229,4.75,-65.25,pftnclim,nclim,3080451800,4.91414,3.270045,1.644096,75.23875,4.385429,0.325041,15.629412,1.318363,1.487947,12.823101,2.434004,25.356426,2.518411,0.336507,0.284726,0.374387
189,230,4.75,-64.75,pftnclim,nclim,3080451800,4.915807,3.271451,1.644356,75.23096,4.38776,0.325129,15.627342,1.318455,1.488175,12.820711,2.434033,25.355606,2.518448,0.336507,0.284716,0.374396
189,231,4.75,-64.25,pftnclim,nclim,3080451800,4.887995,3.254444,1.633551,76.609795,4.377574,0.325076,15.541046,1.308973,1.478382,12.753692,2.434316,25.3526,2.518815,0.3365,0.28467,0.374449
189,232,4.75,-63.75,pftnclim,nclim,3080451800,4.866024,3.239618,1.626406,77.2127,4.374617,0.325637,15.481702,1.302034,1.471769,12.707899,2.434677,25.348072,2.519275,0.336491,0.284604,0.374521
189,233,4.75,-63.25,pftnclim,nclim,3080451800,4.860217,3.234161,1.626057,77.1859,4.360316,0.32573,15.501386,1.302822,1.472592,12.725971,2.434698,25.348637,2.5193,0.336491,0.28461,0.374519
189,234,4.75,-62.75,pftnclim,nclim,3080451800,4.797757,3.212924,1.584833,79.208496,4.332049,0.32134,14.92468,1.28037,1.481069,12.16324,2.45225,24.832363,2.54927,0.337113,0.276759,0.381854
189,235,4.75,-62.25,pftnclim,nclim,3080451800,4.794002,3.210622,1.58338,79.986664,4.325784,0.320802,14.917935,1.280892,1.481183,12.155862,2.45215,24.83326,2.549145,0.337115,0.276773,0.381837
189,236,4.75,-61.75,pftnclim,nclim,3080451800,4.848642,3.228192,1.62045,79.855064,4.343378,0.324308,15.457651,1.301929,1.469666,12.686057,2.434116,25.35491,2.51858,0.336506,0.284702,0.374414
189,237,4.75,-61.25,pftnclim,nclim,3080451800,4.904078,3.266498,1.637581,79.380875,4.412206,0.324223,15.560356,1.315684,1.485517,12.759155,2.434115,25.349731,2.518578,0.336507,0.284641,0.374457
189,238,4.75,-60.75,pftnclim,nclim,3080451800,4.965863,3.311375,1.654488,80.047295,4.523604,0.324377,15.641806,1.327393,1.500843,12.81357,2.434591,25.336397,2.519182,0.336496,0.284468,0.374614
189,239,4.75,-60.25,pftnclim,nclim,3080451800,4.963473,3.314507,1.648966,84.39186,4.633698,0.324947,15.531905,1.316187,1.493126,12.722591,2.435907,25.315586,2.520847,0.336462,0.284181,0.37491
189,240,4.75,-59.75,pftnclim,nclim,3080451800,4.805947,3.236048,1.569899,92.234314,4.757024,0.318012,14.666015,1.243961,1.454503,11.967549,2.45515,24.778885,2.552969,0.337046,0.27603,0.382577
189,241,4.75,-59.25,pftnclim,nclim,3080451800,4.451666,3.07204,1.477526,86.822365,4.754877,0.300061,14.26115,1.15137,1.354438,11.755344,2.458567,24.775356,2.557784,0.337073,0.275764,0.38303
189,242,4.75,-58.75,pftnclim,nclim,3080451800,4.097274,3.018029,1.424705,84.19065,4.774021,0.289233,13.930253,1.117475,1.319808,11.49297,2.461965,24.743956,2.562129,0.337121,0.275189,0.38366
189,243,4.75,-58.25,pftnclim,nclim,3080451800,3.974254,2.969182,1.403861,83.52108,4.76732,0.288415,13.583018,1.090288,1.288441,11.20429,2.462076,24.741623,2.562259,0.337119,0.275158,0.383689
189,244,4.75,-57.75,pftnclim,nclim,3080451800,3.864291,2.925226,1.376217,82.66761,4.76182,0.286796,13.326836,1.066531,1.261204,10.999102,2.462275,24.742958,2.562488,0.337115,0.275168,0.383694
189,245,4.75,-57.25,pftnclim,nclim,3080451800,3.826562,2.9051,1.359627,80.49204,4.729615,0.285577,13.322962,1.059262,1.253391,11.010307,2.46248,24.747604,2.562736,0.33711,0.275216,0.383673
189,246,4.75,-56.75,pftnclim,nclim,3080451800,3.699788,2.823381,1.336965,79.36002,4.689596,0.284529,13.13322,1.027422,1.20975,10.896047,2.460212,24.827295,2.559232,0.337034,0.276354,0.382667
189,247,4.75,-56.25,pftnclim,nclim,3080451800,3.781738,2.81178,1.326718,79.849594,4.658751,0.284018,13.132957,1.023798,1.205868,10.903291,2.460074,24.825457,2.559187,0.337038,0.276329,0.382687
189,248,4.75,-55.75,pftnclim,nclim,3080451800,3.975844,2.836317,1.350762,79.32383,4.609224,0.290451,13.340059,1.046211,1.233784,11.060064,2.459944,24.804552,2.559221,0.337041,0.276076,0.382876
189,249,4.75,-55.25,pftnclim,nclim,3080451800,3.436068,2.70859,1.289457,78.77872,4.554425,0.280078,12.800175,0.99035,1.166364,10.643462,2.460665,24.843765,2.559641,0.337023,0.276542,0.382551
189,250,4.75,-54.75,pftnclim,nclim,3080451800,3.161308,2.616769,1.227735,78.63833,4.479506,0.270871,12.027803,0.949447,1.125004,9.953353,2.463823,24.762913,2.563946,0.337084,0.275376,0.383608
189,251,4.75,-54.25,pftnclim,nclim,3080451800,3.153267,2.581683,1.234445,78.98221,4.410797,0.275134,12.090983,0.941363,1.108848,10.040773,2.461028,24.841328,2.55991,0.337018,0.27651,0.382581
189,252,4.75,-53.75,pftnclim,nclim,3080451800,3.637667,2.731282,1.315741,78.84649,4.331729,0.289255,12.720579,1.026139,1.212269,10.482172,2.461984,24.735558,2.562153,0.337128,0.275085,0.383735
189,253,4.75,-53.25,pftnclim,nclim,3080451800,3.801935,2.780719,1.369544,78.86036,4.285724,0.299042,12.933002,1.068764,1.259366,10.604873,2.460785,24.713173,2.560858,0.337159,0.27485,0.383839
189,254,4.75,-52.75,pftnclim,nclim,3080451800,4.253408,2.88914,1.430006,79.85139,4.238723,0.308889,13.531998,1.134584,1.32673,11.070684,2.4568,24.763342,2.55555,0.337124,0.27568,0.382967
189,255,4.75,-52.25,pftnclim,nclim,3080451800,4.418671,2.956005,1.466666,79.96942,4.235037,0.315443,13.87497,1.172612,1.371517,11.33084,2.456217,24.744015,2.55511,0.337137,0.275455,0.383112
189,256,4.75,-51.75,pftnclim,nclim,3080451800,3.802791,2.779758,1.368855,80.94105,4.241311,0.300013,12.968509,1.074874,1.26486,10.628776,2.460334,24.715878,2.560342,0.337168,0.274895,0.38378
189,257,4.75,-51.25,pftnclim,nclim,3080451800,3.412107,2.64922,1.307549,81.6959,4.256127,0.288537,12.230533,1.005451,1.186859,10.038222,2.46197,24.722054,2.56197,0.337134,0.274935,0.383826
189,258,4.75,-50.75,pftnclim,nclim,3080451800,3.224133,2.599387,1.301734,83.02406,4.31874,0.28761,11.80073,0.984331,1.15306,9.66334,2.457742,24.826012,2.555117,0.336997,0.276556,0.382282
189,259,4.75,-50.25,pftnclim,nclim,3080451800,3.122941,2.555093,1.2778,84.605415,4.432571,0.281643,11.748038,0.949609,1.088968,9.709461,2.443159,25.343239,2.528396,0.336274,0.284367,0.37514
189,260,4.75,-49.75,pftnclim,nclim,3080451800,3.029384,2.54727,1.231714,87.51626,4.523422,0.275298,11.114255,0.920393,1.079617,9.114244,2.458348,24.832533,2.555752,0.336982,0.27662,0.382266
189,261,4.75,-49.25,pftnclim,nclim,3080451800,2.976255,2.535415,1.223711,89.74442,4.632883,0.273326,10.988473,0.912467,1.068323,9.007682,2.457013,24.876602,2.553251,0.336907,0.277306,0.38163
189,262,4.75,-48.75,pftnclim,nclim,3080451800,2.92916,2.523867,1.222416,90.17626,4.761394,0.27112,10.942595,0.907586,1.063917,8.971093,2.457623,24.873611,2.553902,0.336893,0.277257,0.381696
189,263,4.75,-48.25,pftnclim,nclim,3080451800,2.669388,2.391764,1.184715,89.98168,4.843064,0.261462,10.680986,0.866126,0.998324,8.816534,2.447079,25.323498,2.532465,0.336179,0.284059,0.375554
189,264,4.75,-47.75,pftnclim,nclim,3080451800,2.665776,2.394296,1.195618,90.684296,4.916532,0.26138,10.484457,0.872997,1.007186,8.604273,2.447111,25.2922,2.53244,0.336187,0.283692,0.375812
189,265,4.75,-47.25,pftnclim,nclim,3080451800,2.678902,2.412639,1.200541,90.89249,4.97663,0.260684,10.434606,0.875133,1.009465,8.550008,2.446812,25.287516,2.532063,0.336195,0.283647,0.375823
189,266,4.75,-46.75,pftnclim,nclim,3080451800,2.715004,2.426885,1.20188,91.28701,4.991508,0.262209,10.467205,0.875764,1.010493,8.580948,2.446589,25.285473,2.53196,0.336201,0.283619,0.375843
189,267,4.75,-46.25,pftnclim,nclim,3080451800,2.919644,2.536209,1.272239,89.45922,4.965789,0.272561,11.136103,0.934885,1.077299,9.123919,2.44555,25.283276,2.530916,0.336228,0.28361,0.375801
190,202,5.25,-78.75,pftnclim,nclim,3078101000,0.992155,1.182796,0.52608,76.76991,5.718524,0.178921,9.234776,0.470477,0.629331,8.134968,2.69269,23.364017,2.827462,0.329403,0.254237,0.412583
190,203,5.25,-78.25,pftnclim,nclim,3078101000,5.008175,3.374769,1.825286,74.51093,5.283867,0.313334,17.216951,1.519472,1.800081,13.897399,2.459092,24.695162,2.556299,0.336767,0.275149,0.383363
190,204,5.25,-77.75,pftnclim,nclim,3078101000,4.634676,3.108976,1.744981,66.94613,4.849922,0.318811,16.620737,1.41934,1.699284,13.502114,2.45788,24.720686,2.554576,0.336527,0.275681,0.382921
190,205,5.25,-77.25,pftnclim,nclim,3078101000,5.435269,3.531011,1.904258,72.614296,4.678225,0.342184,17.788973,1.530567,1.734527,14.523878,2.436647,25.310024,2.521306,0.336445,0.284122,0.374962
190,206,5.25,-76.75,pftnclim,nclim,3078101000,5.15813,3.417904,1.740227,78.49652,4.630413,0.328087,16.390707,1.398933,1.58049,13.411283,2.434564,25.336945,2.519017,0.336497,0.284484,0.374589
190,207,5.25,-76.25,pftnclim,nclim,3078101000,4.934377,3.284465,1.649912,80.17428,4.441652,0.324832,15.662466,1.326629,1.497668,12.838169,2.434183,25.348267,2.518639,0.336506,0.284623,0.374473
190,208,5.25,-75.75,pftnclim,nclim,3078101000,4.748082,3.182375,1.565707,81.53266,4.293686,0.320675,14.773948,1.267202,1.460969,12.045777,2.450576,24.885084,2.54639,0.33705,0.277553,0.381121
190,209,5.25,-75.25,pftnclim,nclim,3078101000,4.645191,3.116248,1.528942,84.15488,4.209379,0.320056,14.520582,1.235953,1.428285,11.856343,2.452281,24.84357,2.549333,0.337112,0.276888,0.381767
190,210,5.25,-74.75,pftnclim,nclim,3078101000,4.582796,3.072132,1.510664,85.6305,4.128227,0.319805,14.465469,1.219696,1.413547,11.832224,2.454104,24.80328,2.552395,0.337175,0.276232,0.38241
190,211,5.25,-74.25,pftnclim,nclim,3078101000,4.616753,3.092004,1.524749,85.29736,4.144136,0.320589,14.604567,1.230948,1.426572,11.947048,2.454105,24.804836,2.55238,0.337174,0.276252,0.382395
190,212,5.25,-73.75,pftnclim,nclim,3078101000,4.683349,3.129738,1.55361,84.30078,4.183222,0.321873,14.857712,1.255276,1.454883,12.147552,2.454131,24.802122,2.552391,0.337174,0.27622,0.382417
190,213,5.25,-73.25,pftnclim,nclim,3078101000,4.750552,3.172319,1.578233,83.24302,4.241444,0.322422,15.003491,1.275445,1.478235,12.249811,2.454047,24.795898,2.552272,0.337177,0.276151,0.38246
190,214,5.25,-72.75,pftnclim,nclim,3078101000,4.832198,3.223658,1.60854,81.35789,4.303513,0.32363,15.234041,1.30274,1.505036,12.426268,2.452015,24.844767,2.548937,0.337116,0.276916,0.381723
190,215,5.25,-72.25,pftnclim,nclim,3078101000,4.854529,3.236295,1.618234,80.60734,4.31586,0.324023,15.307006,1.309696,1.51318,12.484129,2.452047,24.844162,2.548965,0.337115,0.276909,0.381729
190,216,5.25,-71.75,pftnclim,nclim,3078101000,4.885427,3.253066,1.632361,79.74685,4.331725,0.324704,15.425159,1.32304,1.528756,12.573364,2.452081,24.840418,2.548999,0.337115,0.276864,0.381763
190,217,5.25,-71.25,pftnclim,nclim,3078101000,4.908837,3.26511,1.643727,78.68634,4.333725,0.325017,15.518548,1.33344,1.540852,12.644255,2.452104,24.837984,2.549016,0.337115,0.276835,0.381784
190,218,5.25,-70.75,pftnclim,nclim,3078101000,4.968978,3.280549,1.688428,77.42098,4.344547,0.329827,16.152555,1.359076,1.534368,13.25911,2.434527,25.355753,2.518971,0.336496,0.284706,0.374428
190,219,5.25,-70.25,pftnclim,nclim,3078101000,4.984035,3.288925,1.695111,77.08843,4.35414,0.33001,16.207748,1.364546,1.540672,13.302532,2.43457,25.354643,2.519017,0.336495,0.284692,0.37444
190,220,5.25,-69.75,pftnclim,nclim,3078101000,4.98503,3.288039,1.696991,75.825775,4.342506,0.330349,16.232586,1.3667,1.543147,13.32274,2.434596,25.354242,2.519046,0.336494,0.284687,0.374446
190,221,5.25,-69.25,pftnclim,nclim,3078101000,4.932749,3.275908,1.65684,75.77983,4.33057,0.325695,15.644716,1.345613,1.555246,12.743856,2.452181,24.835388,2.549102,0.337115,0.276802,0.381811
190,222,5.25,-68.75,pftnclim,nclim,3078101000,4.964142,3.281678,1.682464,74.91146,4.350022,0.328577,16.083061,1.355524,1.530513,13.197024,2.434493,25.35259,2.518953,0.336498,0.284668,0.374455
190,223,5.25,-68.25,pftnclim,nclim,3078101000,4.949051,3.274841,1.67421,74.273506,4.34942,0.328464,16.003832,1.348109,1.522512,13.13321,2.434576,25.351345,2.519071,0.336496,0.28465,0.374475
190,224,5.25,-67.75,pftnclim,nclim,3078101000,4.889569,3.258408,1.631161,74.49851,4.3383,0.324056,15.391985,1.322966,1.52607,12.542949,2.450547,24.882359,2.546314,0.33705,0.277525,0.381136
190,225,5.25,-67.25,pftnclim,nclim,3078101000,4.934363,3.270121,1.664242,73.92988,4.354776,0.327779,15.89104,1.337531,1.510827,13.042681,2.434593,25.35156,2.519107,0.336494,0.284651,0.374476
190,226,5.25,-66.75,pftnclim,nclim,3078101000,4.921544,3.268667,1.652877,74.78524,4.376063,0.326571,15.753756,1.327026,1.499016,12.927712,2.434496,25.350794,2.519012,0.336496,0.284644,0.374477
190,227,5.25,-66.25,pftnclim,nclim,3078101000,4.930943,3.274983,1.65596,73.9476,4.38774,0.326605,15.773656,1.328786,1.501158,12.943713,2.434533,25.350302,2.519055,0.336495,0.284637,0.374484
190,228,5.25,-65.75,pftnclim,nclim,3078101000,4.946367,3.288407,1.657961,74.73261,4.418511,0.326031,15.75666,1.329891,1.502145,12.924625,2.434376,25.349953,2.518866,0.336499,0.284638,0.374474
190,229,5.25,-65.25,pftnclim,nclim,3078101000,4.958131,3.29768,1.660451,75.56104,4.430504,0.325511,15.758314,1.332483,1.50427,12.92156,2.434086,25.352043,2.518506,0.336506,0.284672,0.37443
190,230,5.25,-64.75,pftnclim,nclim,3078101000,4.949795,3.292731,1.657063,74.72735,4.418655,0.325318,15.728068,1.329423,1.500772,12.897875,2.434071,25.352737,2.518489,0.336506,0.284681,0.374423
190,231,5.25,-64.25,pftnclim,nclim,3078101000,4.917007,3.27182,1.645187,76.04333,4.398603,0.325665,15.629399,1.319093,1.489892,12.820414,2.434307,25.350283,2.518798,0.336501,0.284643,0.374467
190,232,5.25,-63.75,pftnclim,nclim,3078101000,4.894789,3.257247,1.637542,76.70651,4.395871,0.326093,15.55472,1.312342,1.483677,12.758701,2.434696,25.343422,2.519299,0.336492,0.284548,0.374562
190,233,5.25,-63.25,pftnclim,nclim,3078101000,4.886298,3.250769,1.635528,76.81586,4.385001,0.326309,15.578592,1.310543,1.481659,12.78639,2.434789,25.34627,2.519406,0.336489,0.28458,0.374546
190,234,5.25,-62.75,pftnclim,nclim,3078101000,4.855307,3.230253,1.625055,77.957504,4.364868,0.326289,15.486648,1.302446,1.473013,12.711187,2.434923,25.343618,2.519588,0.336486,0.284543,0.374582
190,235,5.25,-62.25,pftnclim,nclim,3078101000,4.804982,3.198066,1.606915,78.732185,4.357387,0.32653,15.229717,1.286268,1.457121,12.48633,2.435411,25.327274,2.520243,0.336477,0.284331,0.37477
190,236,5.25,-61.75,pftnclim,nclim,3078101000,4.750749,3.164199,1.586549,78.92642,4.371255,0.326926,14.88717,1.265632,1.437385,12.184153,2.43614,25.303106,2.521217,0.336461,0.284019,0.375047
190,237,5.25,-61.25,pftnclim,nclim,3078101000,4.807069,3.201719,1.60535,78.58108,4.397185,0.326435,15.112124,1.283916,1.45588,12.372329,2.435601,25.314386,2.520515,0.336474,0.284171,0.3749
190,238,5.25,-60.75,pftnclim,nclim,3078101000,4.881883,3.254409,1.627475,79.52479,4.486047,0.325728,15.337392,1.302463,1.476723,12.558206,2.435627,25.315828,2.520524,0.336472,0.284189,0.374887
190,239,5.25,-60.25,pftnclim,nclim,3078101000,4.910945,3.277379,1.633565,84.28303,4.578107,0.325532,15.375196,1.305014,1.48109,12.589092,2.436042,25.310059,2.521039,0.336461,0.284109,0.374972
190,240,5.25,-59.75,pftnclim,nclim,3078101000,4.866824,3.252816,1.614008,92.00833,4.680803,0.324897,15.242961,1.282938,1.461481,12.498543,2.437724,25.293627,2.523146,0.336414,0.283864,0.375262
190,241,5.25,-59.25,pftnclim,nclim,3078101000,4.637932,3.128136,1.517852,91.80068,4.739071,0.311898,14.363798,1.185107,1.402764,11.775927,2.460768,24.670155,2.561407,0.337148,0.274318,0.384268
190,242,5.25,-58.75,pftnclim,nclim,3078101000,4.102748,2.967194,1.4176,90.67942,4.800869,0.292992,13.869061,1.094472,1.288291,11.486298,2.459533,24.81017,2.558665,0.337049,0.27616,0.382785
190,243,5.25,-58.25,pftnclim,nclim,3078101000,3.656991,2.834496,1.34753,90.688545,4.824894,0.283019,13.181774,1.025963,1.207776,10.948034,2.460375,24.839567,2.559342,0.337027,0.2765,0.382567
190,244,5.25,-57.75,pftnclim,nclim,3078101000,3.587921,2.799671,1.328083,88.55909,4.803385,0.280658,13.143096,1.012673,1.19289,10.937532,2.460684,24.848476,2.559694,0.337019,0.276596,0.382516
190,245,5.25,-57.25,pftnclim,nclim,3078101000,3.718187,2.822174,1.340038,83.171585,4.73368,0.285356,13.193481,1.025123,1.208278,10.96008,2.460389,24.82932,2.559507,0.337029,0.276369,0.382674
190,246,5.25,-56.75,pftnclim,nclim,3078101000,3.772067,2.832874,1.347521,79.159294,4.667345,0.288416,13.224215,1.034596,1.219211,10.970407,2.460153,24.81919,2.559285,0.337036,0.276252,0.382747
190,247,5.25,-56.25,pftnclim,nclim,3078101000,3.781429,2.796976,1.327475,79.34557,4.61827,0.285788,13.120673,1.020923,1.203368,10.896382,2.460155,24.82314,2.559331,0.337035,0.276296,0.382719
190,248,5.25,-55.75,pftnclim,nclim,3078101000,3.677634,2.757318,1.313653,79.480415,4.587331,0.284755,12.963832,1.011431,1.190984,10.761417,2.460006,24.82677,2.559095,0.33704,0.276346,0.382669
190,249,5.25,-55.25,pftnclim,nclim,3078101000,3.451979,2.699359,1.293679,78.46339,4.541483,0.281757,12.831399,0.993246,1.169578,10.668575,2.460628,24.843658,2.559603,0.337025,0.27654,0.38255
190,250,5.25,-54.75,pftnclim,nclim,3078101000,3.183156,2.60051,1.248292,78.675606,4.50092,0.27614,12.116962,0.947655,1.116972,10.052337,2.461162,24.833084,2.560072,0.337016,0.276409,0.382662
190,251,5.25,-54.25,pftnclim,nclim,3078101000,3.249732,2.61773,1.257319,78.72444,4.448824,0.278276,12.452932,0.962391,1.134225,10.356316,2.461129,24.843897,2.560103,0.337015,0.276533,0.382578
190,252,5.25,-53.75,pftnclim,nclim,3078101000,3.662727,2.763209,1.349852,78.07899,4.370824,0.292105,13.078263,1.058878,1.249933,10.769453,2.461807,24.733797,2.561937,0.337134,0.275069,0.383734
190,253,5.25,-53.25,pftnclim,nclim,3078101000,3.766599,2.794316,1.383719,77.90495,4.334396,0.297873,13.24496,1.086126,1.280224,10.87861,2.461156,24.723057,2.561224,0.33715,0.274959,0.383777
190,254,5.25,-52.75,pftnclim,nclim,3078101000,4.038875,2.863975,1.414457,79.3219,4.328348,0.302242,13.576782,1.11981,1.318681,11.138292,2.460452,24.714115,2.560561,0.337163,0.274867,0.383815
190,255,5.25,-52.25,pftnclim,nclim,3078101000,4.263586,2.909031,1.447108,78.19207,4.310968,0.307267,14.00733,1.153455,1.358899,11.494976,2.460258,24.708443,2.560475,0.337166,0.274798,0.383864
190,256,5.25,-51.75,pftnclim,nclim,3078101000,3.655977,2.749853,1.364629,79.070366,4.320489,0.295226,12.989224,1.065433,1.256598,10.667193,2.461463,24.722614,2.561516,0.337144,0.274949,0.383798
190,257,5.25,-51.25,pftnclim,nclim,3078101000,3.388012,2.664225,1.340754,80.16256,4.375262,0.290306,12.293391,1.021198,1.199732,10.07246,2.45958,24.774448,2.558229,0.337067,0.275761,0.383027
190,258,5.25,-50.75,pftnclim,nclim,3078101000,3.186164,2.604324,1.3016,85.35846,4.473146,0.284302,11.941326,0.979931,1.153841,9.807553,2.460558,24.78237,2.55929,0.337044,0.275831,0.38303
190,259,5.25,-50.25,pftnclim,nclim,3078101000,3.131577,2.581857,1.252146,87.016045,4.575439,0.276368,11.645978,0.944419,1.119522,9.582038,2.463705,24.72483,2.563837,0.337098,0.274925,0.383924
190,260,5.25,-49.75,pftnclim,nclim,3078101000,2.991308,2.52892,1.223161,88.62008,4.637616,0.272881,11.09302,0.910637,1.073668,9.108715,2.461028,24.778393,2.559791,0.337035,0.275773,0.383095
190,261,5.25,-49.25,pftnclim,nclim,3078101000,2.968836,2.5343,1.238756,91.76318,4.763022,0.272789,11.305678,0.912753,1.049041,9.343884,2.444414,25.335823,2.529781,0.33624,0.284253,0.375291
190,262,5.25,-48.75,pftnclim,nclim,3078101000,2.85583,2.495269,1.216429,93.979675,4.844809,0.268109,11.067969,0.890926,1.025044,9.151999,2.44522,25.33667,2.53062,0.336219,0.284248,0.375335
190,263,5.25,-48.25,pftnclim,nclim,3078101000,2.624895,2.385481,1.16029,94.80064,4.947267,0.256714,10.53393,0.847035,0.977304,8.709592,2.447822,25.32582,2.533358,0.336158,0.284066,0.375597
190,264,5.25,-47.75,pftnclim,nclim,3078101000,2.695406,2.426917,1.198344,93.335205,5.018725,0.260213,10.663804,0.872037,1.006777,8.78499,2.447569,25.306072,2.533085,0.336168,0.283839,0.375746
190,265,5.25,-47.25,pftnclim,nclim,3078101000,2.752502,2.467827,1.235154,90.2411,5.103969,0.26301,10.882598,0.898501,1.03752,8.946576,2.447505,25.295738,2.532971,0.336174,0.28372,0.375823
190,266,5.25,-46.75,pftnclim,nclim,3078101000,2.652584,2.406142,1.204955,91.05273,5.127615,0.259055,10.660513,0.876547,1.014251,8.769714,2.449062,25.286856,2.53475,0.336136,0.283575,0.376017
190,267,5.25,-46.25,pftnclim,nclim,3078101000,2.365246,2.229391,1.094272,92.730774,5.108375,0.247845,9.610058,0.801716,0.94862,7.859721,2.462158,24.856203,2.55792,0.336706,0.277062,0.382013
191,205,5.75,-77.25,pftnclim,nclim,3075515400,0.518472,0.765837,0.278793,62.701557,5.328813,0.144396,6.018555,0.294541,0.378695,5.34532,3,20,3,0.35,0.2,0.45
191,206,5.75,-76.75,pftnclim,nclim,3075515400,0.902186,1.115006,0.469884,74.40368,5.081181,0.176545,8.15157,0.398039,0.519494,7.234037,2.71333,23.806927,2.842268,0.328086,0.259983,0.409051
191,207,5.75,-76.25,pftnclim,nclim,3075515400,5.200908,3.473014,1.727894,81.24818,4.847802,0.324807,16.078558,1.384206,1.568094,13.126257,2.435296,25.309011,2.520022,0.33648,0.284127,0.374901
191,208,5.75,-75.75,pftnclim,nclim,3075515400,5.018051,3.352742,1.665309,81.263275,4.61509,0.323661,15.641967,1.335926,1.51017,12.795871,2.434461,25.331158,2.51902,0.3365,0.284411,0.374646
191,209,5.75,-75.25,pftnclim,nclim,3075515400,4.848266,3.237689,1.610577,83.259605,4.41499,0.323583,15.299751,1.292682,1.459509,12.547559,2.43407,25.350368,2.518555,0.336508,0.284648,0.374452
