ny,nx,lat,lon,approach,clima,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
174,223,-2.75,-68.25,pftlowprec,lowprec,2.455997,24.863377,2.554645,0.337124,0.27688,0.382066
174,224,-2.75,-67.75,pftlowprec,lowprec,2.455899,24.864006,2.554545,0.337126,0.27689,0.382055
174,225,-2.75,-67.25,pftlowprec,lowprec,2.455749,24.860668,2.554381,0.33713,0.276854,0.382072
174,226,-2.75,-66.75,pftlowprec,lowprec,2.455448,24.834007,2.553993,0.337141,0.276551,0.382266
174,227,-2.75,-66.25,pftlowprec,lowprec,2.453183,24.858154,2.550384,0.337089,0.277033,0.381717
174,228,-2.75,-65.75,pftlowprec,lowprec,2.452116,25.009134,2.545798,0.336748,0.279292,0.379805
174,229,-2.75,-65.25,pftlowprec,lowprec,2.479365,25.221355,2.57146,0.335383,0.281876,0.379187
174,230,-2.75,-64.75,pftlowprec,lowprec,3,26.15371,3,0.319231,0.292306,0.388463
174,231,-2.75,-64.25,pftlowprec,lowprec,2.718562,23.907967,2.846216,0.327847,0.261232,0.408307
174,232,-2.75,-63.75,pftlowprec,lowprec,2.698703,23.443699,2.827136,0.328338,0.256099,0.41112
174,233,-2.75,-63.25,pftlowprec,lowprec,2.471687,25.27142,2.562,0.335585,0.2827,0.378087
174,234,-2.75,-62.75,pftlowprec,lowprec,2.472377,25.298973,2.562595,0.335568,0.283016,0.377885
174,235,-2.75,-62.25,pftlowprec,lowprec,2.474098,25.199091,2.564622,0.335557,0.28178,0.37887
174,236,-2.75,-61.75,pftlowprec,lowprec,2.472223,25.204308,2.562492,0.335602,0.28189,0.378682
174,237,-2.75,-61.25,pftlowprec,lowprec,2.68977,23.199932,2.818901,0.328804,0.253196,0.412804
174,239,-2.75,-60.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
174,240,-2.75,-59.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
174,242,-2.75,-58.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
174,243,-2.75,-58.25,pftlowprec,lowprec,2.709726,23.665064,2.835764,0.327855,0.258796,0.409529
174,244,-2.75,-57.75,pftlowprec,lowprec,2.709506,23.693604,2.836338,0.327849,0.259087,0.409381
174,245,-2.75,-57.25,pftlowprec,lowprec,2.733304,24.454697,2.866652,0.327727,0.26682,0.405453
174,246,-2.75,-56.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
174,250,-2.75,-54.75,pftlowprec,lowprec,3,26.102528,3,0.319487,0.291538,0.388975
174,251,-2.75,-54.25,pftlowprec,lowprec,2.698769,23.4969,2.830603,0.328759,0.25621,0.411275
174,252,-2.75,-53.75,pftlowprec,lowprec,2.703946,23.609127,2.835308,0.328621,0.25747,0.410576
174,253,-2.75,-53.25,pftlowprec,lowprec,2.701316,23.561459,2.833144,0.32869,0.256925,0.410883
174,254,-2.75,-52.75,pftlowprec,lowprec,2.466715,25.28975,2.556641,0.335661,0.283054,0.377577
174,255,-2.75,-52.25,pftlowprec,lowprec,2.454977,25.338503,2.542487,0.33597,0.283969,0.376169
174,256,-2.75,-51.75,pftlowprec,lowprec,2.458107,24.94754,2.554682,0.336872,0.278098,0.381145
174,257,-2.75,-51.25,pftlowprec,lowprec,2.463021,24.750235,2.562968,0.337105,0.275253,0.383644
174,258,-2.75,-50.75,pftlowprec,lowprec,2.462857,24.73886,2.562775,0.33711,0.275124,0.383726
175,209,-2.25,-75.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
175,210,-2.25,-74.75,pftlowprec,lowprec,2.455037,25.242767,2.543354,0.336002,0.282775,0.377089
175,211,-2.25,-74.25,pftlowprec,lowprec,2.446732,25.27071,2.53355,0.336226,0.283329,0.376177
175,212,-2.25,-73.75,pftlowprec,lowprec,2.448149,25.176573,2.537487,0.336457,0.281861,0.377469
175,213,-2.25,-73.25,pftlowprec,lowprec,2.448039,25.15511,2.538088,0.336531,0.281518,0.37776
175,214,-2.25,-72.75,pftlowprec,lowprec,2.44923,25.109848,2.540846,0.33665,0.280766,0.378465
175,215,-2.25,-72.25,pftlowprec,lowprec,2.449067,25.110186,2.540669,0.336653,0.280775,0.378451
175,216,-2.25,-71.75,pftlowprec,lowprec,2.44882,25.135027,2.539742,0.336578,0.281168,0.378112
175,217,-2.25,-71.25,pftlowprec,lowprec,2.446892,25.271736,2.533909,0.336209,0.283334,0.3762
175,218,-2.25,-70.75,pftlowprec,lowprec,2.454322,24.991367,2.548117,0.336564,0.279126,0.380054
175,219,-2.25,-70.25,pftlowprec,lowprec,2.453434,24.879269,2.550659,0.33708,0.277275,0.381558
175,220,-2.25,-69.75,pftlowprec,lowprec,2.455672,24.83567,2.554219,0.337136,0.276566,0.382266
175,221,-2.25,-69.25,pftlowprec,lowprec,2.455602,24.839773,2.554154,0.337137,0.276616,0.382228
175,222,-2.25,-68.75,pftlowprec,lowprec,2.455554,24.84414,2.554108,0.337137,0.276668,0.382189
175,223,-2.25,-68.25,pftlowprec,lowprec,2.455667,24.8559,2.554253,0.337132,0.276803,0.382101
175,224,-2.25,-67.75,pftlowprec,lowprec,2.455899,24.861336,2.554527,0.337126,0.276859,0.382075
175,225,-2.25,-67.25,pftlowprec,lowprec,2.455814,24.857933,2.554433,0.337129,0.276822,0.382097
175,226,-2.25,-66.75,pftlowprec,lowprec,2.45549,24.833267,2.554029,0.337141,0.276542,0.382274
175,227,-2.25,-66.25,pftlowprec,lowprec,2.453176,24.859123,2.550359,0.337089,0.277046,0.381706
175,228,-2.25,-65.75,pftlowprec,lowprec,2.451231,25.091703,2.542375,0.336522,0.280604,0.378644
175,229,-2.25,-65.25,pftlowprec,lowprec,2.717523,23.8848,2.844659,0.327756,0.261092,0.408331
175,230,-2.25,-64.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
175,231,-2.25,-64.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
175,232,-2.25,-63.75,pftlowprec,lowprec,3,26.154083,3,0.31923,0.292311,0.388459
175,233,-2.25,-63.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
175,234,-2.25,-62.75,pftlowprec,lowprec,2.713519,23.776766,2.840101,0.327784,0.259983,0.408901
175,235,-2.25,-62.25,pftlowprec,lowprec,2.476523,25.219662,2.567418,0.335487,0.281961,0.378886
175,236,-2.25,-61.75,pftlowprec,lowprec,2.476658,25.19041,2.567594,0.335491,0.281609,0.379146
175,237,-2.25,-61.25,pftlowprec,lowprec,2.699955,23.421219,2.826363,0.328171,0.256041,0.411065
175,238,-2.25,-60.75,pftlowprec,lowprec,3,26.12267,3,0.319387,0.29184,0.388773
175,239,-2.25,-60.25,pftlowprec,lowprec,2.705459,23.508524,2.83072,0.328055,0.25703,0.410513
175,240,-2.25,-59.75,pftlowprec,lowprec,2.704666,23.488152,2.829791,0.328051,0.256831,0.41061
175,241,-2.25,-59.25,pftlowprec,lowprec,2.707512,23.556103,2.832707,0.32801,0.257551,0.410229
175,242,-2.25,-58.75,pftlowprec,lowprec,2.705901,23.524025,2.831129,0.328016,0.257225,0.410395
175,243,-2.25,-58.25,pftlowprec,lowprec,2.702904,23.484776,2.828824,0.32805,0.256797,0.410627
175,244,-2.25,-57.75,pftlowprec,lowprec,2.711837,23.737617,2.838192,0.327767,0.25961,0.409078
175,245,-2.25,-57.25,pftlowprec,lowprec,3,26.201056,3,0.318995,0.293016,0.387989
175,246,-2.25,-56.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
175,251,-2.25,-54.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
175,252,-2.25,-53.75,pftlowprec,lowprec,2.697015,23.44939,2.827888,0.328629,0.255865,0.411382
175,253,-2.25,-53.25,pftlowprec,lowprec,2.693874,23.384256,2.824656,0.328622,0.25522,0.411701
175,254,-2.25,-52.75,pftlowprec,lowprec,2.468115,25.274977,2.558346,0.335627,0.282838,0.377823
175,255,-2.25,-52.25,pftlowprec,lowprec,2.454049,25.193949,2.545149,0.336425,0.281771,0.377942
175,256,-2.25,-51.75,pftlowprec,lowprec,2.458787,24.894735,2.556351,0.33696,0.277335,0.381792
175,257,-2.25,-51.25,pftlowprec,lowprec,2.462868,24.753014,2.562825,0.337108,0.275287,0.383613
175,258,-2.25,-50.75,pftlowprec,lowprec,2.46291,24.74366,2.562869,0.337109,0.275176,0.383694
175,259,-2.25,-50.25,pftlowprec,lowprec,2.463309,24.732494,2.563304,0.337104,0.275033,0.383817
176,208,-1.75,-75.75,pftlowprec,lowprec,2.467004,25.149055,2.557159,0.335711,0.281355,0.378816
176,209,-1.75,-75.25,pftlowprec,lowprec,2.457006,24.77753,2.555819,0.337118,0.275838,0.382869
176,210,-1.75,-74.75,pftlowprec,lowprec,2.450292,25.035236,2.543654,0.336792,0.27965,0.379438
176,211,-1.75,-74.25,pftlowprec,lowprec,2.446739,25.196487,2.535925,0.336491,0.282128,0.3772
176,212,-1.75,-73.75,pftlowprec,lowprec,2.446209,25.219728,2.534672,0.336436,0.282502,0.376857
176,213,-1.75,-73.25,pftlowprec,lowprec,2.446967,25.19389,2.536135,0.336485,0.282095,0.377233
176,214,-1.75,-72.75,pftlowprec,lowprec,2.447595,25.171173,2.537505,0.336538,0.281725,0.377581
176,215,-1.75,-72.25,pftlowprec,lowprec,2.448509,25.138199,2.53932,0.336588,0.281216,0.378053
176,216,-1.75,-71.75,pftlowprec,lowprec,2.45484,24.936413,2.550112,0.336743,0.27825,0.380803
176,217,-1.75,-71.25,pftlowprec,lowprec,2.447447,25.228598,2.535664,0.336323,0.282655,0.376795
176,218,-1.75,-70.75,pftlowprec,lowprec,2.447075,25.266487,2.534152,0.336205,0.283265,0.376263
176,219,-1.75,-70.25,pftlowprec,lowprec,2.453397,24.878479,2.550626,0.337082,0.277266,0.381564
176,220,-1.75,-69.75,pftlowprec,lowprec,2.455673,24.833118,2.554201,0.337137,0.276537,0.382285
176,221,-1.75,-69.25,pftlowprec,lowprec,2.45547,24.837553,2.554001,0.33714,0.276594,0.382236
176,222,-1.75,-68.75,pftlowprec,lowprec,2.455487,24.845581,2.55403,0.337138,0.276687,0.382171
176,223,-1.75,-68.25,pftlowprec,lowprec,2.455486,24.84798,2.554031,0.337137,0.276716,0.382151
176,224,-1.75,-67.75,pftlowprec,lowprec,2.455681,24.852945,2.554256,0.337132,0.276769,0.382125
176,225,-1.75,-67.25,pftlowprec,lowprec,2.455703,24.84803,2.55429,0.337133,0.276709,0.382169
176,226,-1.75,-66.75,pftlowprec,lowprec,2.453403,24.87925,2.550659,0.33708,0.277274,0.381561
176,227,-1.75,-66.25,pftlowprec,lowprec,2.453561,24.860569,2.550821,0.337079,0.277051,0.381727
176,228,-1.75,-65.75,pftlowprec,lowprec,2.449616,25.195858,2.538066,0.336271,0.282221,0.377226
176,229,-1.75,-65.25,pftlowprec,lowprec,2.714638,23.828709,2.842094,0.327811,0.260476,0.408668
176,230,-1.75,-64.75,pftlowprec,lowprec,2.711622,23.761423,2.839371,0.327905,0.259709,0.409098
176,231,-1.75,-64.25,pftlowprec,lowprec,2.721463,23.974998,2.848535,0.327686,0.262064,0.407811
176,232,-1.75,-63.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
176,233,-1.75,-63.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
176,234,-1.75,-62.75,pftlowprec,lowprec,3,26.200426,3,0.318998,0.293006,0.387996
176,235,-1.75,-62.25,pftlowprec,lowprec,2.71575,23.780975,2.840809,0.327682,0.260128,0.408777
176,236,-1.75,-61.75,pftlowprec,lowprec,2.697589,23.370804,2.824278,0.328243,0.255465,0.411389
176,237,-1.75,-61.25,pftlowprec,lowprec,2.707147,23.552967,2.832037,0.327928,0.257602,0.410163
176,238,-1.75,-60.75,pftlowprec,lowprec,2.703982,23.499432,2.829679,0.32804,0.256954,0.410543
176,239,-1.75,-60.25,pftlowprec,lowprec,2.478208,25.158506,2.569483,0.335457,0.281186,0.379548
176,240,-1.75,-59.75,pftlowprec,lowprec,2.482517,25.136108,2.57441,0.335349,0.280812,0.380069
176,241,-1.75,-59.25,pftlowprec,lowprec,2.701915,23.448181,2.827679,0.328103,0.256378,0.410863
176,242,-1.75,-58.75,pftlowprec,lowprec,2.701156,23.431768,2.826869,0.328099,0.256218,0.41094
176,243,-1.75,-58.25,pftlowprec,lowprec,2.698844,23.387945,2.825179,0.328212,0.255668,0.411272
176,244,-1.75,-57.75,pftlowprec,lowprec,2.711529,23.720846,2.837634,0.32777,0.259439,0.409165
176,245,-1.75,-57.25,pftlowprec,lowprec,2.720253,23.898495,2.846144,0.327711,0.261274,0.408218
176,246,-1.75,-56.75,pftlowprec,lowprec,3,26.126745,3,0.319366,0.291901,0.388733
176,247,-1.75,-56.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
176,253,-1.75,-53.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
176,254,-1.75,-52.75,pftlowprec,lowprec,2.472293,25.257854,2.563291,0.335516,0.282522,0.378309
176,255,-1.75,-52.25,pftlowprec,lowprec,2.457324,24.996155,2.552952,0.33679,0.278809,0.380534
176,256,-1.75,-51.75,pftlowprec,lowprec,2.460635,24.83164,2.559407,0.337033,0.276408,0.382626
176,257,-1.75,-51.25,pftlowprec,lowprec,2.460426,24.831188,2.559186,0.337038,0.276407,0.382616
176,258,-1.75,-50.75,pftlowprec,lowprec,2.460334,24.82382,2.559099,0.337042,0.276321,0.382673
176,259,-1.75,-50.25,pftlowprec,lowprec,2.463684,24.741957,2.563768,0.337095,0.275131,0.383772
177,206,-1.25,-76.75,pftlowprec,lowprec,2.478125,24.753517,2.570135,0.335215,0.276576,0.382935
177,207,-1.25,-76.25,pftlowprec,lowprec,2.43665,25.328947,2.521107,0.336444,0.284356,0.374778
177,208,-1.25,-75.75,pftlowprec,lowprec,2.45188,24.882437,2.54782,0.337021,0.277489,0.381237
177,209,-1.25,-75.25,pftlowprec,lowprec,2.454839,24.84523,2.552459,0.337055,0.276822,0.38198
177,210,-1.25,-74.75,pftlowprec,lowprec,2.452308,24.955849,2.547886,0.336916,0.278426,0.380571
177,211,-1.25,-74.25,pftlowprec,lowprec,2.448188,25.12621,2.539706,0.336674,0.280983,0.378254
177,212,-1.25,-73.75,pftlowprec,lowprec,2.445555,25.237305,2.533891,0.336448,0.282729,0.376654
177,213,-1.25,-73.25,pftlowprec,lowprec,2.446667,25.205921,2.535787,0.33649,0.282246,0.377108
177,214,-1.25,-72.75,pftlowprec,lowprec,2.446838,25.200848,2.53597,0.336484,0.282184,0.377161
177,215,-1.25,-72.25,pftlowprec,lowprec,2.451667,25.006329,2.545577,0.336749,0.279258,0.379829
177,216,-1.25,-71.75,pftlowprec,lowprec,2.453896,24.890642,2.550462,0.336968,0.277511,0.381369
177,217,-1.25,-71.25,pftlowprec,lowprec,2.452588,24.963488,2.547254,0.336798,0.278645,0.380365
177,218,-1.25,-70.75,pftlowprec,lowprec,2.454778,25.011198,2.547849,0.336456,0.279462,0.379787
177,219,-1.25,-70.25,pftlowprec,lowprec,2.45347,24.873873,2.550712,0.337081,0.277209,0.381608
177,220,-1.25,-69.75,pftlowprec,lowprec,2.455519,24.826666,2.554039,0.337142,0.276465,0.382329
177,221,-1.25,-69.25,pftlowprec,lowprec,2.455509,24.828901,2.554038,0.337142,0.27649,0.382311
177,222,-1.25,-68.75,pftlowprec,lowprec,2.455459,24.838194,2.553988,0.33714,0.276601,0.38223
177,223,-1.25,-68.25,pftlowprec,lowprec,2.455446,24.84184,2.553975,0.33714,0.276645,0.382198
177,224,-1.25,-67.75,pftlowprec,lowprec,2.455522,24.84089,2.554062,0.337138,0.276632,0.382212
177,225,-1.25,-67.25,pftlowprec,lowprec,2.455714,24.835289,2.554289,0.337135,0.27656,0.382275
177,226,-1.25,-66.75,pftlowprec,lowprec,2.452287,24.915049,2.548464,0.337004,0.277852,0.381019
177,227,-1.25,-66.25,pftlowprec,lowprec,2.452814,24.898897,2.548947,0.336994,0.277655,0.381179
177,228,-1.25,-65.75,pftlowprec,lowprec,2.43836,25.322231,2.523201,0.336395,0.284228,0.374982
177,229,-1.25,-65.25,pftlowprec,lowprec,2.461906,25.12015,2.550859,0.335858,0.281169,0.378605
177,230,-1.25,-64.75,pftlowprec,lowprec,2.723917,24.028013,2.850526,0.327573,0.262707,0.407433
177,231,-1.25,-64.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
177,232,-1.25,-63.75,pftlowprec,lowprec,3,26.199804,3,0.319001,0.292997,0.388002
177,233,-1.25,-63.25,pftlowprec,lowprec,3,26.181572,3,0.319092,0.292724,0.388184
177,234,-1.25,-62.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
177,235,-1.25,-62.25,pftlowprec,lowprec,2.736366,24.503418,2.868183,0.327483,0.267551,0.404966
177,236,-1.25,-61.75,pftlowprec,lowprec,2.70492,23.545425,2.830861,0.327953,0.257501,0.410226
177,237,-1.25,-61.25,pftlowprec,lowprec,2.698605,23.382364,2.824613,0.32815,0.255673,0.411238
177,238,-1.25,-60.75,pftlowprec,lowprec,2.473638,25.179396,2.564234,0.335572,0.281551,0.379018
177,239,-1.25,-60.25,pftlowprec,lowprec,2.465796,25.225237,2.555077,0.335762,0.282308,0.378001
177,240,-1.25,-59.75,pftlowprec,lowprec,2.467138,25.231129,2.556622,0.335723,0.282344,0.378055
177,241,-1.25,-59.25,pftlowprec,lowprec,2.472821,25.221003,2.563082,0.335581,0.28208,0.378575
177,242,-1.25,-58.75,pftlowprec,lowprec,2.697847,23.368938,2.824515,0.328274,0.255416,0.411429
177,243,-1.25,-58.25,pftlowprec,lowprec,2.696421,23.334442,2.823243,0.328334,0.25501,0.411662
177,244,-1.25,-57.75,pftlowprec,lowprec,2.703424,23.54345,2.830686,0.328078,0.257357,0.41036
177,245,-1.25,-57.25,pftlowprec,lowprec,2.70454,23.568157,2.831504,0.328006,0.257675,0.410165
177,246,-1.25,-56.75,pftlowprec,lowprec,2.716652,23.814598,2.842505,0.327763,0.260383,0.40869
177,247,-1.25,-56.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
177,248,-1.25,-55.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
177,250,-1.25,-54.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
177,251,-1.25,-54.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
177,254,-1.25,-52.75,pftlowprec,lowprec,2.47627,25.2095,2.568177,0.335406,0.281837,0.379062
177,255,-1.25,-52.25,pftlowprec,lowprec,2.456525,25.170729,2.548045,0.336365,0.281429,0.378337
177,256,-1.25,-51.75,pftlowprec,lowprec,2.459024,24.93151,2.555773,0.336855,0.27788,0.381357
177,257,-1.25,-51.25,pftlowprec,lowprec,2.459613,24.884195,2.557403,0.336948,0.277177,0.381961
177,258,-1.25,-50.75,pftlowprec,lowprec,2.459343,24.881786,2.557113,0.336955,0.277155,0.381962
177,259,-1.25,-50.25,pftlowprec,lowprec,2.459143,24.925468,2.55597,0.336853,0.277802,0.381425
178,206,-0.75,-76.75,pftlowprec,lowprec,2.453893,24.850212,2.551059,0.337076,0.276928,0.381822
178,207,-0.75,-76.25,pftlowprec,lowprec,2.435414,25.35619,2.51994,0.336472,0.284692,0.374487
178,208,-0.75,-75.75,pftlowprec,lowprec,2.453757,24.842075,2.551024,0.33708,0.276828,0.381895
178,209,-0.75,-75.25,pftlowprec,lowprec,2.454812,24.858095,2.552435,0.337053,0.276974,0.381871
178,210,-0.75,-74.75,pftlowprec,lowprec,2.452808,24.956312,2.548488,0.336897,0.27842,0.380608
178,211,-0.75,-74.25,pftlowprec,lowprec,2.451359,25.005466,2.545977,0.336838,0.279152,0.37994
178,212,-0.75,-73.75,pftlowprec,lowprec,2.451474,24.99601,2.546153,0.33684,0.279033,0.380035
178,213,-0.75,-73.25,pftlowprec,lowprec,2.451619,24.990204,2.546317,0.336839,0.278959,0.380096
178,214,-0.75,-72.75,pftlowprec,lowprec,2.455757,24.849358,2.553643,0.337032,0.276837,0.382035
178,215,-0.75,-72.25,pftlowprec,lowprec,2.454447,24.853176,2.551957,0.337062,0.27693,0.381875
178,216,-0.75,-71.75,pftlowprec,lowprec,2.45436,24.855104,2.551822,0.337063,0.276958,0.381848
178,217,-0.75,-71.25,pftlowprec,lowprec,2.453983,24.859827,2.551355,0.337072,0.277026,0.381774
178,218,-0.75,-70.75,pftlowprec,lowprec,2.453782,24.865408,2.551099,0.337076,0.277099,0.381708
178,219,-0.75,-70.25,pftlowprec,lowprec,2.453524,24.871307,2.550777,0.337081,0.277177,0.381635
178,220,-0.75,-69.75,pftlowprec,lowprec,2.453477,24.873865,2.550719,0.337081,0.277209,0.381609
178,221,-0.75,-69.25,pftlowprec,lowprec,2.453481,24.877066,2.550739,0.33708,0.277246,0.381584
178,222,-0.75,-68.75,pftlowprec,lowprec,2.455456,24.830185,2.553973,0.337142,0.276508,0.382295
178,223,-0.75,-68.25,pftlowprec,lowprec,2.455383,24.835482,2.553894,0.337142,0.276573,0.382245
178,224,-0.75,-67.75,pftlowprec,lowprec,2.455658,24.83097,2.554207,0.337137,0.276511,0.382305
178,225,-0.75,-67.25,pftlowprec,lowprec,2.449855,25.00383,2.543913,0.336866,0.279201,0.379788
178,226,-0.75,-66.75,pftlowprec,lowprec,2.465303,25.046125,2.55608,0.335568,0.280264,0.379596
178,227,-0.75,-66.25,pftlowprec,lowprec,2.462969,25.216213,2.552881,0.335799,0.28223,0.377984
178,228,-0.75,-65.75,pftlowprec,lowprec,2.483782,25.206476,2.576514,0.335259,0.281595,0.379649
178,229,-0.75,-65.25,pftlowprec,lowprec,2.705266,23.633266,2.83424,0.328155,0.258178,0.409989
178,230,-0.75,-64.75,pftlowprec,lowprec,3,26.168472,3,0.319158,0.292527,0.388315
178,231,-0.75,-64.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
178,232,-0.75,-63.75,pftlowprec,lowprec,3,26.196096,3,0.319019,0.292941,0.388039
178,233,-0.75,-63.25,pftlowprec,lowprec,3,26.202568,3,0.318987,0.293039,0.387974
178,234,-0.75,-62.75,pftlowprec,lowprec,3,26.213257,3,0.318934,0.293199,0.387867
178,235,-0.75,-62.25,pftlowprec,lowprec,2.714056,23.799538,2.840609,0.327718,0.260277,0.408721
178,236,-0.75,-61.75,pftlowprec,lowprec,2.699108,23.481697,2.827425,0.328166,0.256651,0.410757
178,237,-0.75,-61.25,pftlowprec,lowprec,2.469946,25.298008,2.559976,0.335629,0.283057,0.377726
178,238,-0.75,-60.75,pftlowprec,lowprec,2.463195,25.233265,2.552087,0.335828,0.28247,0.377731
178,239,-0.75,-60.25,pftlowprec,lowprec,2.462513,25.234407,2.55128,0.335844,0.282504,0.377664
178,240,-0.75,-59.75,pftlowprec,lowprec,2.464339,25.241806,2.553385,0.335793,0.282545,0.377745
178,241,-0.75,-59.25,pftlowprec,lowprec,2.466378,25.247892,2.555705,0.335738,0.282565,0.377849
178,242,-0.75,-58.75,pftlowprec,lowprec,2.475294,25.207556,2.566088,0.335518,0.281847,0.378902
178,243,-0.75,-58.25,pftlowprec,lowprec,2.711417,23.748478,2.839466,0.328009,0.259476,0.409267
178,244,-0.75,-57.75,pftlowprec,lowprec,2.706317,23.655424,2.834133,0.327918,0.258636,0.409641
178,245,-0.75,-57.25,pftlowprec,lowprec,2.704521,23.610312,2.832374,0.327971,0.258132,0.409919
178,246,-0.75,-56.75,pftlowprec,lowprec,2.708408,23.673674,2.835577,0.327906,0.25883,0.409538
178,247,-0.75,-56.25,pftlowprec,lowprec,2.735251,24.479282,2.867626,0.327604,0.267189,0.405207
178,248,-0.75,-55.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
178,249,-0.75,-55.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
178,250,-0.75,-54.75,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
178,251,-0.75,-54.25,pftlowprec,lowprec,3,20,3,0.35,0.2,0.45
178,252,-0.75,-53.75,pftlowprec,lowprec,2.711076,23.738544,2.841313,0.328462,0.258923,0.40977
178,253,-0.75,-53.25,pftlowprec,lowprec,2.69148,23.333126,2.822292,0.328645,0.254687,0.411979
178,254,-0.75,-52.75,pftlowprec,lowprec,2.470189,25.251451,2.560917,0.335562,0.282504,0.378202
178,255,-0.75,-52.25,pftlowprec,lowprec,2.464633,25.282887,2.554059,0.335717,0.28304,0.377447
178,256,-0.75,-51.75,pftlowprec,lowprec,2.457217,25.268364,2.546178,0.336052,0.282925,0.377123
178,257,-0.75,-51.25,pftlowprec,lowprec,2.456849,25.138079,2.549156,0.336444,0.280933,0.378761
178,258,-0.75,-50.75,pftlowprec,lowprec,2.457029,25.223078,2.547262,0.336202,0.282218,0.377708
178,259,-0.75,-50.25,pftlowprec,lowprec,2.45808,25.184088,2.549167,0.33625,0.28164,0.378233
179,206,-0.25,-76.75,pftlowprec,lowprec,2.452415,24.883068,2.548509,0.337005,0.277479,0.381283
179,207,-0.25,-76.25,pftlowprec,lowprec,2.45165,24.92273,2.546827,0.336922,0.278084,0.380752
179,208,-0.25,-75.75,pftlowprec,lowprec,2.447857,25.228716,2.535596,0.336192,0.282762,0.376714
179,209,-0.25,-75.25,pftlowprec,lowprec,2.447036,25.27893,2.534042,0.33621,0.283412,0.376149
179,210,-0.25,-74.75,pftlowprec,lowprec,2.444837,25.284317,2.531965,0.33626,0.283507,0.37599
179,211,-0.25,-74.25,pftlowprec,lowprec,2.454461,24.892046,2.552032,0.337058,0.277382,0.381559
179,212,-0.25,-73.75,pftlowprec,lowprec,2.456032,24.839268,2.554685,0.337132,0.276592,0.382273
179,213,-0.25,-73.25,pftlowprec,lowprec,2.456108,24.823185,2.554781,0.337132,0.276401,0.382414
179,214,-0.25,-72.75,pftlowprec,lowprec,2.456114,24.809216,2.554793,0.337134,0.276236,0.382533
179,215,-0.25,-72.25,pftlowprec,lowprec,2.453963,24.85971,2.551352,0.337073,0.277023,0.381776
179,216,-0.25,-71.75,pftlowprec,lowprec,2.453884,24.862076,2.551213,0.337075,0.277056,0.381744
179,217,-0.25,-71.25,pftlowprec,lowprec,2.45371,24.862364,2.551001,0.337078,0.277066,0.381726
179,218,-0.25,-70.75,pftlowprec,lowprec,2.453666,24.864977,2.550947,0.337079,0.277098,0.3817
179,219,-0.25,-70.25,pftlowprec,lowprec,2.453713,24.865822,2.551003,0.337077,0.277107,0.381697
179,220,-0.25,-69.75,pftlowprec,lowprec,2.453653,24.867939,2.550931,0.337078,0.277134,0.381674
179,221,-0.25,-69.25,pftlowprec,lowprec,2.453558,24.870512,2.550819,0.33708,0.277167,0.381644
179,222,-0.25,-68.75,pftlowprec,lowprec,2.455395,24.82338,2.553891,0.337144,0.27643,0.382346
179,223,-0.25,-68.25,pftlowprec,lowprec,2.455265,24.826263,2.553734,0.337145,0.276469,0.38231
179,224,-0.25,-67.75,pftlowprec,lowprec,2.453849,24.871216,2.551186,0.337071,0.277166,0.381665
179,225,-0.25,-67.25,pftlowprec,lowprec,2.469188,25.31096,2.559417,0.335629,0.28322,0.377595
179,226,-0.25,-66.75,pftlowprec,lowprec,2.70168,23.548664,2.830161,0.328121,0.257366,0.410377
179,227,-0.25,-66.25,pftlowprec,lowprec,3,25.74601,3,0.32127,0.28619,0.39254
179,228,-0.25,-65.75,pftlowprec,lowprec,3,25.749159,3,0.321254,0.286237,0.392508
179,230,-0.25,-64.75,pftlowprec,lowprec,2.73961,24.563679,2.869805,0.327182,0.268455,0.404363
179,231,-0.25,-64.25,pftlowprec,lowprec,2.711597,23.766804,2.839199,0.327846,0.259822,0.409012
