ny,nx,lat,lon,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
184,212,2.25,-73.75,1,3088685000.0,4.634324,2.970266,1.664059,73.76032,3.956198,0.349877,17.764317,1.29311,1.30334,15.167868,2.406818,28.078907,2.406818,32.965908,32.758724,33.634995
184,215,2.25,-72.25,1,3088685000.0,1.635108,1.460989,0.755132,70.496284,4.0967,0.249564,11.351171,0.609834,0.656432,10.084904,2.469951,28.106617,2.469951,32.650246,32.791054,33.927578
184,216,2.25,-71.75,1,3088685000.0,4.776137,3.062821,1.713316,70.04929,4.128752,0.350015,18.033669,1.334505,1.350651,15.348512,2.412334,28.036789,2.412334,32.938328,32.709587,33.69768
184,217,2.25,-71.25,1,3088685000.0,4.924076,3.146878,1.777197,68.68075,4.140172,0.35137,18.918657,1.376167,1.381639,16.160852,2.400367,28.097244,2.400367,32.99817,32.780117,33.587463
184,218,2.25,-70.75,1,3088685000.0,4.947146,3.159248,1.787898,68.22285,4.146292,0.351617,19.042933,1.384056,1.389008,16.269869,2.39977,28.100483,2.39977,33.001144,32.783897,33.58178
184,219,2.25,-70.25,1,3088685000.0,4.978543,3.173562,1.80498,68.048744,4.146984,0.352448,19.226759,1.397809,1.402357,16.426592,2.399388,28.10249,2.399388,33.00306,32.78624,33.578194
184,220,2.25,-69.75,1,3088685000.0,5.001649,3.191451,1.810198,67.52772,4.17031,0.35177,19.254194,1.401537,1.40553,16.447126,2.398901,28.103512,2.398901,33.005497,32.78743,33.574913
184,221,2.25,-69.25,1,3088685000.0,5.016942,3.19992,1.817021,67.38064,4.174508,0.351706,19.321877,1.406855,1.410577,16.504444,2.398691,28.104809,2.398691,33.006546,32.788944,33.57279
184,222,2.25,-68.75,1,3088685000.0,5.021666,3.202709,1.818957,67.44524,4.176718,0.351911,19.338514,1.407269,1.410869,16.520376,2.398635,28.10662,2.398635,33.00683,32.791058,33.570988
184,223,2.25,-68.25,1,3088685000.0,5.008895,3.196426,1.812469,67.34647,4.18283,0.352082,19.25985,1.400555,1.404945,16.454348,2.399254,28.103619,2.399254,33.00373,32.787556,33.576584
184,224,2.25,-67.75,1,3088685000.0,1.835865,1.544328,0.800564,68.88467,4.18006,0.258159,11.64903,0.627232,0.673512,10.348287,2.469971,28.141233,2.469971,32.650143,32.83144,33.898827
184,225,2.25,-67.25,1,3088685000.0,1.503763,1.559046,0.690868,62.678333,4.26133,0.199856,10.127115,0.604808,0.724183,8.798124,2.902005,27.060144,2.902005,30.489977,31.57017,36.959904
184,226,2.25,-66.75,1,3088685000.0,0.820977,0.976401,0.423455,62.411427,4.271766,0.1798,8.522613,0.374431,0.447153,7.701029,2.91904,27.571209,2.91904,30.404799,32.166412,36.619198
184,228,2.25,-65.75,1,3088685000.0,1.869562,1.627931,0.84699,70.86289,4.250529,0.244846,11.865677,0.668338,0.704291,10.493048,2.453377,28.174133,2.453377,32.733112,32.86982,33.78844
184,229,2.25,-65.25,1,3088685000.0,4.973576,3.203563,1.770013,71.285446,4.26285,0.34582,18.707787,1.366896,1.370328,15.970561,2.398181,28.09834,2.398181,33.009094,32.781395,33.57562
184,230,2.25,-64.75,1,3088685000.0,4.962244,3.201945,1.760299,72.01073,4.273477,0.344532,18.583872,1.360292,1.363565,15.860016,2.397936,28.095592,2.397936,33.01032,32.77819,33.576683
184,231,2.25,-64.25,1,3088685000.0,4.943735,3.193506,1.750229,73.16329,4.276246,0.343913,18.470455,1.351889,1.355295,15.763271,2.398009,28.094477,2.398009,33.009956,32.776886,33.577984
184,232,2.25,-63.75,1,3088685000.0,3.681989,2.584785,1.335766,74.85378,4.277007,0.30274,15.143972,1.062238,1.121304,12.96043,2.445327,27.832062,2.445327,32.77336,32.470737,34.033245
184,233,2.25,-63.25,1,3088685000.0,1.296726,1.277596,0.628986,75.803505,4.278496,0.22437,10.144705,0.501054,0.54195,9.1017,2.47557,28.226002,2.47557,32.62215,32.930336,33.856182
184,234,2.25,-62.75,1,3088685000.0,1.59806,1.504419,0.762154,76.56031,4.293947,0.234985,11.044603,0.598856,0.634344,9.811403,2.458699,28.206947,2.458699,32.706505,32.908104,33.78771
184,235,2.25,-62.25,1,3088685000.0,1.469582,1.407265,0.70507,77.743614,4.310842,0.22756,10.627292,0.555589,0.592253,9.47945,2.46446,28.226398,2.46446,32.6777,32.9308,33.800304
184,236,2.25,-61.75,1,3088685000.0,1.486171,1.694954,0.725762,71.091194,4.40871,0.192482,9.984455,0.630018,0.753022,8.601416,2.902769,27.083065,2.902769,30.486155,31.59691,36.944622
184,237,2.25,-61.25,1,3088685000.0,1.149392,1.322274,0.561593,71.25892,4.515428,0.179066,9.023309,0.483263,0.576026,7.96402,2.914738,27.44214,2.914738,30.426311,32.01583,36.705242
184,238,2.25,-60.75,1,3088685000.0,1.473896,1.608913,0.687511,75.54388,4.66929,0.207258,9.769092,0.574968,0.687605,8.506518,2.904821,27.14464,2.904821,30.475895,31.668747,36.903576
184,239,2.25,-60.25,1,3088685000.0,1.084135,1.261493,0.538049,76.38126,4.812376,0.195614,8.917363,0.448636,0.536765,7.931963,2.910691,27.320724,2.910691,30.446548,31.874178,36.786186
184,245,2.25,-57.25,1,3088685000.0,1.279943,1.329122,0.65337,80.40083,4.760018,0.220779,9.217594,0.490042,0.527441,8.200111,2.473935,28.194918,2.473935,32.63032,32.894073,33.873905
184,246,2.25,-56.75,1,3088685000.0,2.065036,1.945465,1.007987,83.152885,4.795522,0.248032,11.777838,0.73627,0.759006,10.282562,2.432785,28.205162,2.432785,32.83607,32.90602,33.659626
184,247,2.25,-56.25,1,3088685000.0,1.782221,1.732547,0.891339,86.33335,4.812063,0.237708,10.991045,0.657431,0.685246,9.648367,2.444444,28.20417,2.444444,32.777782,32.90486,33.718746
184,248,2.25,-55.75,1,3088685000.0,1.513017,1.749442,0.757227,84.244255,4.959407,0.196336,9.39008,0.635154,0.758825,7.996102,2.90049,27.014706,2.90049,30.49755,31.517157,36.990196
184,249,2.25,-55.25,1,3088685000.0,1.31908,1.552671,0.675155,84.82988,4.959945,0.190624,8.899568,0.5672,0.677381,7.654986,2.903873,27.116186,2.903873,30.480635,31.63555,36.92254
184,250,2.25,-54.75,1,3088685000.0,1.596436,1.598025,0.825815,92.36859,4.85943,0.227802,10.48759,0.615759,0.643929,9.227901,2.447996,28.210306,2.447996,32.76002,32.912025,33.73139
184,251,2.25,-54.25,1,3088685000.0,1.281637,1.33523,0.672933,89.15439,4.754304,0.217447,9.35975,0.510533,0.545017,8.304199,2.467021,28.199795,2.467021,32.664894,32.89976,33.835274
184,252,2.25,-53.75,1,3088685000.0,0.887867,1.095915,0.467605,77.54871,4.718299,0.175189,7.41562,0.399626,0.475122,6.540872,2.9194,27.582003,2.9194,30.402998,32.179005,36.612
184,254,2.25,-52.75,1,3088685000.0,1.707536,1.622857,0.845783,83.800285,4.363043,0.238099,10.771768,0.639117,0.665173,9.467478,2.442951,28.206978,2.442951,32.785248,32.908142,33.70894
184,255,2.25,-52.25,1,3088685000.0,2.055434,1.872733,0.988461,84.477745,4.301377,0.253863,11.903852,0.740551,0.761684,10.401616,2.430564,28.20689,2.430564,32.847176,32.90804,33.647076
184,256,2.25,-51.75,1,3088685000.0,2.586339,2.201552,1.143512,85.21978,4.305353,0.27086,12.921338,0.865427,0.887608,11.168302,2.434499,28.163223,2.434499,32.8275,32.857094,33.70314
184,257,2.25,-51.25,1,3088685000.0,2.82929,2.331237,1.25005,85.14185,4.395191,0.282201,13.808786,0.92121,0.935384,11.952193,2.415012,28.183529,2.415012,32.924946,32.880783,33.58879
184,258,2.25,-50.75,1,3088685000.0,2.899382,2.38828,1.286607,89.48184,4.536046,0.283112,14.229109,0.945026,0.95916,12.324923,2.414803,28.194624,2.414803,32.925987,32.893726,33.578495
184,259,2.25,-50.25,1,3088685000.0,2.932216,2.425742,1.305951,87.935036,4.63631,0.281894,14.466079,0.958862,0.973425,12.533792,2.415153,28.197247,2.415153,32.92424,32.89679,33.57806
184,260,2.25,-49.75,1,3088685000.0,2.717789,2.321346,1.240934,86.40409,4.720706,0.272609,13.801673,0.907894,0.924017,11.969761,2.418019,28.19693,2.418019,32.90991,32.89642,33.592648
184,261,2.25,-49.25,1,3088685000.0,2.612684,2.363245,1.164602,87.17453,4.811124,0.254536,13.190668,0.907008,0.936023,11.347637,2.43845,28.124363,2.43845,32.807747,32.811756,33.755283
184,262,2.25,-48.75,1,3088685000.0,2.323019,2.116328,1.128059,86.05234,4.865386,0.25591,13.051756,0.82337,0.841758,11.386627,2.424509,28.238113,2.424509,32.877453,32.944466,33.590786
184,263,2.25,-48.25,1,3088685000.0,2.399491,2.157015,1.150146,86.44282,4.888575,0.259045,13.464192,0.839938,0.858161,11.766093,2.424366,28.25645,2.424366,32.87817,32.96586,33.574783
184,264,2.25,-47.75,1,3088685000.0,2.420793,2.162616,1.160123,86.48423,4.86188,0.261438,13.497505,0.846464,0.865204,11.785837,2.424512,28.247066,2.424512,32.87744,32.95491,33.58334
184,265,2.25,-47.25,1,3088685000.0,2.608965,2.285385,1.232972,83.76518,4.817379,0.267657,13.910654,0.906093,0.924543,12.080018,2.421129,28.198463,2.421129,32.894356,32.89821,33.606922
184,266,2.25,-46.75,1,3088685000.0,2.656092,2.313266,1.247515,81.27958,4.786595,0.267424,13.759048,0.929613,0.950788,11.878646,2.421758,28.123884,2.421758,32.891212,32.811195,33.67222
184,267,2.25,-46.25,1,3088685000.0,2.354288,2.124846,1.131945,81.171295,4.842147,0.256545,12.787261,0.840111,0.865192,11.081959,2.429518,28.127167,2.429518,32.852417,32.815025,33.708286
184,268,2.25,-45.75,1,3088685000.0,2.44314,2.236007,1.190149,85.423805,5.000438,0.254976,13.189912,0.88689,0.909859,11.393164,2.425064,28.11589,2.425064,32.874683,32.801872,33.69541
184,269,2.25,-45.25,1,3088685000.0,1.855894,1.835025,0.954865,86.6677,5.110893,0.230825,11.087595,0.716793,0.74868,9.622124,2.443826,28.073746,2.443826,32.780872,32.7527,33.824345
184,270,2.25,-44.75,1,3088685000.0,1.726001,1.93845,0.876942,79.19537,5.345725,0.202958,9.128807,0.709367,0.852444,7.566995,2.882821,26.48464,2.882821,30.585896,30.898746,37.343575
185,207,2.75,-76.25,1,3087508500.0,3.182082,2.279353,1.064187,74.11915,3.828317,0.299587,13.875969,0.958958,1.047698,11.869314,2.484109,27.66349,2.484109,32.579453,32.274075,34.367638
185,208,2.75,-75.75,1,3087508500.0,1.328201,1.334095,0.593295,67.63883,3.878391,0.206835,9.348611,0.529578,0.638085,8.180948,2.894315,26.82943,2.894315,30.528429,31.301003,37.113716
185,209,2.75,-75.25,1,3087508500.0,1.354608,1.384084,0.613289,68.951584,3.883566,0.208754,9.485696,0.54702,0.65774,8.280935,2.896662,26.899864,2.896662,30.516687,31.383175,37.066753
185,210,2.75,-74.75,1,3087508500.0,4.655818,2.977144,1.678673,74.85653,3.889576,0.350886,18.093966,1.301196,1.304534,15.488233,2.399701,28.122986,2.399701,33.0015,32.81015,33.562683
185,211,2.75,-74.25,1,3087508500.0,4.722713,3.019357,1.703356,74.65899,3.945377,0.350668,18.31899,1.31988,1.322888,15.676224,2.399094,28.12164,2.399094,33.00453,32.80858,33.56077
185,212,2.75,-73.75,1,3087508500.0,4.749912,3.036146,1.713766,74.73678,3.986292,0.351033,18.371834,1.328256,1.332864,15.710712,2.400468,28.10971,2.400468,32.997658,32.794662,33.577583
185,213,2.75,-73.25,1,3087508500.0,4.751956,3.042065,1.709891,74.02039,4.064118,0.35145,18.21154,1.323026,1.333671,15.554844,2.405781,28.077337,2.405781,32.971092,32.756893,33.631126
185,214,2.75,-72.75,1,3087508500.0,4.830294,3.088721,1.741573,72.38661,4.114664,0.35209,18.601591,1.345627,1.354187,15.901776,2.402955,28.089542,2.402955,32.98522,32.771133,33.60682
185,215,2.75,-72.25,1,3087508500.0,4.824579,3.086554,1.738025,71.136406,4.138971,0.352206,18.424519,1.345558,1.35903,15.719931,2.407992,28.059826,2.407992,32.960037,32.736465,33.65677
185,216,2.75,-71.75,1,3087508500.0,4.926548,3.149557,1.77699,70.94117,4.162808,0.351819,18.873383,1.374978,1.381553,16.116854,2.401392,28.090876,2.401392,32.99304,32.77269,33.597897
185,217,2.75,-71.25,1,3087508500.0,4.97261,3.175959,1.796651,70.04599,4.181623,0.351958,19.107567,1.39022,1.395548,16.321798,2.399963,28.097294,2.399963,33.000187,32.780174,33.585403
185,218,2.75,-70.75,1,3087508500.0,4.957145,3.16617,1.790974,69.811966,4.185381,0.352087,19.06183,1.385969,1.392584,16.283278,2.400858,28.091438,2.400858,32.995705,32.773342,33.59476
185,219,2.75,-70.25,1,3087508500.0,3.535766,2.446821,1.310668,70.106346,4.180723,0.308745,15.19293,1.026333,1.090564,13.076033,2.450289,27.803162,2.450289,32.748554,32.43702,34.082146
185,220,2.75,-69.75,1,3087508500.0,3.767374,2.587973,1.369816,70.06286,4.186412,0.316875,15.624691,1.073564,1.151048,13.40008,2.461385,27.789661,2.461385,32.693073,32.421272,34.148872
185,221,2.75,-69.25,1,3087508500.0,5.040466,3.215036,1.825431,68.67557,4.203519,0.351947,19.390966,1.413566,1.417567,16.559832,2.39879,28.10163,2.39879,33.00605,32.785233,33.57593
185,222,2.75,-68.75,1,3087508500.0,5.046296,3.219631,1.826665,68.48512,4.207636,0.351597,19.398365,1.414798,1.418589,16.564978,2.398611,28.101952,2.398611,33.00695,32.785614,33.574764
185,223,2.75,-68.25,1,3087508500.0,4.958808,3.168921,1.789887,68.42447,4.211148,0.352137,19.000154,1.381413,1.389989,16.228752,2.402508,28.08367,2.402508,32.987465,32.764282,33.609486
185,224,2.75,-67.75,1,3087508500.0,1.822424,1.797549,0.802788,62.661495,4.272667,0.227355,10.817615,0.686241,0.824501,9.306872,2.893375,26.801247,2.893375,30.533129,31.26812,37.132507
185,225,2.75,-67.25,1,3087508500.0,0.938951,0.997185,0.43317,62.81451,4.300184,0.186563,8.568103,0.377733,0.451007,7.739362,2.919237,27.577112,2.919237,30.403812,32.173298,36.615257
185,228,2.75,-65.75,1,3087508500.0,1.849039,1.592423,0.818249,71.57465,4.274277,0.24552,11.605799,0.642553,0.682478,10.280767,2.460125,28.155197,2.460125,32.699375,32.847733,33.83796
185,229,2.75,-65.25,1,3087508500.0,4.997544,3.222555,1.774989,71.74488,4.302705,0.345374,18.72556,1.370945,1.374483,15.980131,2.39808,28.094437,2.39808,33.009605,32.776844,33.578373
185,230,2.75,-64.75,1,3087508500.0,4.904274,3.170574,1.733699,72.53684,4.313005,0.344802,18.320658,1.336702,1.343601,15.640354,2.400602,28.080032,2.400602,32.99699,32.760036,33.602985
185,231,2.75,-64.25,1,3087508500.0,2.063023,1.753754,0.905064,74.42383,4.299793,0.257181,12.069315,0.695397,0.728302,10.645617,2.447846,28.185726,2.447846,32.760765,32.883347,33.751125
185,233,2.75,-63.25,1,3087508500.0,1.155003,1.329469,0.568793,68.21067,4.370235,0.187131,9.110078,0.48927,0.583124,8.037683,2.914827,27.444815,2.914827,30.425861,32.01895,36.703453
185,234,2.75,-62.75,1,3087508500.0,1.535963,1.683688,0.72348,69.30829,4.365418,0.199071,10.009056,0.623201,0.744554,8.641302,2.904155,27.124645,2.904155,30.479225,31.64542,36.916904
185,235,2.75,-62.25,1,3087508500.0,1.24568,1.227091,0.602384,78.164085,4.314951,0.218894,9.944413,0.47283,0.510674,8.96091,2.475084,28.294128,2.475084,32.62458,33.00982,33.796974
185,236,2.75,-61.75,1,3087508500.0,1.69751,1.799721,0.773618,71.72739,4.41384,0.2067,10.116221,0.659897,0.789991,8.666333,2.898341,26.95023,2.898341,30.508297,31.441935,37.03318
185,237,2.75,-61.25,1,3087508500.0,1.427129,1.377811,0.68309,79.72015,4.446335,0.236957,10.442384,0.514618,0.550861,9.376905,2.469624,28.311596,2.469624,32.65188,33.030197,33.755123
185,238,2.75,-60.75,1,3087508500.0,1.937954,1.795331,0.923661,83.48509,4.633246,0.249348,12.152374,0.673639,0.701214,10.777519,2.445239,28.315205,2.445239,32.773808,33.034405,33.63019
185,239,2.75,-60.25,1,3087508500.0,1.281052,1.452079,0.617165,78.17424,4.886714,0.202016,9.336977,0.510079,0.609811,8.217087,2.908565,27.256945,2.908565,30.457176,31.799768,36.8287
185,245,2.75,-57.25,1,3087508500.0,0.725908,0.90326,0.369833,69.96016,4.843249,0.179783,7.60844,0.318363,0.371423,6.918654,3.0,30.0,3.0,30.0,35.0,35.0
185,246,2.75,-56.75,1,3087508500.0,1.731388,1.692441,0.855935,82.09682,4.766654,0.238665,10.883605,0.63387,0.663611,9.586124,2.448763,28.211159,2.448763,32.756184,32.913017,33.734516
185,247,2.75,-56.25,1,3087508500.0,1.890625,1.802536,0.931271,83.75408,4.75076,0.244296,11.456609,0.686174,0.712632,10.057802,2.44097,28.219418,2.44097,32.79515,32.922653,33.68867
185,248,2.75,-55.75,1,3087508500.0,1.45797,1.607723,0.755814,81.57979,4.879233,0.205668,9.76632,0.586719,0.701848,8.477754,2.903441,27.103241,2.903441,30.482794,31.620447,36.93117
185,249,2.75,-55.25,1,3087508500.0,1.059248,1.272619,0.552383,81.095764,4.847522,0.183526,8.123308,0.465112,0.554398,7.103798,2.91205,27.361492,2.91205,30.439753,31.92174,36.759007
185,250,2.75,-54.75,1,3087508500.0,1.474422,1.483559,0.771427,86.090904,4.685112,0.226091,10.146235,0.577051,0.607833,8.96135,2.455032,28.214556,2.455032,32.72484,32.91698,33.763035
185,251,2.75,-54.25,1,3087508500.0,1.556143,1.747193,0.779473,74.99282,4.686172,0.20306,9.206827,0.640516,0.765795,7.800516,2.897779,26.933372,2.897779,30.511103,31.422268,37.04442
185,252,2.75,-53.75,1,3087508500.0,1.332017,1.550584,0.670757,73.78996,4.585343,0.193411,8.699083,0.564031,0.672661,7.462391,2.905826,27.174782,2.905826,30.470867,31.703913,36.883476
185,253,2.75,-53.25,1,3087508500.0,1.151517,1.19508,0.595601,81.55619,4.388901,0.218687,8.883759,0.452582,0.487517,7.94366,2.474244,28.24382,2.474244,32.628784,32.951126,33.834705
185,254,2.75,-52.75,1,3087508500.0,2.012235,1.838124,0.97716,80.91388,4.296069,0.254716,11.554683,0.714676,0.735089,10.104916,2.43101,28.230436,2.43101,32.844948,32.93551,33.62968
185,255,2.75,-52.25,1,3087508500.0,2.010169,1.82511,0.968625,82.29813,4.221769,0.256574,11.392104,0.706374,0.726284,9.959446,2.430494,28.229284,2.430494,32.847534,32.934166,33.628067
185,256,2.75,-51.75,1,3087508500.0,2.540937,2.159036,1.153975,83.34793,4.231838,0.275194,12.819233,0.841625,0.856337,11.12127,2.417739,28.200584,2.417739,32.911304,32.90068,33.58821
185,257,2.75,-51.25,1,3087508500.0,2.845293,2.340956,1.257352,84.16975,4.304873,0.286153,13.768066,0.916459,0.928765,11.922842,2.413057,28.201614,2.413057,32.93472,32.901882,33.56394
185,258,2.75,-50.75,1,3087508500.0,2.701985,2.28066,1.224214,89.07428,4.447377,0.27778,13.525885,0.890396,0.904149,11.731339,2.415664,28.2099,2.415664,32.92168,32.911552,33.570072
185,259,2.75,-50.25,1,3087508500.0,2.677583,2.285746,1.224961,90.11819,4.585101,0.274389,13.534254,0.889629,0.903966,11.74066,2.4164,28.209927,2.4164,32.918003,32.911583,33.57373
185,260,2.75,-49.75,1,3087508500.0,2.569949,2.240382,1.196526,90.47695,4.689419,0.267933,13.225023,0.868494,0.883778,11.472751,2.417968,28.205223,2.417968,32.910164,32.90609,33.585487
185,261,2.75,-49.25,1,3087508500.0,2.387292,2.158596,1.149098,90.34742,4.810551,0.259095,12.720612,0.832794,0.84921,11.038607,2.420364,28.2028,2.420364,32.898182,32.90327,33.599487
185,262,2.75,-48.75,1,3087508500.0,2.425054,2.208404,1.145267,87.47897,4.843227,0.255889,12.864598,0.852432,0.875025,11.137141,2.435704,28.192142,2.435704,32.821476,32.89083,33.685066
185,263,2.75,-48.25,1,3087508500.0,2.175616,2.029902,1.075034,85.6504,4.875444,0.249832,12.489963,0.782641,0.802069,10.905253,2.427166,28.23685,2.427166,32.864174,32.942993,33.60512
185,264,2.75,-47.75,1,3087508500.0,1.835532,1.809652,0.955981,84.70143,4.84311,0.236836,11.413554,0.696499,0.719162,9.997893,2.43534,28.235836,2.43534,32.823296,32.94181,33.646835
185,265,2.75,-47.25,1,3087508500.0,1.660778,1.676566,0.88484,82.07899,4.797666,0.231123,10.667597,0.643586,0.666515,9.357496,2.438563,28.237595,2.438563,32.807182,32.94386,33.661484
185,266,2.75,-46.75,1,3087508500.0,1.728109,1.724593,0.909679,79.99299,4.764802,0.233938,10.796798,0.664249,0.688212,9.444336,2.438109,28.203327,2.438109,32.809452,32.90388,33.687775
185,267,2.75,-46.25,1,3087508500.0,2.282578,2.115869,1.124376,79.203354,4.783936,0.252776,12.73877,0.837313,0.863023,11.038433,2.43643,28.152842,2.43643,32.817852,32.844982,33.72145
185,268,2.75,-45.75,1,3087508500.0,2.256688,2.117753,1.111572,85.44537,4.901573,0.248893,12.615465,0.830428,0.855578,10.92946,2.436154,28.151567,2.436154,32.819233,32.843494,33.721127
185,269,2.75,-45.25,1,3087508500.0,2.091678,1.995854,1.052988,88.76829,4.998457,0.242048,12.047171,0.782007,0.807902,10.457262,2.433279,28.131266,2.433279,32.833607,32.81981,33.723675
185,270,2.75,-44.75,1,3087508500.0,2.002824,1.950218,1.021062,91.83904,5.099806,0.238917,11.578139,0.75602,0.784071,10.038048,2.439057,28.113777,2.439057,32.804714,32.799408,33.76714
186,210,3.25,-74.75,1,3086096600.0,4.417368,2.868433,1.548935,77.18275,3.902866,0.344266,16.102327,1.228783,1.262902,13.610643,2.44516,27.948986,2.44516,32.774197,32.60715,33.93498
186,211,3.25,-74.25,1,3086096600.0,4.718128,3.021303,1.696825,76.30372,3.987038,0.35045,18.134245,1.315856,1.321535,15.496853,2.40183,28.100803,2.40183,32.99085,32.78427,33.591812
186,212,3.25,-73.75,1,3086096600.0,4.779619,3.060151,1.719469,76.26721,4.045071,0.350669,18.371155,1.331804,1.337115,15.702238,2.400902,28.102352,2.400902,32.99549,32.786076,33.585884
186,213,3.25,-73.25,1,3086096600.0,4.860041,3.110393,1.749648,75.29469,4.11577,0.351215,18.667511,1.352969,1.358049,15.956493,2.400188,28.103203,2.400188,32.99906,32.78707,33.581608
186,214,3.25,-72.75,1,3086096600.0,4.927803,3.152792,1.775011,74.02261,4.177577,0.351498,18.910599,1.371503,1.376668,16.162428,2.399801,28.101141,2.399801,33.000996,32.784664,33.58139
186,215,3.25,-72.25,1,3086096600.0,4.938791,3.15811,1.780682,73.14883,4.187941,0.351919,18.960014,1.375452,1.381359,16.203203,2.400324,28.097322,2.400324,32.998375,32.78021,33.58718
186,216,3.25,-71.75,1,3086096600.0,4.922956,3.151677,1.771279,72.23619,4.213393,0.35184,18.828117,1.366376,1.374622,16.08712,2.402092,28.085367,2.402092,32.989544,32.76626,33.605988
186,217,3.25,-71.25,1,3086096600.0,4.897047,3.136164,1.760882,72.13465,4.231946,0.352049,18.735722,1.355898,1.366865,16.012957,2.404002,28.075409,2.404002,32.97999,32.754646,33.62383
186,218,3.25,-70.75,1,3086096600.0,4.708215,3.019772,1.688444,71.69196,4.221084,0.350189,18.125065,1.292419,1.316831,15.515814,2.414246,28.029594,2.414246,32.928772,32.701195,33.71323
186,219,3.25,-70.25,1,3086096600.0,2.69957,2.088494,1.14426,71.106995,4.211343,0.289784,14.177095,0.848821,0.87822,12.450054,2.4362,28.215914,2.4362,32.819,32.918568,33.66774
186,221,3.25,-69.25,1,3086096600.0,1.708055,1.617794,0.724628,64.07682,4.291206,0.234078,10.277064,0.604614,0.727297,8.945153,2.89505,26.851513,2.89505,30.52475,31.326765,37.09899
186,222,3.25,-68.75,1,3086096600.0,3.919103,2.679044,1.429766,70.33195,4.231806,0.319118,16.114357,1.112252,1.183435,13.818668,2.454144,27.828617,2.454144,32.729282,32.46672,34.080208
186,223,3.25,-68.25,1,3086096600.0,2.270112,1.838173,0.979984,70.11528,4.239321,0.27517,12.931608,0.742903,0.779787,11.408918,2.450348,28.18938,2.450348,32.74826,32.88761,33.76059
186,224,3.25,-67.75,1,3086096600.0,1.380242,1.428881,0.633753,63.146088,4.317425,0.214308,9.721744,0.539811,0.64875,8.533183,2.899194,26.975811,2.899194,30.504028,31.471779,37.01612
186,225,3.25,-67.25,1,3086096600.0,1.633572,1.668931,0.737278,63.715805,4.329223,0.219912,10.371286,0.628621,0.753317,8.989348,2.899907,26.997194,2.899907,30.50047,31.496725,37.001873
186,226,3.25,-66.75,1,3086096600.0,1.835081,1.614752,0.843112,70.87333,4.292543,0.25416,11.87539,0.639961,0.675338,10.560091,2.456318,28.250198,2.456318,32.71841,32.958565,33.739758
186,227,3.25,-66.25,1,3086096600.0,1.899877,1.659572,0.867598,70.96634,4.299907,0.254694,12.014422,0.656494,0.690251,10.667678,2.452989,28.251633,2.452989,32.735058,32.96024,33.721912
186,228,3.25,-65.75,1,3086096600.0,2.113095,1.803847,0.945233,71.79902,4.313367,0.261014,12.483348,0.712073,0.742788,11.028486,2.445122,28.235252,2.445122,32.774384,32.941128,33.69623
186,229,3.25,-65.25,1,3086096600.0,1.439233,1.335504,0.661423,73.02651,4.32667,0.236142,10.420774,0.513753,0.555798,9.351223,2.476431,28.23481,2.476431,32.617847,32.940613,33.85315
186,234,3.25,-62.75,1,3086096600.0,1.584003,1.694204,0.729132,69.31815,4.385787,0.202882,10.057149,0.620851,0.742196,8.694102,2.903413,27.102396,2.903413,30.482937,31.619461,36.93174
186,235,3.25,-62.25,1,3086096600.0,1.433697,1.367554,0.685148,78.05999,4.327305,0.229661,10.496254,0.524779,0.559401,9.412073,2.465933,28.303915,2.465933,32.670338,33.021233,33.743065
186,236,3.25,-61.75,1,3086096600.0,1.807719,1.668494,0.858249,79.00502,4.357409,0.24903,11.700059,0.644333,0.673245,10.382482,2.44814,28.284676,2.44814,32.7593,32.998787,33.67014
186,237,3.25,-61.25,1,3086096600.0,1.851496,1.720632,0.886586,78.80727,4.457431,0.249032,11.897198,0.653854,0.680927,10.562417,2.445763,28.318016,2.445763,32.771183,33.037685,33.630466
186,238,3.25,-60.75,1,3086096600.0,1.413252,1.400178,0.692444,80.52119,4.624613,0.232322,10.446899,0.514414,0.551077,9.381409,2.470572,28.318363,2.470572,32.64714,33.038094,33.75422
186,246,3.25,-56.75,1,3086096600.0,1.744565,1.666246,0.850656,78.86674,4.72134,0.241443,11.207653,0.626542,0.656181,9.924931,2.450088,28.266506,2.450088,32.749565,32.977592,33.69502
186,247,3.25,-56.25,1,3086096600.0,1.599922,1.569591,0.797713,80.20617,4.709004,0.235774,10.777652,0.590426,0.622093,9.565134,2.455712,28.262098,2.455712,32.72144,32.97245,33.72681
186,248,3.25,-55.75,1,3086096600.0,0.987463,1.199731,0.512101,76.85915,4.795473,0.1837,8.155951,0.430026,0.510056,7.21587,2.925065,27.751944,2.925065,30.374678,32.37727,36.49871
186,249,3.25,-55.25,1,3086096600.0,0.998885,1.211444,0.521247,75.444275,4.747707,0.182611,8.061237,0.438869,0.521062,7.101307,2.921832,27.654955,2.921832,30.390842,32.264114,36.563366
186,250,3.25,-54.75,1,3086096600.0,1.16548,1.228521,0.61791,79.1378,4.5696,0.216122,9.053902,0.463905,0.49814,8.091856,2.472252,28.26015,2.472252,32.638737,32.970177,33.811134
186,251,3.25,-54.25,1,3086096600.0,1.289675,1.528352,0.6648,69.966095,4.58066,0.193449,8.707471,0.554242,0.659848,7.493381,2.910087,27.302618,2.910087,30.449562,31.853056,36.798252
