ny,nx,lat,lon,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
187,217,3.75,-71.25,1,3084449800.0,5.074607,3.244122,1.830485,73.64605,4.275267,0.350991,19.408686,1.41929,1.422753,16.566643,2.398147,28.098902,2.398147,33.009266,32.78205,33.57499
187,218,3.75,-70.75,1,3084449800.0,5.085227,3.243312,1.841914,72.995964,4.255213,0.352097,19.548544,1.428901,1.432581,16.687061,2.398337,28.099075,2.398337,33.008316,32.782257,33.575783
187,219,3.75,-70.25,1,3084449800.0,5.117016,3.257914,1.859102,71.416954,4.260033,0.353267,19.720446,1.442089,1.445965,16.832392,2.398452,28.098257,2.398452,33.00774,32.7813,33.57704
187,220,3.75,-69.75,1,3084449800.0,5.110788,3.258821,1.851967,72.05955,4.274218,0.352157,19.637823,1.438417,1.442294,16.757114,2.398345,28.09488,2.398345,33.008278,32.77736,33.57932
187,221,3.75,-69.25,1,3084449800.0,5.107712,3.259101,1.848611,71.04528,4.274554,0.351777,19.592482,1.434674,1.438597,16.719212,2.398385,28.094984,2.398385,33.008076,32.77748,33.579437
187,222,3.75,-68.75,1,3084449800.0,5.111874,3.263144,1.84873,69.84429,4.281211,0.35159,19.584051,1.433709,1.437543,16.7128,2.398339,28.095978,2.398339,33.008312,32.77864,33.578384
187,223,3.75,-68.25,1,3084449800.0,5.119486,3.270756,1.848731,69.84101,4.296758,0.351187,19.566553,1.433214,1.436955,16.696384,2.398243,28.095642,2.398243,33.008785,32.778248,33.578186
187,224,3.75,-67.75,1,3084449800.0,5.111636,3.269368,1.842267,69.97519,4.301797,0.350425,19.487741,1.427088,1.430694,16.629961,2.398165,28.096565,2.398165,33.00918,32.779327,33.577015
187,225,3.75,-67.25,1,3084449800.0,5.095909,3.26689,1.829019,70.293724,4.317562,0.349174,19.32987,1.416118,1.41952,16.494234,2.39798,28.096321,2.39798,33.010105,32.77904,33.576298
187,226,3.75,-66.75,1,3084449800.0,5.093859,3.269584,1.824275,70.222374,4.330638,0.348481,19.265072,1.412408,1.415724,16.436941,2.397851,28.095238,2.397851,33.010742,32.77778,33.576557
187,227,3.75,-66.25,1,3084449800.0,5.095043,3.274017,1.821026,70.76716,4.342754,0.34795,19.209267,1.408852,1.412065,16.38835,2.397747,28.095137,2.397747,33.011265,32.777657,33.576122
187,228,3.75,-65.75,1,3084449800.0,5.067309,3.265011,1.802298,71.73934,4.350624,0.346132,18.986822,1.393848,1.396851,16.196121,2.397521,28.093891,2.397521,33.012394,32.776207,33.57603
187,229,3.75,-65.25,1,3084449800.0,5.052581,3.260465,1.792116,72.43598,4.359808,0.345202,18.86117,1.385292,1.388333,16.087543,2.397493,28.092442,2.397493,33.01254,32.774513,33.577095
187,230,3.75,-64.75,1,3084449800.0,5.041271,3.258382,1.78289,73.713554,4.381566,0.344571,18.74168,1.377559,1.380979,15.983142,2.397634,28.088345,2.397634,33.011826,32.769733,33.581215
187,231,3.75,-64.25,1,3084449800.0,5.025908,3.247875,1.778033,73.93952,4.367567,0.344614,18.707273,1.374107,1.377693,15.955473,2.397767,28.0881,2.397767,33.011166,32.76945,33.58208
187,232,3.75,-63.75,1,3084449800.0,5.016349,3.240676,1.775674,74.31538,4.362709,0.344919,18.696457,1.371236,1.375125,15.950096,2.398021,28.088596,2.398021,33.00989,32.77003,33.58294
187,233,3.75,-63.25,1,3084449800.0,5.00911,3.234533,1.774577,75.23232,4.35505,0.345111,18.701433,1.371321,1.375282,15.95483,2.398087,28.08836,2.398087,33.009567,32.769753,33.583473
187,234,3.75,-62.75,1,3084449800.0,4.996442,3.226854,1.769588,76.49251,4.337418,0.344497,18.656477,1.369611,1.372995,15.913872,2.397706,28.089622,2.397706,33.01147,32.771225,33.58051
187,235,3.75,-62.25,1,3084449800.0,4.992726,3.226447,1.766279,77.51505,4.340676,0.343766,18.612398,1.368193,1.371277,15.872928,2.397454,28.089127,2.397454,33.01273,32.770645,33.579662
187,236,3.75,-61.75,1,3084449800.0,5.014152,3.242517,1.771635,78.17983,4.372374,0.343346,18.63575,1.371966,1.374954,15.88883,2.397307,28.087616,2.397307,33.013466,32.768883,33.580193
187,237,3.75,-61.25,1,3084449800.0,5.099068,3.299722,1.799345,78.12484,4.475294,0.343434,18.84687,1.392603,1.396047,16.058222,2.397344,28.080212,2.397344,33.01328,32.76025,33.586544
187,238,3.75,-60.75,1,3084449800.0,5.120684,3.318005,1.802679,79.03445,4.591126,0.344268,18.844738,1.38821,1.394684,16.061844,2.399074,28.066982,2.399074,33.00463,32.744812,33.606216
187,239,3.75,-60.25,1,3084449800.0,4.987229,3.23658,1.750649,82.67989,4.762881,0.339533,18.31037,1.319213,1.335379,15.655776,2.405564,28.043697,2.405564,32.97218,32.717644,33.658073
187,240,3.75,-59.75,1,3084449800.0,4.756996,3.141363,1.690207,90.57495,4.930378,0.326464,17.794142,1.250486,1.268343,15.275314,2.407947,28.064417,2.407947,32.960262,32.74182,33.65272
187,241,3.75,-59.25,1,3084449800.0,4.468168,3.083898,1.66044,87.75464,4.938898,0.31972,17.520075,1.21859,1.233801,15.067684,2.408246,28.116573,2.408246,32.95877,32.80267,33.61075
187,242,3.75,-58.75,1,3084449800.0,4.195369,2.99695,1.617985,83.23383,4.881945,0.314869,17.063206,1.180534,1.193837,14.688836,2.408011,28.143005,2.408011,32.95994,32.833504,33.587547
187,243,3.75,-58.25,1,3084449800.0,4.030644,2.915056,1.574469,78.09108,4.814165,0.311083,16.602095,1.147862,1.161444,14.292788,2.408695,28.142712,2.408695,32.956528,32.83316,33.591217
187,244,3.75,-57.75,1,3084449800.0,4.097898,2.936947,1.58568,76.594765,4.767948,0.312746,16.79504,1.166076,1.179482,14.449482,2.408265,28.135593,2.408265,32.95868,32.824856,33.595
187,245,3.75,-57.25,1,3084449800.0,4.13722,2.954083,1.59304,76.314995,4.736845,0.314741,16.80859,1.167969,1.180344,14.460278,2.407047,28.13754,2.407047,32.964764,32.827133,33.587276
187,246,3.75,-56.75,1,3084449800.0,4.109232,2.936182,1.580372,76.51551,4.727659,0.314151,16.71866,1.157899,1.170143,14.390618,2.407142,28.14222,2.407142,32.96429,32.83259,33.58386
187,247,3.75,-56.25,1,3084449800.0,3.776717,2.795923,1.503822,77.531456,4.700889,0.307041,15.908721,1.096545,1.109566,13.70261,2.409036,28.149559,2.409036,32.954823,32.841152,33.58721
187,248,3.75,-55.75,1,3084449800.0,3.619401,2.730772,1.472871,78.88816,4.670082,0.304088,15.625278,1.071914,1.085173,13.468189,2.409858,28.156275,2.409858,32.950706,32.848988,33.585735
187,249,3.75,-55.25,1,3084449800.0,3.513614,2.689821,1.458777,78.22586,4.604696,0.303014,15.436487,1.060226,1.073281,13.30298,2.40984,28.157202,2.40984,32.950794,32.850067,33.58486
187,250,3.75,-54.75,1,3084449800.0,3.358352,2.614091,1.428703,75.8886,4.534288,0.300227,14.926499,1.033244,1.04653,12.846725,2.410054,28.14693,2.410054,32.94973,32.838085,33.594498
187,251,3.75,-54.25,1,3084449800.0,3.337945,2.589736,1.414979,75.55863,4.457288,0.300482,14.771227,1.025226,1.038432,12.707567,2.409905,28.14117,2.409905,32.95047,32.831364,33.59855
187,252,3.75,-53.75,1,3084449800.0,3.597039,2.652732,1.450676,76.2248,4.376043,0.30792,15.294147,1.061918,1.075094,13.157134,2.409156,28.133213,2.409156,32.95422,32.822083,33.601437
187,253,3.75,-53.25,1,3084449800.0,3.921631,2.727489,1.492895,77.12008,4.295333,0.317497,15.847554,1.098083,1.11096,13.63851,2.407919,28.12761,2.407919,32.960407,32.815544,33.599922
187,254,3.75,-52.75,1,3084449800.0,4.323849,2.83186,1.549109,77.783615,4.230013,0.329501,16.371948,1.160284,1.175107,14.036558,2.406442,28.061455,2.406442,32.96779,32.738365,33.647663
187,255,3.75,-52.25,1,3084449800.0,4.614454,2.97753,1.636924,79.53762,4.178191,0.342894,17.289759,1.258638,1.269119,14.762001,2.402236,28.051277,2.402236,32.988823,32.72649,33.63512
187,256,3.75,-51.75,1,3084449800.0,4.127987,2.764583,1.512315,84.6652,4.205405,0.323978,15.999857,1.127829,1.139679,13.732349,2.405407,28.095177,2.405407,32.97297,32.77771,33.614384
187,257,3.75,-51.25,1,3084449800.0,3.549885,2.644443,1.445896,89.80007,4.300087,0.311724,15.135352,1.055753,1.066484,13.013115,2.406463,28.13816,2.406463,32.967686,32.82785,33.58385
187,258,3.75,-50.75,1,3084449800.0,3.365516,2.571773,1.395196,91.40046,4.365868,0.303479,14.423224,1.007451,1.019105,12.396669,2.407604,28.132786,2.407604,32.96198,32.821583,33.594036
187,259,3.75,-50.25,1,3084449800.0,3.330175,2.573093,1.390508,93.58947,4.489843,0.300214,14.333581,1.001147,1.013391,12.319044,2.408245,28.130842,2.408245,32.958775,32.819317,33.59886
187,260,3.75,-49.75,1,3084449800.0,3.372518,2.6127,1.403505,95.60797,4.618071,0.299701,14.45185,1.011289,1.023655,12.416906,2.408105,28.127272,2.408105,32.959476,32.815147,33.601135
187,261,3.75,-49.25,1,3084449800.0,3.401006,2.643903,1.421589,94.77607,4.727331,0.298858,14.633286,1.023484,1.036214,12.573587,2.408378,28.128006,2.408378,32.95811,32.816006,33.601883
187,262,3.75,-48.75,1,3084449800.0,3.368445,2.64211,1.421757,88.46929,4.762826,0.295884,14.5654,1.019879,1.033,12.512521,2.408845,28.127508,2.408845,32.95577,32.815426,33.604637
187,263,3.75,-48.25,1,3084449800.0,2.860594,2.44134,1.319041,84.952385,4.803103,0.280459,13.387197,0.944387,0.959232,11.483577,2.411995,28.111351,2.411995,32.940025,32.796574,33.63385
187,264,3.75,-47.75,1,3084449800.0,2.792056,2.405861,1.312,84.75965,4.842505,0.278344,13.285603,0.938683,0.954175,11.392744,2.412833,28.107243,2.412833,32.93583,32.791786,33.64146
187,265,3.75,-47.25,1,3084449800.0,2.936223,2.45771,1.339055,83.92161,4.834911,0.282028,13.545222,0.955013,0.970493,11.619717,2.412625,28.11306,2.412625,32.936874,32.79857,33.63558
187,266,3.75,-46.75,1,3084449800.0,3.076807,2.516555,1.3925,81.10363,4.801002,0.288269,14.084951,0.993505,1.008903,12.082542,2.41191,28.116741,2.41191,32.940453,32.802864,33.628937
187,267,3.75,-46.25,1,3084449800.0,3.28934,2.621054,1.430246,83.13708,4.807076,0.293281,14.361512,1.021091,1.035507,12.304914,2.409534,28.104174,2.409534,32.95233,32.788204,33.627525
187,268,3.75,-45.75,1,3084449800.0,3.332345,2.651365,1.434502,88.187706,4.855719,0.292784,14.439101,1.026001,1.04004,12.373059,2.40921,28.107553,2.40921,32.95395,32.792145,33.623085
187,269,3.75,-45.25,1,3084449800.0,3.27032,2.63148,1.412055,94.824554,4.929826,0.290267,14.256942,1.009596,1.023274,12.224072,2.409402,28.115734,2.409402,32.952988,32.80169,33.617233
188,201,4.25,-79.25,1,3082568200.0,1.112292,1.206853,0.728642,57.730427,5.384216,0.184922,9.018127,0.59395,0.706561,7.717616,2.910348,27.310427,2.910348,30.448261,31.862165,36.79305
188,202,4.25,-78.75,1,3082568200.0,2.616657,2.081555,1.400707,65.00817,4.931804,0.290556,16.022459,1.05282,1.105489,13.86415,2.448928,28.03464,2.448928,32.755356,32.70708,33.882442
188,203,4.25,-78.25,1,3082568200.0,5.766579,3.547173,2.219406,75.321205,4.736718,0.372963,22.882036,1.735782,1.747796,19.398458,2.401156,28.023354,2.401156,32.994217,32.693913,33.65299
188,204,4.25,-77.75,1,3082568200.0,5.253747,3.320001,1.933746,80.44087,4.428385,0.356133,20.458328,1.508068,1.51345,17.43681,2.399061,28.081074,2.399061,33.004696,32.761253,33.594414
188,205,4.25,-77.25,1,3082568200.0,4.88594,3.1199,1.766041,77.54043,4.115469,0.350305,18.90798,1.374177,1.377292,16.156513,2.398417,28.107931,2.398417,33.007915,32.792587,33.56881
188,206,4.25,-76.75,1,3082568200.0,4.679735,2.993618,1.686116,76.865974,3.90799,0.349667,18.192848,1.309965,1.31225,15.570633,2.39843,28.124737,2.39843,33.00785,32.812195,33.554867
188,207,4.25,-76.25,1,3082568200.0,4.535167,2.903168,1.631999,78.89951,3.779213,0.349827,17.72099,1.267809,1.269629,15.183551,2.398507,28.13591,2.398507,33.007465,32.82523,33.54594
188,208,4.25,-75.75,1,3082568200.0,4.559308,2.918637,1.64067,79.561,3.802945,0.349995,17.787819,1.273569,1.275497,15.238753,2.398548,28.13448,2.398548,33.007263,32.82356,33.54734
188,209,4.25,-75.25,1,3082568200.0,4.629613,2.96778,1.661834,80.37279,3.887398,0.349066,17.945513,1.290282,1.292234,15.362995,2.398206,28.127869,2.398206,33.00897,32.81585,33.55114
188,210,4.25,-74.75,1,3082568200.0,4.725258,3.030344,1.694914,79.219,3.984172,0.348794,18.217236,1.316045,1.31825,15.58294,2.398066,28.119816,2.398066,33.009666,32.80645,33.557148
188,211,4.25,-74.25,1,3082568200.0,4.806723,3.085573,1.721149,79.31992,4.076877,0.348417,18.413372,1.335294,1.337677,15.7404,2.39794,28.113712,2.39794,33.0103,32.79933,33.561604
188,212,4.25,-73.75,1,3082568200.0,4.881573,3.132524,1.74905,79.574394,4.150237,0.34884,18.64986,1.355116,1.357687,15.937056,2.397944,28.110865,2.397944,33.010277,32.79601,33.564
188,213,4.25,-73.25,1,3082568200.0,4.953537,3.175606,1.777931,77.80821,4.202567,0.349564,18.910301,1.376883,1.379706,16.153713,2.397991,28.10739,2.397991,33.010044,32.791954,33.567127
188,214,4.25,-72.75,1,3082568200.0,5.027952,3.220754,1.807198,76.56684,4.263612,0.350525,19.166374,1.397725,1.400769,16.367878,2.398037,28.105125,2.398037,33.009815,32.789314,33.56925
188,215,4.25,-72.25,1,3082568200.0,5.070183,3.244898,1.825284,75.53101,4.291196,0.351041,19.337084,1.41234,1.415597,16.509146,2.39808,28.102158,2.39808,33.009598,32.78585,33.571938
188,216,4.25,-71.75,1,3082568200.0,5.077349,3.251382,1.825966,74.36154,4.300004,0.350298,19.334795,1.41459,1.417913,16.50229,2.398007,28.098717,2.398007,33.009964,32.781837,33.574436
188,217,4.25,-71.25,1,3082568200.0,5.081078,3.252928,1.828151,75.06803,4.304456,0.350098,19.361237,1.417806,1.421244,16.522186,2.398029,28.0965,2.398029,33.009857,32.779247,33.576397
188,218,4.25,-70.75,1,3082568200.0,5.109445,3.265243,1.844202,74.29494,4.307769,0.351011,19.530647,1.431122,1.434809,16.664715,2.398169,28.094845,2.398169,33.00915,32.77732,33.578472
188,219,4.25,-70.25,1,3082568200.0,5.124049,3.269732,1.854317,73.08875,4.298731,0.35166,19.64223,1.439642,1.443496,16.759092,2.398276,28.094059,2.398276,33.008617,32.7764,33.579666
188,220,4.25,-69.75,1,3082568200.0,5.120965,3.268781,1.852183,73.35659,4.299851,0.351171,19.621685,1.439857,1.443738,16.73809,2.398224,28.091568,2.398224,33.008884,32.7735,33.581482
188,221,4.25,-69.25,1,3082568200.0,5.119766,3.272156,1.847609,72.347404,4.309581,0.350738,19.556467,1.434934,1.43873,16.682804,2.398161,28.09206,2.398161,33.009193,32.77407,33.580753
188,222,4.25,-68.75,1,3082568200.0,5.121561,3.276861,1.8447,71.14177,4.320496,0.350055,19.506884,1.431391,1.435153,16.640339,2.398127,28.092117,2.398127,33.00937,32.77414,33.580544
188,223,4.25,-68.25,1,3082568200.0,5.120773,3.278831,1.841941,70.85261,4.327374,0.34981,19.466682,1.428677,1.432334,16.60567,2.398052,28.092384,2.398052,33.009735,32.774452,33.57994
188,224,4.25,-67.75,1,3082568200.0,5.116556,3.280232,1.836323,70.86148,4.338956,0.349009,19.3931,1.424281,1.427863,16.540956,2.397952,28.091305,2.397952,33.01024,32.77319,33.580338
188,225,4.25,-67.25,1,3082568200.0,5.106091,3.277073,1.829018,70.90853,4.344732,0.34853,19.307114,1.417179,1.420749,16.469187,2.397953,28.092018,2.397953,33.01024,32.77402,33.57975
188,226,4.25,-66.75,1,3082568200.0,5.10075,3.276706,1.824044,70.88709,4.353415,0.348338,19.244751,1.412186,1.41586,16.416704,2.397995,28.091595,2.397995,33.010025,32.77353,33.58031
188,227,4.25,-66.25,1,3082568200.0,5.09835,3.282743,1.815606,71.64739,4.377597,0.346812,19.119116,1.405571,1.408885,16.30466,2.397637,28.090174,2.397637,33.011814,32.77187,33.579712
188,228,4.25,-65.75,1,3082568200.0,5.091224,3.281307,1.809915,71.95081,4.385206,0.345997,19.0456,1.399939,1.403049,16.242615,2.397511,28.09148,2.397511,33.012444,32.77339,33.577984
188,229,4.25,-65.25,1,3082568200.0,5.079649,3.276951,1.802698,72.34837,4.386407,0.345535,18.958702,1.393547,1.396664,16.168491,2.397496,28.09116,2.397496,33.01252,32.773018,33.578182
188,230,4.25,-64.75,1,3082568200.0,5.060481,3.266628,1.793853,73.29828,4.386353,0.345299,18.86907,1.386279,1.389735,16.093058,2.397707,28.089455,2.397707,33.011475,32.771027,33.58066
188,231,4.25,-64.25,1,3082568200.0,5.055402,3.263263,1.792138,73.7766,4.388909,0.345753,18.85546,1.38426,1.388162,16.083036,2.397992,28.08784,2.397992,33.01004,32.769146,33.583427
188,232,4.25,-63.75,1,3082568200.0,5.035995,3.250493,1.785502,74.250145,4.387825,0.346044,18.80634,1.378456,1.383011,16.044872,2.398436,28.08597,2.398436,33.00782,32.766964,33.587204
188,233,4.25,-63.25,1,3082568200.0,5.008371,3.231139,1.777233,74.837296,4.361102,0.34633,18.724401,1.372197,1.377036,15.975168,2.398605,28.084133,2.398605,33.006973,32.764824,33.589577
188,234,4.25,-62.75,1,3082568200.0,5.003344,3.227248,1.776096,76.100945,4.342592,0.34596,18.747305,1.373372,1.377528,15.996403,2.398269,28.08873,2.398269,33.008656,32.770187,33.584072
188,235,4.25,-62.25,1,3082568200.0,5.013917,3.235757,1.77816,76.93949,4.348347,0.345048,18.748402,1.376352,1.379777,15.992273,2.397742,28.08991,2.397742,33.01129,32.77156,33.580452
188,236,4.25,-61.75,1,3082568200.0,5.023962,3.244491,1.779471,77.60786,4.364607,0.344333,18.740261,1.378546,1.381624,15.980091,2.39743,28.088713,2.39743,33.012848,32.770164,33.57989
188,237,4.25,-61.25,1,3082568200.0,5.095431,3.293539,1.801892,77.522514,4.453974,0.344071,18.90228,1.395194,1.398491,16.108595,2.39735,28.082993,2.39735,33.013252,32.763493,33.58426
188,238,4.25,-60.75,1,3082568200.0,5.186185,3.354354,1.831832,77.9071,4.576868,0.344359,19.135614,1.417665,1.422014,16.295933,2.397699,28.071938,2.397699,33.011505,32.750595,33.595207
188,239,4.25,-60.25,1,3082568200.0,5.07089,3.288209,1.782681,82.06506,4.720335,0.344315,18.65085,1.358418,1.370946,15.921486,2.402962,28.049255,2.402962,32.985195,32.724133,33.640434
188,240,4.25,-59.75,1,3082568200.0,4.582327,3.05713,1.642367,89.29309,4.878132,0.321374,17.418373,1.214506,1.233438,14.970428,2.410123,28.074678,2.410123,32.949387,32.75379,33.65505
188,241,4.25,-59.25,1,3082568200.0,4.434646,3.041771,1.643614,83.90624,4.867427,0.318783,17.430449,1.209744,1.225343,14.995363,2.409024,28.117542,2.409024,32.954884,32.803802,33.613834
188,242,4.25,-58.75,1,3082568200.0,4.243785,3.000595,1.623533,79.80854,4.846152,0.316477,17.15738,1.187706,1.201104,14.768569,2.407981,28.140236,2.407981,32.96009,32.830276,33.589706
188,243,4.25,-58.25,1,3082568200.0,4.055122,2.915259,1.575742,76.95729,4.797841,0.312708,16.621243,1.148039,1.161539,14.311665,2.408534,28.142792,2.408534,32.957333,32.833256,33.590343
188,244,4.25,-57.75,1,3082568200.0,4.119388,2.938228,1.586676,76.5279,4.765351,0.314809,16.761189,1.160025,1.172947,14.428219,2.407732,28.140594,2.407732,32.961346,32.830692,33.58817
188,245,4.25,-57.25,1,3082568200.0,4.174391,2.960601,1.602838,75.81934,4.742107,0.316834,16.978695,1.174826,1.187478,14.616391,2.407324,28.14138,2.407324,32.96338,32.83161,33.58547
188,246,4.25,-56.75,1,3082568200.0,3.941348,2.855335,1.541152,75.85579,4.732113,0.310271,16.412186,1.122258,1.135292,14.154636,2.408925,28.15974,2.408925,32.955368,32.85303,33.57817
188,247,4.25,-56.25,1,3082568200.0,3.653229,2.735381,1.471844,76.53219,4.704738,0.303685,15.685254,1.070101,1.083612,13.531542,2.410374,28.16278,2.410374,32.948135,32.85658,33.582886
188,248,4.25,-55.75,1,3082568200.0,3.651924,2.729971,1.470387,76.720726,4.669697,0.304266,15.63861,1.066871,1.080041,13.491696,2.410034,28.16507,2.410034,32.949833,32.85925,33.57928
188,249,4.25,-55.25,1,3082568200.0,3.544557,2.682203,1.456329,76.21219,4.590994,0.303367,15.490523,1.054921,1.067931,13.367672,2.410222,28.170433,2.410222,32.94889,32.865505,33.57575
188,250,4.25,-54.75,1,3082568200.0,3.334479,2.580749,1.413589,75.05541,4.513418,0.299236,14.905612,1.016574,1.029601,12.859436,2.410777,28.172306,2.410777,32.946114,32.867687,33.57696
188,251,4.25,-54.25,1,3082568200.0,3.299738,2.552186,1.398896,75.03253,4.433148,0.299143,14.669912,1.006451,1.019454,12.644006,2.41053,28.162174,2.41053,32.947353,32.855873,33.58417
188,252,4.25,-53.75,1,3082568200.0,3.661962,2.668579,1.457443,76.03748,4.365423,0.309937,15.422469,1.060102,1.072668,13.2897,2.408785,28.150059,2.408785,32.956078,32.841736,33.585537
188,253,4.25,-53.25,1,3082568200.0,4.15176,2.782591,1.524354,76.59955,4.282242,0.323671,16.15804,1.130939,1.145701,13.881399,2.407631,28.08757,2.407631,32.96184,32.768833,33.631847
188,254,4.25,-52.75,1,3082568200.0,4.595589,2.96423,1.631376,77.02957,4.227353,0.341324,17.208828,1.250441,1.262911,14.695477,2.403638,28.041958,2.403638,32.981808,32.71562,33.649895
188,255,4.25,-52.25,1,3082568200.0,4.828443,3.105439,1.723003,77.54037,4.199071,0.345822,18.340563,1.339429,1.345001,15.656132,2.399385,28.082645,2.399385,33.00308,32.76309,33.594715
188,256,4.25,-51.75,1,3082568200.0,4.39908,2.864434,1.577901,81.087074,4.214519,0.33305,16.673807,1.198224,1.209674,14.265909,2.403636,28.06018,2.403636,32.98182,32.736877,33.634697
188,257,4.25,-51.25,1,3082568200.0,3.633369,2.651153,1.464348,84.288,4.255997,0.313501,15.390034,1.074153,1.085365,13.230516,2.406836,28.134604,2.406836,32.965828,32.823704,33.58868
188,258,4.25,-50.75,1,3082568200.0,3.355528,2.566739,1.412297,85.23974,4.321591,0.304988,14.635759,1.019525,1.031702,12.584532,2.408213,28.13641,2.408213,32.95893,32.825813,33.59406
188,259,4.25,-50.25,1,3082568200.0,3.279251,2.545479,1.386753,87.42191,4.415611,0.299012,14.282453,0.996382,1.008889,12.277184,2.408717,28.1334,2.408717,32.956413,32.8223,33.59909
188,260,4.25,-49.75,1,3082568200.0,3.295782,2.574881,1.386847,89.54898,4.525362,0.297063,14.244479,0.996459,1.009037,12.238983,2.408571,28.128012,2.408571,32.957146,32.816013,33.602844
188,261,4.25,-49.25,1,3082568200.0,3.26515,2.580382,1.386289,90.253815,4.645129,0.295394,14.275208,0.993844,1.006463,12.274902,2.408938,28.136715,2.408938,32.955307,32.826164,33.597427
188,262,4.25,-48.75,1,3082568200.0,3.208566,2.577675,1.386878,87.15421,4.74544,0.29261,14.237913,0.9892,1.0023,12.246412,2.409693,28.141327,2.409693,32.951538,32.831547,33.59736
188,263,4.25,-48.25,1,3082568200.0,2.706605,2.345087,1.266207,86.33494,4.809613,0.274518,12.742283,0.895554,0.91063,10.936099,2.413409,28.119429,2.413409,32.932957,32.806,33.634186
188,264,4.25,-47.75,1,3082568200.0,2.57745,2.304245,1.248659,87.202934,4.888374,0.270229,12.417871,0.882862,0.898744,10.636266,2.41405,28.097351,2.41405,32.92975,32.780247,33.655792
188,265,4.25,-47.25,1,3082568200.0,2.777074,2.376015,1.289391,87.0899,4.898335,0.275669,12.80105,0.906637,0.922092,10.972322,2.413195,28.109858,2.413195,32.93402,32.79483,33.64109
188,266,4.25,-46.75,0,3082568200.0,2.934972,2.454392,1.333878,86.15449,4.895218,0.281453,13.285915,0.939925,0.955203,11.390787,2.412115,28.10971,2.412115,32.939426,32.794662,33.635815
188,267,4.25,-46.25,0,3082568200.0,3.204752,2.593229,1.419568,85.52893,4.865417,0.293535,14.134316,1.010797,1.025605,12.097914,2.409583,28.091976,2.409583,32.952087,32.77397,33.63794
188,268,4.25,-45.75,0,3082568200.0,3.300723,2.648522,1.438856,88.43774,4.874383,0.296521,14.30842,1.032176,1.046293,12.22995,2.408098,28.079098,2.408098,32.95951,32.758945,33.641243
189,201,4.75,-79.25,1,3080451800.0,1.260583,1.210037,0.84429,63.758045,5.498634,0.213861,10.352934,0.607021,0.674012,9.071901,2.500145,28.098927,2.500145,32.499275,32.78208,34.084953
189,202,4.75,-78.75,1,3080451800.0,3.598593,2.715834,1.749214,68.90959,5.295336,0.310288,19.137615,1.335615,1.38113,16.42087,2.431314,28.011269,2.431314,32.84343,32.679813,33.813847
189,203,4.75,-78.25,1,3080451800.0,5.834225,3.648122,2.186104,76.55282,4.922151,0.364349,22.57257,1.705576,1.715343,19.151653,2.400008,28.034576,2.400008,32.99996,32.70701,33.637894
189,204,4.75,-77.75,1,3080451800.0,5.531794,3.487698,2.044096,75.24689,4.649935,0.359182,21.368282,1.59122,1.597967,18.179096,2.399219,28.063873,2.399219,33.00391,32.741188,33.60953
189,205,4.75,-77.25,1,3080451800.0,5.215106,3.334323,1.880783,74.93689,4.436879,0.350174,19.823746,1.463084,1.467395,16.893267,2.398188,28.08126,2.398188,33.00906,32.76147,33.589886
189,206,4.75,-76.75,1,3080451800.0,4.900818,3.141632,1.759186,77.047646,4.150425,0.348967,18.761639,1.366739,1.36965,16.02525,2.398092,28.104961,2.398092,33.00954,32.789124,33.569656
189,207,4.75,-76.25,1,3080451800.0,4.811986,3.09076,1.721226,77.63174,4.085283,0.3479,18.39859,1.337204,1.339797,15.721588,2.398021,28.108925,2.398021,33.00989,32.793747,33.565998
189,208,4.75,-75.75,1,3080451800.0,4.729256,3.039584,1.689672,79.1716,4.016747,0.347967,18.110441,1.310452,1.312976,15.487013,2.398251,28.11554,2.398251,33.008743,32.80146,33.561634
189,209,4.75,-75.25,1,3080451800.0,4.690627,3.020109,1.670517,81.66802,4.004825,0.346777,17.911177,1.296383,1.298569,15.316224,2.397955,28.116055,2.397955,33.01022,32.802063,33.55973
189,210,4.75,-74.75,1,3080451800.0,4.786353,3.082117,1.704236,80.30064,4.096811,0.346677,18.198677,1.322435,1.32468,15.551563,2.397692,28.110384,2.397692,33.01154,32.79545,33.563137
189,211,4.75,-74.25,1,3080451800.0,4.816708,3.100464,1.716244,80.72602,4.124266,0.346856,18.306162,1.330775,1.333073,15.642313,2.397704,28.110012,2.397704,33.01148,32.795013,33.563515
189,212,4.75,-73.75,1,3080451800.0,4.888015,3.142578,1.745437,80.57844,4.182597,0.347794,18.576588,1.352308,1.354833,15.869448,2.397782,28.107868,2.397782,33.01109,32.792515,33.565685
189,213,4.75,-73.25,1,3080451800.0,4.963361,3.187185,1.776176,78.78376,4.236205,0.348679,18.86205,1.376221,1.379036,16.106792,2.397832,28.10374,2.397832,33.01084,32.787697,33.569374
189,214,4.75,-72.75,1,3080451800.0,5.044216,3.23571,1.808506,77.368904,4.299934,0.349235,19.151398,1.400427,1.403561,16.34741,2.397902,28.09985,2.397902,33.010494,32.783157,33.57298
189,215,4.75,-72.25,1,3080451800.0,5.072297,3.251066,1.821231,76.572044,4.3165,0.349953,19.275425,1.410489,1.413796,16.451141,2.397976,28.098309,2.397976,33.010117,32.78136,33.57462
