ny,nx,lat,lon,clima,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood
186,261,3.25,-49.25,nclim,1,3086096600,3.355839,2.685098,1.319311,98.319916,4.743525,0.283962,12.135335,0.987878,1.131575,10.015882
186,262,3.25,-48.75,nclim,1,3086096600,3.359904,2.703777,1.329825,91.84375,4.793371,0.281444,12.23041,0.995554,1.140629,10.094228
186,263,3.25,-48.25,nclim,1,3086096600,3.071882,2.607873,1.282461,88.74738,4.817013,0.274142,11.720158,0.96175,1.104054,9.654354
186,264,3.25,-47.75,nclim,1,3086096600,2.912327,2.538765,1.259302,88.05367,4.80621,0.270693,11.520295,0.945784,1.086553,9.487959
186,265,3.25,-47.25,nclim,1,3086096600,2.87823,2.523804,1.25496,85.36207,4.783219,0.269403,11.398464,0.942486,1.083065,9.372913
186,266,3.25,-46.75,nclim,1,3086096600,2.992133,2.58524,1.285553,83.04232,4.740411,0.273309,11.620492,0.967356,1.110357,9.542779
186,267,3.25,-46.25,nclim,1,3086096600,3.27292,2.731841,1.365935,82.2285,4.734577,0.281873,12.324922,1.032847,1.183156,10.108917
186,268,3.25,-45.75,nclim,1,3086096600,3.209015,2.711013,1.33675,88.09893,4.821369,0.278664,11.935787,1.006878,1.153929,9.774981
186,269,3.25,-45.25,nclim,1,3086096600,3.251591,2.739679,1.342187,95.964714,4.929439,0.278375,12.007696,1.013227,1.161155,9.833314
186,270,3.25,-44.75,nclim,1,3086096600,3.251621,2.742069,1.342081,101.321434,5.02693,0.277595,12.047367,1.014825,1.163654,9.868888
187,202,3.75,-78.75,nclim,1,3084449800,4.659029,3.194044,1.977615,69.019066,4.970732,0.327823,17.83854,1.636369,1.898568,14.303603
187,203,3.75,-78.25,nclim,1,3084449800,5.622429,3.548686,2.073743,78.46986,4.687222,0.356422,18.934866,1.680974,1.905361,15.34853
187,204,3.75,-77.75,nclim,1,3084449800,5.103556,3.332068,1.771489,86.5976,4.464457,0.33517,16.925148,1.430815,1.616511,13.877822
187,205,3.75,-77.25,nclim,1,3084449800,4.721723,3.12353,1.598193,83.3316,4.117983,0.32609,15.485117,1.297181,1.504415,12.68352
187,206,3.75,-76.75,nclim,1,3084449800,4.437362,2.944572,1.49279,79.86527,3.826024,0.322994,14.983034,1.211268,1.414237,12.357532
187,207,3.75,-76.25,nclim,1,3084449800,4.329705,2.876136,1.453569,80.198586,3.720581,0.324834,14.740444,1.182003,1.371264,12.187176
187,208,3.75,-75.75,nclim,1,3084449800,4.334524,2.888572,1.445952,81.34123,3.744627,0.321322,14.712481,1.17733,1.374812,12.160339
187,209,3.75,-75.25,nclim,1,3084449800,4.410576,2.948701,1.461875,81.5597,3.810765,0.318938,14.892674,1.20422,1.40506,12.283394
187,210,3.75,-74.75,nclim,1,3084449800,4.478662,2.993229,1.485434,81.487175,3.901994,0.319056,14.882145,1.216736,1.419116,12.246294
187,211,3.75,-74.25,nclim,1,3084449800,4.559408,3.04194,1.517468,81.60246,3.995021,0.320476,14.950399,1.233793,1.438743,12.277863
187,212,3.75,-73.75,nclim,1,3084449800,4.630752,3.08487,1.545882,81.91288,4.065323,0.32333,15.047608,1.253523,1.453197,12.340888
187,213,3.75,-73.25,nclim,1,3084449800,4.722331,3.141161,1.58117,79.96772,4.140432,0.324592,15.235343,1.278939,1.482725,12.47368
187,214,3.75,-72.75,nclim,1,3084449800,4.766896,3.169887,1.597009,79.2611,4.184084,0.324814,15.304596,1.291419,1.497158,12.516018
187,215,3.75,-72.25,nclim,1,3084449800,4.800662,3.190158,1.610504,78.211845,4.207287,0.325276,15.39261,1.302245,1.509738,12.580625
187,216,3.75,-71.75,nclim,1,3084449800,4.821753,3.205465,1.616288,76.73736,4.231556,0.324779,15.392118,1.306999,1.515178,12.569942
187,217,3.75,-71.25,nclim,1,3084449800,4.839471,3.215008,1.624463,77.15774,4.244235,0.325081,15.455371,1.314405,1.523813,12.617152
187,218,3.75,-70.75,nclim,1,3084449800,4.850012,3.215421,1.63459,76.47224,4.224374,0.32602,15.587873,1.32372,1.534819,12.729333
187,219,3.75,-70.25,nclim,1,3084449800,4.880618,3.229961,1.650658,74.812935,4.229605,0.327267,15.714885,1.33609,1.549289,12.829506
187,220,3.75,-69.75,nclim,1,3084449800,4.879516,3.23461,1.644907,75.419014,4.24419,0.326371,15.661798,1.335955,1.543879,12.781965
187,221,3.75,-69.25,nclim,1,3084449800,4.877173,3.234789,1.642385,74.358406,4.244903,0.326058,15.619219,1.332507,1.540027,12.746685
187,222,3.75,-68.75,nclim,1,3084449800,4.880908,3.238534,1.642374,73.10201,4.252008,0.325895,15.603415,1.331442,1.538744,12.73323
187,223,3.75,-68.25,nclim,1,3084449800,4.887831,3.245526,1.642305,73.09945,4.267506,0.325557,15.57102,1.330761,1.537853,12.702407
187,224,3.75,-67.75,nclim,1,3084449800,4.880114,3.243654,1.636461,73.242256,4.272536,0.32484,15.498663,1.324831,1.530929,12.642901
187,225,3.75,-67.25,nclim,1,3084449800,4.864787,3.240393,1.624394,73.58001,4.288279,0.323667,15.354195,1.314334,1.518634,12.521227
187,226,3.75,-66.75,nclim,1,3084449800,4.862715,3.242833,1.619882,73.506744,4.301401,0.322984,15.28636,1.310804,1.514435,12.461121
187,227,3.75,-66.25,nclim,1,3084449800,4.906313,3.253954,1.652359,73.46962,4.318684,0.326907,15.779787,1.324934,1.495153,12.9597
187,228,3.75,-65.75,nclim,1,3084449800,4.879412,3.244327,1.635085,74.482414,4.326395,0.325141,15.58821,1.310558,1.478735,12.798918
187,229,3.75,-65.25,nclim,1,3084449800,4.865824,3.23992,1.625904,75.207054,4.33543,0.324223,15.480096,1.302584,1.469846,12.707666
187,230,3.75,-64.75,nclim,1,3084449800,4.856977,3.238944,1.618033,76.53353,4.356798,0.323588,15.378373,1.295911,1.46285,12.619612
187,231,3.75,-64.25,nclim,1,3084449800,4.842983,3.229106,1.613877,76.76876,4.342783,0.323598,15.356917,1.292972,1.459764,12.60418
187,232,3.75,-63.75,nclim,1,3084449800,4.835384,3.223134,1.612249,77.158424,4.337816,0.323855,15.355592,1.290797,1.457767,12.607029
187,233,3.75,-63.25,nclim,1,3084449800,4.828665,3.217297,1.611368,78.110435,4.329897,0.324023,15.36517,1.291008,1.458074,12.61609
187,234,3.75,-62.75,nclim,1,3084449800,4.813714,3.207735,1.605978,79.421684,4.312004,0.32346,15.325264,1.288518,1.454452,12.582294
187,235,3.75,-62.25,nclim,1,3084449800,4.80872,3.206222,1.602499,80.48471,4.315002,0.322766,15.283139,1.286697,1.45196,12.544482
187,236,3.75,-61.75,nclim,1,3084449800,4.828885,3.221711,1.607174,81.173584,4.346384,0.322381,15.290829,1.290008,1.455545,12.545276
187,237,3.75,-61.25,nclim,1,3084449800,4.912196,3.279418,1.632777,81.10818,4.448808,0.322485,15.440866,1.309841,1.478367,12.652658
187,238,3.75,-60.75,nclim,1,3084449800,4.94707,3.307019,1.640051,82.03957,4.563854,0.323207,15.453476,1.310371,1.483047,12.660058
187,239,3.75,-60.25,nclim,1,3084449800,4.862427,3.255951,1.606476,85.79003,4.733718,0.320508,15.106682,1.260278,1.439853,12.40655
187,240,3.75,-59.75,nclim,1,3084449800,4.658806,3.172222,1.528734,94.74536,4.890661,0.30624,14.37306,1.186685,1.394851,11.791524
187,241,3.75,-59.25,nclim,1,3084449800,4.389831,3.117551,1.485919,91.90112,4.899103,0.296454,14.162409,1.150824,1.358928,11.652656
187,242,3.75,-58.75,nclim,1,3084449800,4.071396,3.035507,1.441487,87.17811,4.844115,0.29061,13.779549,1.11464,1.315891,11.349019
187,243,3.75,-58.25,nclim,1,3084449800,3.916875,2.958025,1.404148,81.78671,4.77877,0.287308,13.415715,1.085476,1.282331,11.047909
187,244,3.75,-57.75,nclim,1,3084449800,3.982179,2.982667,1.409444,80.225784,4.733433,0.287498,13.634271,1.102791,1.301904,11.229576
187,245,3.75,-57.25,nclim,1,3084449800,4.00775,2.989582,1.41628,79.949684,4.702666,0.289674,13.563525,1.102124,1.299866,11.161535
187,246,3.75,-56.75,nclim,1,3084449800,3.983939,2.97883,1.399556,80.16094,4.693562,0.287895,13.548833,1.094429,1.290979,11.163424
187,247,3.75,-56.25,nclim,1,3084449800,3.670224,2.850151,1.333823,81.21223,4.666734,0.281673,12.921825,1.040143,1.229141,10.65254
187,248,3.75,-55.75,nclim,1,3084449800,3.522911,2.798312,1.301338,82.6274,4.635574,0.277793,12.760125,1.020684,1.207046,10.532395
187,249,3.75,-55.25,nclim,1,3084449800,3.415417,2.754499,1.290416,81.937996,4.570681,0.2773,12.559774,1.009156,1.193319,10.357299
187,250,3.75,-54.75,nclim,1,3084449800,3.2568,2.656624,1.280824,79.49095,4.501362,0.27906,11.92345,0.979011,1.15792,9.786518
187,251,3.75,-54.25,nclim,1,3084449800,3.237041,2.628263,1.27079,79.154015,4.424996,0.279844,11.780152,0.970512,1.14774,9.661901
187,252,3.75,-53.75,nclim,1,3084449800,3.49772,2.697805,1.294888,79.86385,4.344032,0.284497,12.355703,1.006162,1.18918,10.160361
187,253,3.75,-53.25,nclim,1,3084449800,3.831159,2.77442,1.324141,80.81879,4.263456,0.29115,12.921164,1.040549,1.228919,10.651695
187,254,3.75,-52.75,nclim,1,3084449800,4.209774,2.853045,1.391623,81.52199,4.198361,0.306494,13.229483,1.095175,1.291781,10.842526
187,255,3.75,-52.25,nclim,1,3084449800,4.444964,2.975973,1.46899,83.30946,4.146679,0.318631,13.82269,1.179714,1.376125,11.26685
187,256,3.75,-51.75,nclim,1,3084449800,4.0242,2.788101,1.347493,88.75977,4.171453,0.299165,12.926364,1.062248,1.251275,10.61284
187,257,3.75,-51.25,nclim,1,3084449800,3.421926,2.665901,1.292367,94.140175,4.26374,0.288862,12.069731,0.993985,1.172076,9.90367
187,258,3.75,-50.75,nclim,1,3084449800,3.278219,2.595456,1.282866,94.87473,4.336586,0.287634,11.858726,0.963999,1.102933,9.791795
187,259,3.75,-50.25,nclim,1,3084449800,3.246383,2.599472,1.279764,97.13688,4.459317,0.284713,11.777807,0.95893,1.098062,9.720815
187,260,3.75,-49.75,nclim,1,3084449800,3.287234,2.639011,1.29155,99.22544,4.586344,0.284109,11.86946,0.968588,1.109049,9.791824
187,261,3.75,-49.25,nclim,1,3084449800,3.31519,2.671381,1.308569,98.3514,4.695166,0.283319,12.018596,0.980572,1.123042,9.914981
187,262,3.75,-48.75,nclim,1,3084449800,3.284815,2.671695,1.309657,91.79602,4.732156,0.280729,11.944427,0.977671,1.120373,9.846383
187,263,3.75,-48.25,nclim,1,3084449800,2.795457,2.482146,1.220881,88.12553,4.773133,0.26713,10.957519,0.909117,1.045205,9.003196
187,264,3.75,-47.75,nclim,1,3084449800,2.727105,2.449492,1.215818,87.91689,4.812384,0.2654,10.870206,0.904783,1.041137,8.924286
187,265,3.75,-47.25,nclim,1,3084449800,2.87484,2.500717,1.240319,87.0473,4.804952,0.268801,11.076489,0.919874,1.058252,9.098362
187,266,3.75,-46.75,nclim,1,3084449800,3.008456,2.557133,1.288241,84.121574,4.771893,0.274458,11.511181,0.955843,1.098654,9.456684
187,267,3.75,-46.25,nclim,1,3084449800,3.209606,2.655111,1.319623,86.244286,4.777419,0.278745,11.692259,0.980194,1.12481,9.587254
187,268,3.75,-45.75,nclim,1,3084449800,3.251878,2.68388,1.322728,91.488014,4.824409,0.278124,11.762348,0.984096,1.128633,9.649618
187,269,3.75,-45.25,nclim,1,3084449800,3.192274,2.663727,1.30199,98.37607,4.896309,0.275685,11.627147,0.968169,1.110223,9.548755
188,201,4.25,-79.25,nclim,1,3082568200,1.071988,1.192179,0.685312,64.213646,5.295655,0.184815,7.564539,0.55884,0.72596,6.279738
188,202,4.25,-78.75,nclim,1,3082568200,2.682247,2.229996,1.365556,67.124466,4.9064,0.281408,13.969166,1.065772,1.2661,11.637295
188,203,4.25,-78.25,nclim,1,3082568200,5.566427,3.54317,2.023257,78.07888,4.708177,0.350986,18.66511,1.641542,1.860225,15.163346
188,204,4.25,-77.75,nclim,1,3082568200,5.061352,3.304527,1.756825,83.48539,4.400763,0.334637,16.83241,1.420756,1.605062,13.806592
188,205,4.25,-77.25,nclim,1,3082568200,4.658439,3.091772,1.566667,81.25969,4.084556,0.324132,15.250184,1.272172,1.475157,12.502853
188,206,4.25,-76.75,nclim,1,3082568200,4.453737,2.964812,1.488925,80.68246,3.877721,0.320979,14.828156,1.207225,1.408707,12.212223
188,207,4.25,-76.25,nclim,1,3082568200,4.315029,2.884474,1.430555,82.833565,3.749188,0.318629,14.576159,1.169543,1.3652,12.041416
188,208,4.25,-75.75,nclim,1,3082568200,4.344743,2.894752,1.449992,83.41317,3.773323,0.322797,14.593814,1.178183,1.366437,12.049194
188,209,4.25,-75.25,nclim,1,3082568200,4.405582,2.949953,1.45563,84.36633,3.856153,0.317893,14.647406,1.191201,1.389472,12.066732
188,210,4.25,-74.75,nclim,1,3082568200,4.497274,3.007582,1.489693,83.14464,3.952666,0.318862,14.768314,1.21456,1.41625,12.137506
188,211,4.25,-74.25,nclim,1,3082568200,4.581661,3.059159,1.522501,83.13641,4.045588,0.321732,14.838459,1.2359,1.432561,12.169999
188,212,4.25,-73.75,nclim,1,3082568200,4.653483,3.104317,1.549166,83.39515,4.118301,0.322561,14.964887,1.254104,1.453699,12.257083
188,213,4.25,-73.25,nclim,1,3082568200,4.722632,3.146231,1.5764,81.536064,4.170784,0.323575,15.123798,1.274312,1.477181,12.372306
188,214,4.25,-72.75,nclim,1,3082568200,4.794168,3.19035,1.603817,80.22646,4.231759,0.324803,15.271847,1.293639,1.499667,12.478541
188,215,4.25,-72.25,nclim,1,3082568200,4.839737,3.219464,1.620274,79.06166,4.260095,0.325374,15.408658,1.310815,1.514559,12.583284
188,216,4.25,-71.75,nclim,1,3082568200,4.84667,3.225783,1.620887,77.83754,4.269313,0.324633,15.393726,1.313011,1.517032,12.563683
188,217,4.25,-71.25,nclim,1,3082568200,4.85048,3.227506,1.622975,78.57603,4.273476,0.324411,15.416247,1.316184,1.520727,12.579337
188,218,4.25,-70.75,nclim,1,3082568200,4.878024,3.240328,1.637697,77.761665,4.276901,0.325293,15.550893,1.328882,1.535556,12.686454
188,219,4.25,-70.25,nclim,1,3082568200,4.892194,3.245207,1.646987,76.496025,4.268238,0.325908,15.644534,1.337025,1.545072,12.762438
188,220,4.25,-69.75,nclim,1,3082568200,4.889135,3.244024,1.645112,76.77728,4.269281,0.325433,15.626979,1.337256,1.545264,12.744459
188,221,4.25,-69.25,nclim,1,3082568200,4.888048,3.246926,1.641121,75.72283,4.279379,0.325083,15.559781,1.332505,1.539762,12.687512
188,222,4.25,-68.75,nclim,1,3082568200,4.889966,3.251164,1.638802,74.46239,4.290739,0.324482,15.503426,1.329082,1.535835,12.63851
188,223,4.25,-68.25,nclim,1,3082568200,4.888863,3.25255,1.636312,74.161385,4.297731,0.324308,15.460096,1.326321,1.53256,12.601214
188,224,4.25,-67.75,nclim,1,3082568200,4.927414,3.260871,1.666543,73.564705,4.314765,0.327894,15.938773,1.339899,1.512306,13.086568
188,225,4.25,-67.25,nclim,1,3082568200,4.917854,3.257868,1.659985,73.614555,4.320566,0.327428,15.866117,1.333241,1.504871,13.028005
188,226,4.25,-66.75,nclim,1,3082568200,4.913653,3.25796,1.655693,73.59258,4.32926,0.327242,15.813229,1.328749,1.499998,12.984482
188,227,4.25,-66.25,nclim,1,3082568200,4.910129,3.262646,1.647483,74.3838,4.353241,0.325799,15.695487,1.321961,1.491881,12.881644
188,228,4.25,-65.75,nclim,1,3082568200,4.902759,3.260672,1.642087,74.70012,4.360826,0.325009,15.629984,1.31637,1.485379,12.828235
188,229,4.25,-65.25,nclim,1,3082568200,4.891978,3.256405,1.635573,75.11394,4.361945,0.32456,15.555869,1.31039,1.478695,12.766785
188,230,4.25,-64.75,nclim,1,3082568200,4.875331,3.247288,1.628042,76.100716,4.361653,0.324291,15.48666,1.304129,1.472128,12.710403
188,231,4.25,-64.25,nclim,1,3082568200,4.872562,3.245424,1.627139,76.59605,4.364005,0.324708,15.480804,1.302942,1.471401,12.706462
188,232,4.25,-63.75,nclim,1,3082568200,4.857087,3.234978,1.622109,77.08681,4.362803,0.324924,15.452969,1.298582,1.467389,12.686996
188,233,4.25,-63.25,nclim,1,3082568200,4.831775,3.216732,1.615043,77.69712,4.335988,0.325161,15.38971,1.293185,1.461688,12.634836
188,234,4.25,-62.75,nclim,1,3082568200,4.783205,3.203721,1.579484,79.6643,4.311486,0.320563,14.884298,1.27635,1.475829,12.13212
188,235,4.25,-62.25,nclim,1,3082568200,4.830477,3.216676,1.613801,79.883995,4.322701,0.324002,15.401119,1.294866,1.46163,12.644623
188,236,4.25,-61.75,nclim,1,3082568200,4.838411,3.224003,1.614408,80.57845,4.338738,0.323343,15.383943,1.296332,1.462765,12.624846
188,237,4.25,-61.25,nclim,1,3082568200,4.907845,3.272935,1.63491,80.48351,4.427733,0.323114,15.494085,1.31208,1.480698,12.701308
188,238,4.25,-60.75,nclim,1,3082568200,4.999352,3.33601,1.663342,80.87207,4.54991,0.323365,15.666434,1.33454,1.507215,12.824679
188,239,4.25,-60.25,nclim,1,3082568200,4.926165,3.295869,1.630296,85.16422,4.69157,0.323663,15.352467,1.291548,1.469972,12.590945
188,240,4.25,-59.75,nclim,1,3082568200,4.518626,3.101492,1.487315,93.38044,4.839575,0.301635,14.23083,1.155722,1.360399,11.714708
188,241,4.25,-59.25,nclim,1,3082568200,4.367169,3.087835,1.46656,87.861115,4.829598,0.29456,14.197685,1.144946,1.352695,11.700046
188,242,4.25,-58.75,nclim,1,3082568200,4.125763,3.040937,1.445123,83.59019,4.809891,0.291725,13.892688,1.121715,1.324197,11.446775
188,243,4.25,-58.25,nclim,1,3082568200,3.940938,2.957477,1.404955,80.60211,4.763055,0.288756,13.440281,1.085556,1.282429,11.072296
188,244,4.25,-57.75,nclim,1,3082568200,3.998231,2.979274,1.410522,80.16282,4.730919,0.28971,13.566592,1.096288,1.294041,11.176263
188,245,4.25,-57.25,nclim,1,3082568200,4.050954,3.005513,1.418982,79.42451,4.70804,0.29018,13.789075,1.111044,1.31086,11.367171
188,246,4.25,-56.75,nclim,1,3082568200,3.835838,2.923478,1.354956,79.45153,4.698303,0.281984,13.46909,1.06762,1.261741,11.139729
188,247,4.25,-56.25,nclim,1,3082568200,3.565046,2.789764,1.31871,80.0589,4.671827,0.281544,12.887788,1.018673,1.198281,10.670834
188,248,4.25,-55.75,nclim,1,3082568200,3.558978,2.803406,1.294791,80.35595,4.636048,0.276925,12.828554,1.017365,1.203534,10.607655
188,249,4.25,-55.25,nclim,1,3082568200,3.452999,2.73506,1.30341,79.73467,4.558798,0.281162,12.69871,1.004147,1.181065,10.513497
188,250,4.25,-54.75,nclim,1,3082568200,3.238504,2.645161,1.253716,78.61491,4.481067,0.274791,12.094521,0.968818,1.146961,9.978742
188,251,4.25,-54.25,nclim,1,3082568200,3.202164,2.60326,1.248882,78.60053,4.40126,0.276724,11.801799,0.956114,1.131693,9.713991
188,252,4.25,-53.75,nclim,1,3082568200,3.559978,2.720989,1.291696,79.67473,4.333549,0.284211,12.543118,1.006294,1.189492,10.347333
188,253,4.25,-53.25,nclim,1,3082568200,4.070353,2.819655,1.361011,80.2669,4.250614,0.298984,13.14539,1.071292,1.265272,10.808825
188,254,4.25,-52.75,nclim,1,3082568200,4.439444,2.970739,1.468704,80.66012,4.196404,0.318288,13.769711,1.175745,1.373718,11.220247
188,255,4.25,-52.25,nclim,1,3082568200,4.620742,3.088093,1.532648,81.24186,4.167673,0.319352,14.710654,1.245245,1.446358,12.019051
188,256,4.25,-51.75,nclim,1,3082568200,4.269281,2.876299,1.417368,84.91419,4.182281,0.310587,13.402189,1.127218,1.317898,10.957073
188,257,4.25,-51.25,nclim,1,3082568200,3.51292,2.678264,1.306589,88.35052,4.221512,0.289845,12.341084,1.01251,1.194126,10.134448
188,258,4.25,-50.75,nclim,1,3082568200,3.248844,2.594171,1.277037,89.14907,4.288145,0.286085,11.596855,0.967469,1.132666,9.496719
188,259,4.25,-50.25,nclim,1,3082568200,3.197055,2.573296,1.277037,90.733086,4.387057,0.283731,11.734771,0.954888,1.093913,9.685971
188,260,4.25,-49.75,nclim,1,3082568200,3.213505,2.60287,1.277101,92.93684,4.495715,0.281785,11.691529,0.954998,1.094098,9.642434
188,261,4.25,-49.25,nclim,1,3082568200,3.182796,2.60911,1.276834,93.66039,4.614682,0.280213,11.729976,0.952779,1.091749,9.685449
188,262,4.25,-48.75,nclim,1,3082568200,3.127882,2.609027,1.27851,90.43009,4.715194,0.277894,11.690835,0.949174,1.088455,9.653204
188,263,4.25,-48.25,nclim,1,3082568200,2.649577,2.388887,1.174001,89.555115,4.779258,0.261909,10.405164,0.863631,0.994538,8.546994
188,264,4.25,-47.75,nclim,1,3082568200,2.519105,2.351271,1.15945,90.44462,4.857292,0.25809,10.099203,0.852795,0.983247,8.263161
188,265,4.25,-47.25,nclim,1,3082568200,2.718362,2.420005,1.19538,90.32855,4.867139,0.263038,10.398068,0.874281,1.007104,8.516684
188,266,4.25,-46.75,nclim,0,3082568200,2.86975,2.496083,1.234982,89.36201,4.864284,0.268296,10.800964,0.905433,1.042051,8.85348
188,267,4.25,-46.25,nclim,0,3082568200,3.124404,2.628029,1.310242,88.71985,4.834666,0.27902,11.472955,0.971249,1.115221,9.386484
188,268,4.25,-45.75,nclim,0,3082568200,3.213616,2.678782,1.325764,91.74627,4.842831,0.281406,11.597756,0.990049,1.135165,9.472542
189,201,4.75,-79.25,nclim,1,3080451800,1.315565,1.349634,0.838612,66.565704,5.457495,0.208651,9.233964,0.639829,0.791078,7.803057
189,202,4.75,-78.75,nclim,1,3080451800,3.612068,2.851584,1.64692,71.547966,5.26375,0.29635,16.358027,1.316216,1.559855,13.481956
189,203,4.75,-78.25,nclim,1,3080451800,5.628328,3.638248,1.99008,79.37659,4.892539,0.342735,18.41292,1.610347,1.822775,14.979797
189,204,4.75,-77.75,nclim,1,3080451800,5.331596,3.473367,1.858229,78.065834,4.622459,0.337725,17.504845,1.499917,1.695539,14.309388
189,205,4.75,-77.25,nclim,1,3080451800,5.023236,3.315803,1.707432,77.78692,4.411097,0.328973,16.2822,1.37708,1.554796,13.350323
189,206,4.75,-76.75,nclim,1,3080451800,4.672319,3.10963,1.562689,80.747444,4.119388,0.323532,15.053587,1.264412,1.465861,12.323315
189,207,4.75,-76.25,nclim,1,3080451800,4.587044,3.058611,1.528433,81.37133,4.054607,0.322456,14.807346,1.236651,1.43366,12.137036
189,208,4.75,-75.75,nclim,1,3080451800,4.508809,3.007058,1.50175,82.99376,3.986006,0.322754,14.636168,1.211538,1.405027,12.019604
189,209,4.75,-75.25,nclim,1,3080451800,4.470943,2.989949,1.480994,85.61529,3.973476,0.320914,14.476938,1.198778,1.389768,11.888391
189,210,4.75,-74.75,nclim,1,3080451800,4.562034,3.053363,1.508671,84.17109,4.065315,0.320422,14.626124,1.223475,1.417943,11.984709
189,211,4.75,-74.25,nclim,1,3080451800,4.591081,3.071346,1.519734,84.613266,4.092386,0.320676,14.691697,1.231182,1.426887,12.033629
189,212,4.75,-73.75,nclim,1,3080451800,4.659567,3.112556,1.547011,84.449554,4.150231,0.321851,14.86681,1.251171,1.450148,12.165491
189,213,4.75,-73.25,nclim,1,3080451800,4.732071,3.157067,1.575004,82.55918,4.203981,0.322814,15.050279,1.273659,1.476257,12.300362
189,214,4.75,-72.75,nclim,1,3080451800,4.814789,3.209585,1.605204,80.991394,4.268344,0.323628,15.249566,1.299587,1.501424,12.448556
189,215,4.75,-72.25,nclim,1,3080451800,4.842072,3.22521,1.616862,80.152885,4.285001,0.324356,15.337996,1.309147,1.512582,12.516268
189,216,4.75,-71.75,nclim,1,3080451800,4.856768,3.236158,1.62061,79.13871,4.30119,0.324019,15.341445,1.313219,1.517254,12.510972
189,217,4.75,-71.25,nclim,1,3080451800,4.88451,3.250404,1.634106,78.838615,4.31232,0.324611,15.459926,1.325223,1.531215,12.603488
189,218,4.75,-70.75,nclim,1,3080451800,4.911308,3.262017,1.649291,78.02435,4.313144,0.325447,15.604991,1.338659,1.54691,12.719421
189,219,4.75,-70.25,nclim,1,3080451800,4.919334,3.265491,1.653843,77.314674,4.311584,0.32578,15.645412,1.342356,1.551281,12.751776
189,220,4.75,-69.75,nclim,1,3080451800,4.916374,3.262545,1.653829,76.993004,4.300683,0.325487,15.657125,1.343931,1.553072,12.760123
189,221,4.75,-69.25,nclim,1,3080451800,4.914481,3.264865,1.649616,76.08155,4.312435,0.325063,15.596366,1.340182,1.548712,12.707472
189,222,4.75,-68.75,nclim,1,3080451800,4.908772,3.264651,1.644121,75.107185,4.319548,0.324567,15.524412,1.334192,1.541831,12.648389
189,223,4.75,-68.25,nclim,1,3080451800,4.937137,3.264803,1.672333,74.090836,4.317608,0.328316,16.001535,1.345981,1.519282,13.136274
189,224,4.75,-67.75,nclim,1,3080451800,4.938573,3.269053,1.66952,73.77674,4.331001,0.327922,15.9542,1.342682,1.515538,13.095981
189,225,4.75,-67.25,nclim,1,3080451800,4.929517,3.26603,1.663487,73.84348,4.33731,0.327541,15.889828,1.33705,1.509608,13.043169
189,226,4.75,-66.75,nclim,1,3080451800,4.923253,3.264583,1.65867,74.07032,4.348418,0.327394,15.834993,1.332058,1.50445,12.998485
189,227,4.75,-66.25,nclim,1,3080451800,4.914164,3.266124,1.648041,74.56248,4.372076,0.325794,15.693534,1.321508,1.492219,12.879807
189,228,4.75,-65.75,nclim,1,3080451800,4.922152,3.273125,1.649027,74.74735,4.385971,0.32535,15.685807,1.322965,1.493481,12.869363
189,229,4.75,-65.25,nclim,1,3080451800,4.91414,3.270045,1.644096,75.23875,4.385429,0.325041,15.629412,1.318363,1.487947,12.823101
189,230,4.75,-64.75,nclim,1,3080451800,4.915807,3.271451,1.644356,75.23096,4.38776,0.325129,15.627342,1.318455,1.488175,12.820711
189,231,4.75,-64.25,nclim,1,3080451800,4.887995,3.254444,1.633551,76.609795,4.377574,0.325076,15.541046,1.308973,1.478382,12.753692
189,232,4.75,-63.75,nclim,1,3080451800,4.866024,3.239618,1.626406,77.2127,4.374617,0.325637,15.481702,1.302034,1.471769,12.707899
189,233,4.75,-63.25,nclim,1,3080451800,4.860217,3.234161,1.626057,77.1859,4.360316,0.32573,15.501386,1.302822,1.472592,12.725971
189,234,4.75,-62.75,nclim,1,3080451800,4.797757,3.212924,1.584833,79.208496,4.332049,0.32134,14.92468,1.28037,1.481069,12.16324
189,235,4.75,-62.25,nclim,1,3080451800,4.794002,3.210622,1.58338,79.986664,4.325784,0.320802,14.917935,1.280892,1.481183,12.155862
189,236,4.75,-61.75,nclim,1,3080451800,4.848642,3.228192,1.62045,79.855064,4.343378,0.324308,15.457651,1.301929,1.469666,12.686057
189,237,4.75,-61.25,nclim,1,3080451800,4.904078,3.266498,1.637581,79.380875,4.412206,0.324223,15.560356,1.315684,1.485517,12.759155
189,238,4.75,-60.75,nclim,1,3080451800,4.965863,3.311375,1.654488,80.047295,4.523604,0.324377,15.641806,1.327393,1.500843,12.81357
189,239,4.75,-60.25,nclim,1,3080451800,4.963473,3.314507,1.648966,84.39186,4.633698,0.324947,15.531905,1.316187,1.493126,12.722591
189,240,4.75,-59.75,nclim,1,3080451800,4.805947,3.236048,1.569899,92.234314,4.757024,0.318012,14.666015,1.243961,1.454503,11.967549
189,241,4.75,-59.25,nclim,1,3080451800,4.451666,3.07204,1.477526,86.822365,4.754877,0.300061,14.26115,1.15137,1.354438,11.755344
189,242,4.75,-58.75,nclim,1,3080451800,4.097274,3.018029,1.424705,84.19065,4.774021,0.289233,13.930253,1.117475,1.319808,11.49297
